obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
126944678,JWST,image,jw01727147001_02101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrcb2_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944679,JWST,image,jw01727147001_02101_00002_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrcb3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944680,JWST,image,jw01727147001_02101_00004_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrca1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944681,JWST,image,jw01727147001_02101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrca2_cal.fits,117570240,127236126,PUBLIC,2,F115W
126944682,JWST,image,jw01727147001_02101_00004_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrcb3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944684,JWST,image,jw01727147001_02101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrcb4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944688,JWST,image,jw01727147001_02101_00004_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrcb4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944689,JWST,image,jw01727147001_02101_00003_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrcb2_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944690,JWST,image,jw01727147001_02101_00002_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrcb2_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944700,JWST,image,jw01727147001_02101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrca1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944705,JWST,image,jw01727147001_02101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrca1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944706,JWST,image,jw01727147001_02101_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrcb1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944708,JWST,image,jw01727147001_02101_00003_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrca2_cal.fits,117570240,127236126,PUBLIC,2,F115W
126944709,JWST,image,jw01727147001_02101_00002_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrca4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944711,JWST,image,jw01727147001_02101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrca4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944713,JWST,image,jw01727147001_02101_00003_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrcb4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944714,JWST,image,jw01727147001_02101_00003_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrca1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944717,JWST,image,jw01727147001_02101_00003_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrcb3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944720,JWST,image,jw01727147001_02101_00002_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrcb1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944722,JWST,image,jw01727147001_02101_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrca3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944723,JWST,image,jw01727147001_02101_00003_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrcb1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944729,JWST,image,jw01727147001_02101_00004_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrcb2_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944733,JWST,image,jw01727147001_02101_00004_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrca2_cal.fits,117570240,127236126,PUBLIC,2,F115W
126944735,JWST,image,jw01727147001_02101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrca3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944736,JWST,image,jw01727147001_02101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrca2_cal.fits,117570240,127236126,PUBLIC,2,F115W
126944737,JWST,image,jw01727147001_02101_00004_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrca4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944738,JWST,image,jw01727147001_02101_00003_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrca4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944740,JWST,image,jw01727147001_02101_00001_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrcb1_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944743,JWST,image,jw01727147001_02101_00002_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00002_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00002_nrcb4_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944744,JWST,image,jw01727147001_02101_00004_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00004_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00004_nrca3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944747,JWST,image,jw01727147001_02101_00001_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00001_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00001_nrcb3_cal.fits,117573120,127236126,PUBLIC,2,F115W
126944751,JWST,image,jw01727147001_02101_00003_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_02101_00003_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_02101_00003_nrca3_cal.fits,117573120,127236126,PUBLIC,2,F115W
