obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
395724889,JWST,image,jw05893027001_02101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrca3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724890,JWST,image,jw05893027001_02101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrca1_cal.fits,117570240,398835217,PUBLIC,2,F200W
395724891,JWST,image,jw05893027001_02101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrca2_cal.fits,117570240,398835217,PUBLIC,2,F200W
395724892,JWST,image,jw05893027001_02101_00001_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrcb1_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724893,JWST,image,jw05893027001_02101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrcb2_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724894,JWST,image,jw05893027001_02101_00001_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrcb3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724895,JWST,image,jw05893027001_02101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrca4_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724898,JWST,image,jw05893027001_02101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00001_nrcb4_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724933,JWST,image,jw05893027001_02101_00003_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00003_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00003_nrca3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724934,JWST,image,jw05893027001_02101_00003_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00003_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00003_nrcb3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724935,JWST,image,jw05893027001_02101_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00002_nrca3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724937,JWST,image,jw05893027001_02101_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00004_nrcb1_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724938,JWST,image,jw05893027001_02101_00002_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00002_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00002_nrcb2_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724940,JWST,image,jw05893027001_02101_00004_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00004_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00004_nrcb4_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724941,JWST,image,jw05893027001_02101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00002_nrca1_cal.fits,117570240,398835217,PUBLIC,2,F200W
395724944,JWST,image,jw05893027001_02101_00004_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00004_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00004_nrcb3_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724947,JWST,image,jw05893027001_02101_00003_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00003_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00003_nrcb4_cal.fits,117573120,398835217,PUBLIC,2,F200W
395724948,JWST,image,jw05893027001_02101_00003_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893027001_02101_00003_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893027001_02101_00003_nrca1_cal.fits,117570240,398835217,PUBLIC,2,F200W
