candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
406746,150.017299112839,2.61478178995512,JWST,200734449,jw01727-o005_t017_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60315.45559818287,60315.47312134259,1030.728,1727,CWEBTILE-0-2,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200734436,jw01727-o005_t017_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60315.479582604166,60315.49710502315,1030.728,1727,CWEBTILE-0-2,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200499255,jw01727-o007_t025_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60313.90625099537,60313.92389784722,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200499250,jw01727-o007_t025_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60313.93035912037,60313.94800597222,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200499252,jw01727-o007_t025_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60313.90625099537,60313.92389784722,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200499253,jw01727-o007_t025_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60313.93035912037,60313.94800597222,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,213668451,jw03045010001_05101_00001_nrs1,NIRSPEC/IMAGE,F140X;MIRROR,,60426.48537623842,60426.48807788194,218.833,3045,DC-873321,2,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,213505766,jw03045011001_02104_00001_nrs1,NIRSPEC/IMAGE,F140X;MIRROR,,60425.905717037036,60425.908418680556,218.833,3045,DC-873756,2,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,261790192,jw05974002001_03101_00001_nrs1,NIRSPEC/IMAGE,F140X;MIRROR,,60785.28691310185,60785.29045901621,291.778,5974,Cristal-07c,2,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,JWST,200734444,jw01727-o005_t017_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60315.479582604166,60315.49710502315,1030.728,1727,CWEBTILE-0-2,3,PUBLIC,0.5605758789801335
406746,150.017299112839,2.61478178995512,JWST,200734462,jw01727-o005_t017_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60315.45559892361,60315.473120601855,1030.728,1727,CWEBTILE-0-2,3,PUBLIC,0.5649978395118889
406746,150.017299112839,2.61478178995512,HST,26558630,hst_12578_14_wfc3_ir_f110w_ibra14,WFC3/IR,F110W,F110W,56001.66548578,56001.69807764,2611.750976,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26558626,hst_12578_14_wfc3_ir_f160w_ibra14,WFC3/IR,F160W,F160W,56001.53489578,56001.63154986,5223.501952,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26558633,hst_12578_14_wfc3_ir_total_ibra14,WFC3/IR,detection,,56001.53489578,56001.69807764,7835.252927999999,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26470894,hst_13641_06_acs_wfc_f850lp_jcow06,ACS/WFC,F850LP,,57095.80742988,57095.83833312,2169.0,13641,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26470908,hst_13641_06_acs_wfc_total_jcow06,ACS/WFC,detection,,57095.80742988,57095.83833312,2169.0,13641,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26624618,hst_13641_08_wfc3_ir_f105w_icow08,WFC3/IR,F105W,F105W,57162.11099042,57162.18585079,2611.737182,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26624625,hst_13641_08_wfc3_ir_f125w_icow08,WFC3/IR,F125W,F125W,57162.18691635,57162.26112857,2711.737487,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26624633,hst_13641_08_wfc3_ir_f160w_icow08,WFC3/IR,F160W,F160W,57162.30250672,57162.33669561,2711.737487,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26624641,hst_13641_08_wfc3_ir_total_icow08,WFC3/IR,detection,,57162.11099042,57162.33669561,8035.212156,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26614614,hst_13793_03_wfc3_ir_f140w_iclo03,WFC3/IR,F140W,F140W,57158.32685857,57158.3592419,2611.750976,13793,UVISTA-268511,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26614633,hst_13793_03_wfc3_ir_total_iclo03,WFC3/IR,detection,,57158.32685857,57158.3592419,2611.750976,13793,UVISTA-268511,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,60661737,hst_16259_9p_wfc3_ir_f160w_iedw9p,WFC3/IR,F160W,F160W,59310.15622676,59310.1852075,1773.4912419999998,16259,COSMOS-F160W-37,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,60661738,hst_16259_9p_wfc3_ir_total_iedw9p,WFC3/IR,detection,,59310.15622676,59310.1852075,1773.4912419999998,16259,COSMOS-F160W-37,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26350363,hst_9822_5b_acs_wfc_f814w_j8pu5b,ACS/WFC,F814W,F814W,53133.77989292,53133.81015987,2028.0,9822,COSMOS31-01,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26350369,hst_9822_5b_acs_wfc_total_j8pu5b,ACS/WFC,detection,,53133.77989292,53133.81015987,2028.0,9822,COSMOS31-01,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488959,hst_skycell-p1359x03y14_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,53127.91368922,57162.17677188,62986.0,,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488350,hst_skycell-p1359x03y14_acs_wfc_f850lp_all,ACS/WFC,F850LP,,57095.80742988,57095.83833312,2169.0,,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488349,hst_skycell-p1359x03y14_wfc3_ir_f105w_all,WFC3/IR,F105W,F105W,57162.11099042,57162.18585079,2611.737182,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488348,hst_skycell-p1359x03y14_wfc3_ir_f105w_coarse-all,WFC3/IR,F105W,F105W,57162.11099042,57162.18585079,2611.737182,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488347,hst_skycell-p1359x03y14_wfc3_ir_f125w_all,WFC3/IR,F125W,F125W,57162.18691635,57162.26112857,2711.737487,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488346,hst_skycell-p1359x03y14_wfc3_ir_f125w_coarse-all,WFC3/IR,F125W,F125W,57162.18691635,57162.26112857,2711.737487,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488345,hst_skycell-p1359x03y14_wfc3_ir_f140w_all,WFC3/IR,F140W,F140W,55862.82681387,57158.3592419,3235.2215599999995,,COSMOS-AGN2,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488344,hst_skycell-p1359x03y14_wfc3_ir_f140w_coarse-all,WFC3/IR,F140W,F140W,55862.82681387,57158.3592419,3235.2215599999995,,COSMOS-AGN2,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488343,hst_skycell-p1359x03y14_wfc3_ir_f160w_all,WFC3/IR,F160W,F160W,57162.30250672,59921.68794158,12958.739683000002,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,87488342,hst_skycell-p1359x03y14_wfc3_ir_f160w_coarse-all,WFC3/IR,F160W,F160W,57162.30250672,59921.68794158,12958.739683000002,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221899,hst_skycell-p1360x19y14_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52934.5203067,57162.17677188,68054.0,,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221277,hst_skycell-p1360x19y14_acs_wfc_f850lp_all,ACS/WFC,F850LP,,57095.80742988,57095.83833312,2169.0,,ANY,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221272,hst_skycell-p1360x19y14_wfc3_ir_f105w_all,WFC3/IR,F105W,F105W,57090.96574612,57162.18585079,7835.2115459999995,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221271,hst_skycell-p1360x19y14_wfc3_ir_f105w_coarse-all,WFC3/IR,F105W,F105W,57090.96574612,57162.18585079,7835.2115459999995,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221265,hst_skycell-p1360x19y14_wfc3_ir_f110w_all,WFC3/IR,F110W,F110W,56001.66548578,56001.69807764,2611.750976,,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221264,hst_skycell-p1360x19y14_wfc3_ir_f110w_coarse-all,WFC3/IR,F110W,F110W,56001.66548578,56001.69807764,2611.750976,,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221261,hst_skycell-p1360x19y14_wfc3_ir_f125w_all,WFC3/IR,F125W,F125W,56764.57771658,57162.26112857,8135.212460999999,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221257,hst_skycell-p1360x19y14_wfc3_ir_f125w_coarse-all,WFC3/IR,F125W,F125W,56764.57771658,57162.26112857,8135.212460999999,,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221249,hst_skycell-p1360x19y14_wfc3_ir_f140w_all,WFC3/IR,F140W,F140W,57158.32685857,57364.12868037,7835.252927999999,,UVISTA-304416,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221246,hst_skycell-p1360x19y14_wfc3_ir_f140w_coarse-all,WFC3/IR,F140W,F140W,57158.32685857,57364.12868037,7835.252927999999,,UVISTA-304416,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221897,hst_skycell-p1360x19y14_wfc3_ir_f160w_all,WFC3/IR,F160W,F160W,56001.53489578,58222.73971312,24812.463281000004,,ID581181,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,83221896,hst_skycell-p1360x19y14_wfc3_ir_f160w_coarse-all,WFC3/IR,F160W,F160W,56001.53489578,58222.73971312,24812.463281000004,,ID581181,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24804941,ibra14010,WFC3/IR,F160W,F160W,56001.53489579861,56001.56748765046,2612.0,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24804942,ibra14020,WFC3/IR,F160W,F160W,56001.59895802083,56001.63154984954,2612.0,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24804943,ibra14030,WFC3/IR,F110W,F110W,56001.665485763886,56001.69807762731,2612.0,12578,ZC415876,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24982796,iclo03010,WFC3/IR,F140W,F140W,57158.32685856482,57158.35924189815,2612.0,13793,UVISTA-268511,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24983534,icow08040,WFC3/IR,F105W,F105W,57162.11099042824,57162.185850775466,2612.0,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24983535,icow08050,WFC3/IR,F125W,F125W,57162.18691635416,57162.26112855324,2712.0,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,24983536,icow08060,WFC3/IR,F160W,F160W,57162.302506712964,57162.33669560185,2712.0,13641,HZ8,3,PUBLIC,0.0
406746,150.017299112839,2.61478178995512,HST,26125938,icq91h010,WFC3/UVIS,F467M,F467M,57162.07632025463,57162.09871597222,1800.0,14003,DARK-NM,3,PUBLIC,0.0
