obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
126649599,JWST,image,jw01727126001_02101_00003_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00003_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00003_nrca4_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649601,JWST,image,jw01727126001_02101_00002_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00002_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00002_nrca4_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649602,JWST,image,jw01727126001_02101_00004_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00004_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00004_nrca4_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649604,JWST,image,jw01727126001_02101_00004_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00004_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00004_nrca3_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649605,JWST,image,jw01727126001_02101_00003_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00003_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00003_nrca1_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649606,JWST,image,jw01727126001_02101_00003_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00003_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00003_nrca2_cal.fits,117570240,126650672,PUBLIC,2,F115W
126649612,JWST,image,jw01727126001_02101_00003_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00003_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00003_nrca3_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649613,JWST,image,jw01727126001_02101_00004_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00004_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00004_nrca1_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649615,JWST,image,jw01727126001_02101_00004_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00004_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00004_nrca2_cal.fits,117570240,126650672,PUBLIC,2,F115W
126649617,JWST,image,jw01727126001_02101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00001_nrca3_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649618,JWST,image,jw01727126001_02101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00002_nrca2_cal.fits,117570240,126650672,PUBLIC,2,F115W
126649619,JWST,image,jw01727126001_02101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00001_nrca1_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649622,JWST,image,jw01727126001_02101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00001_nrca4_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649623,JWST,image,jw01727126001_02101_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00002_nrca3_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649624,JWST,image,jw01727126001_02101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00002_nrca1_cal.fits,117573120,126650672,PUBLIC,2,F115W
126649625,JWST,image,jw01727126001_02101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00001_nrca2_cal.fits,117570240,126650672,PUBLIC,2,F115W
126649630,JWST,image,jw01727126001_02101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727126001_02101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727126001_02101_00001_nrcb4_cal.fits,117573120,126650672,PUBLIC,2,F115W
