pair_status,pair_type,filter_early,filter_late,inventory_early_mjd,inventory_late_mjd,inventory_baseline_days,pair_filter_cost,attempt_rank,stage,reason,n_covering_early,n_covering_late,n_astrometric_early,n_astrometric_late
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60049.28497478009,60783.88752577546,734.6025509953761,908.0,1,2,target is not securely centroidable in both independent epochs,2.0,3.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60049.28497478009,60783.85695542824,734.5719806481502,2487.0,2,2,target is not securely centroidable in both independent epochs,2.0,4.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60049.2608666551,60783.88752577546,734.6266591203603,2550.0,3,2,target is not securely centroidable in both independent epochs,2.0,3.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F115W,60049.28497478009,60783.88752577546,734.6025509953761,3322.0,4,2,target is not securely centroidable in both independent epochs,2.0,3.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F150W,F356W,60049.28497478009,60783.88752577546,734.6025509953761,3811.0,5,2,target is not securely centroidable in both independent epochs,2.0,3.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F200W,60049.2608666551,60783.85695542824,734.5960887731344,4129.0,6,2,target is not securely centroidable in both independent epochs,2.0,4.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F115W,F356W,60049.2608666551,60783.88752577546,734.6266591203603,4158.0,7,2,target is not securely centroidable in both independent epochs,2.0,3.0,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F115W,60049.2608666551,60783.88752577546,734.6266591203603,4964.0,8,-1,"PAIR_ATTEMPT_ERROR:RuntimeError:MAST product query failed after 3 attempts: Cannot open database ""CAOMv240"" requested by the login. The login failed.
Login failed for user 'STSCI\mastiisdist'.",,,,
