intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-5-16,,jw01727-o110_t134_nircam_clear-f115w,150.3088075,1.9860472222222223,image,"Kartaltepe, Jeyhan",3,60044.96298585648,60044.980632719904,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60045.44042826,1727,GO,,POLYGON 150.286402368 1.97956857 150.290403148 1.992697468 150.291003982 1.99250519 150.295625417 2.007487665 150.295642572 2.007482381 150.296030102 2.008738723 150.295967285 2.008758541 150.297442265 2.013316824 150.29968788 2.020596846 150.299787992 2.020566011 150.300192584 2.021816349 150.300029753 2.021867721 150.305518514 2.038829791 150.305623533 2.038798665 150.32241992 2.033243359 150.322414666 2.033226994 150.32349015 2.032871271 150.323534815 2.033012336 150.340221433 2.027680952 150.340211165 2.027648262 150.341798297 2.027141152 150.341774191 2.027059926 150.337686324 2.014046122 150.337732369 2.01403141 150.335567475 2.007139209 150.331243571 1.992555855 150.331077829 1.992604317 150.327176721 1.979446439 150.326580619 1.97962073 150.322924808 1.967882359 150.322939471 1.967877745 150.320865387 1.961217906 150.316388062 1.946447678 150.31630311 1.946472919 150.31232169 1.933338146 150.295510068 1.93833294 150.295530181 1.938399851 150.294440117 1.938723706 150.294388159 1.938549964 150.277269025 1.943493904 150.277292495 1.943573066 150.275695323 1.944034313 150.280768494 1.961145841 150.280929567 1.961096907 150.281308811 1.962376063 150.281113935 1.962435455 150.286340827 1.979588264,mast:JWST/product/jw01727-o110_t134_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o110_t134_nircam_clear-f115w_i2d.fits,PUBLIC,False,,126650977,1013.0000000000001,1282.0,0.0,555318,150.3292496296814,2.025336531692608,F115W,60044.96298585648
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-5-16,,jw01727-o110_t134_nircam_clear-f150w,150.3088075,1.9860472222222223,image,"Kartaltepe, Jeyhan",3,60044.98709398148,60045.00486453703,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60045.44042826,1727,GO,,POLYGON 150.286400517 1.979566932 150.290401239 1.992696033 150.290998886 1.992504797 150.295620108 2.007487855 150.295640139 2.007481685 150.296027548 2.008737738 150.295962467 2.008758273 150.297492307 2.013486743 150.299685185 2.020596385 150.299782833 2.020566309 150.30018729 2.0218164 150.300027551 2.021866803 150.305514342 2.038825072 150.305770796 2.038749064 150.322417479 2.033242844 150.322412623 2.033227719 150.323487552 2.032872154 150.323531808 2.033011939 150.340219246 2.027680406 150.340209358 2.027648925 150.34179437 2.027142507 150.341688629 2.026786215 150.337687938 2.014049118 150.337734683 2.014034183 150.335544673 2.007061627 150.331244058 1.992555255 150.33107888 1.992603557 150.327179046 1.979448662 150.326581797 1.979623308 150.322926246 1.967884935 150.322941493 1.967880138 150.320856573 1.961185079 150.316388588 1.946447188 150.316304843 1.946472069 150.312323954 1.933340511 150.295512487 1.938335067 150.295531289 1.938397613 150.294441194 1.938721464 150.29439062 1.93855236 150.277271736 1.943496267 150.277293913 1.943571069 150.275690973 1.944033984 150.280763974 1.96114521 150.28092764 1.961095489 150.281306889 1.962374675 150.281109637 1.962434786 150.286336321 1.979587474,mast:JWST/product/jw01727-o110_t134_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o110_t134_nircam_clear-f150w_i2d.fits,PUBLIC,False,,126650976,1331.0,1668.0,0.0,555318,150.3292496296814,2.025336531692608,F150W,60044.98709398148
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-5-16,Galaxy; Field galaxies,jw01727-o110_t134_nircam_clear-f277w,150.3088075,1.9860472222222223,image,"Kartaltepe, Jeyhan",3,60044.96298585648,60044.980632719904,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60045.44042826,1727,GO,,POLYGON 150.339990885 2.027648361 150.339979792 2.027611999 150.341568075 2.027102867 150.334180008 2.002884254 150.331213953 1.99319392 150.331159442 1.993209958 150.327157616 1.980090953 150.326578237 1.980261411 150.316287275 1.946890635 150.31626406 1.946897433 150.312222231 1.933790253 150.277778346 1.943875368 150.277799704 1.943946491 150.276198299 1.94441536 150.286626474 1.979140325 150.28674732 1.979101811 150.290694765 1.992246081 150.291219867 1.992078728 150.294937998 2.003947623 150.294903901 2.003957654 150.305757642 2.038603579 150.306954498 2.038237716,mast:JWST/product/jw01727-o110_t134_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o110_t134_nircam_clear-f277w_i2d.fits,PUBLIC,False,,126650983,2416.0,3127.0,0.0,555318,150.3292496296814,2.025336531692608,F277W,60044.96298585648
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-5-16,Galaxy; Field galaxies,jw01727-o110_t134_nircam_clear-f444w,150.3088075,1.9860472222222223,image,"Kartaltepe, Jeyhan",3,60044.98709398148,60045.00486453703,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60045.44042826,1727,GO,,POLYGON 150.339982049 2.027644814 150.339972354 2.027613034 150.341562179 2.027103388 150.331658473 1.994640199 150.331215089 1.993191609 150.331155437 1.993209159 150.327151496 1.980084147 150.326574146 1.980254015 150.31628549 1.946888419 150.31626441 1.946894591 150.312220934 1.933781268 150.277776644 1.943866498 150.277798313 1.943938658 150.27619569 1.944407882 150.286623528 1.979133719 150.286741776 1.979096031 150.290689159 1.992240821 150.29121243 1.992074044 150.294930944 2.003943218 150.294893734 2.003954165 150.305749565 2.038603922 150.306701078 2.03831306,mast:JWST/product/jw01727-o110_t134_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o110_t134_nircam_clear-f444w_i2d.fits,PUBLIC,False,,126650979,3880.0,4986.0,0.0,555318,150.3292496296814,2.025336531692608,F444W,60044.98709398148
science,JWST,CALJWST,MIRI/IMAGE,JWST,F770W,INFRARED,CWEBTILE-6-15,Galaxy; Field galaxies,jw01727-o145_t127_miri_f770w,150.24166875,1.9078833333333332,image,"Kartaltepe, Jeyhan",3,60048.019763993056,60048.06167934028,2020.232,INFRARED,6600.0,8800.0,COSMOS-Web: The JWST Cosmic Origins Survey,60048.49393518,1727,GO,,POLYGON 150.290020782 2.010577855 150.289028265 2.010973705 150.300753213 2.040432067 150.302294058 2.039802505 150.302325366 2.039881054 150.304143872 2.03915019 150.331348701 2.028037555 150.331075603 2.027354486 150.326273588 2.015341618 150.327281685 2.014929807 150.315966324 1.986627929 150.315616827 1.985759417 150.314070594 1.986374436 150.31404036 1.98629893 150.284962096 1.997864604,mast:JWST/product/jw01727-o145_t127_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o145_t127_miri_f770w_i2d.fits,PUBLIC,False,,127234702,6600.0,8800.0,0.0,555318,150.3292496296814,2.025336531692608,F770W,60048.019763993056
science,JWST,CALJWST,MIRI/IMAGE,JWST,F1000W,INFRARED,C3D-04_CWEBTILE-6-15,,jw05893-o004_t004_miri_f1000w,150.24166875,1.9078833333333332,image,"Kakiichi, Koki",3,60795.589520277776,60797.17643638889,7392.696000000004,INFRARED,9000.0,11000.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60797.70707161,5893,GO,,POLYGON 150.227477439 2.007237446 150.22653748 2.005195585 150.198088426 2.01822913 150.200857541 2.024270513 150.200369551 2.024494072 150.210660146 2.046944784 150.209348909 2.047545497 150.212118109 2.053586812 150.211630386 2.053810251 150.224842214 2.082632672 150.253218046 2.069314211 150.251382582 2.065327396 150.25227967 2.064906326 150.241015864 2.040439875 150.241956273 2.039998478 150.240120946 2.036011772 150.241017748 2.035590841 150.227880226 2.00705291 POLYGON 150.260026792 1.994749187 150.259086787 1.992707367 150.230638325 2.005741726 150.233407497 2.011782824 150.232920173 2.012006099 150.243211574 2.034456791 150.241898827 2.035058244 150.244668124 2.041099381 150.244180503 2.041322792 150.257393048 2.070144839 150.28576828 2.056825574 150.283932758 2.052838898 150.284829612 2.052417906 150.27356507 2.027951328 150.274507084 2.027509137 150.272671782 2.023522798 150.273567934 2.023102137 150.260429681 1.994564589 POLYGON 150.292574624 1.982261371 150.291634646 1.980219702 150.26318664 1.993254648 150.26595597 1.999295813 150.265468289 1.999519264 150.275760097 2.021969958 150.274447118 2.022571544 150.277216523 2.028612747 150.276728659 2.028836277 150.28994144 2.05765817 150.318316296 2.044338574 150.31648077 2.04035198 150.317377676 2.039930945 150.306112677 2.015464028 150.307055192 2.015021578 150.305219686 2.011034952 150.306116565 2.010613923 150.292977775 1.98207664 POLYGON 150.325121513 1.969773823 150.324181554 1.967732269 150.295733976 1.980767687 150.298503298 1.986808614 150.298015906 1.987031945 150.308307953 2.009482201 150.306995694 2.010083499 150.309765275 2.016124752 150.309277383 2.016348311 150.322487646 2.045163203 150.323685095 2.044609241 150.350865074 2.031849673 150.349029421 2.02786301 150.349926302 2.027441961 150.338661003 2.0029756 150.339602789 2.002533467 150.337767296 1.998547038 150.33866383 1.998126151 150.330227908 1.979804155 150.325501333 1.969599775,mast:JWST/product/jw05893-o004_t004_miri_f1000w_i2d.jpg,mast:JWST/product/jw05893-o004_t004_miri_f1000w_i2d.fits,PUBLIC,False,,262854795,9000.0,11000.0,0.0,555318,150.3292496296814,2.025336531692608,,60795.589520277776
science,JWST,CALJWST,MIRI/IMAGE,JWST,F2100W,INFRARED,C3D-04_CWEBTILE-6-15,,jw05893-o004_t004_miri_f2100w,150.24166875,1.9078833333333332,image,"Kakiichi, Koki",3,60795.558943275464,60797.15771122685,14785.392000000014,INFRARED,18500.0,23500.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60797.70707161,5893,GO,,POLYGON 150.227891501 2.007051887 150.19944204 2.020085442 150.200065528 2.021445706 150.19846522 2.022178835 150.199088726 2.023539136 150.197488335 2.024272301 150.209924627 2.051404086 150.209725828 2.05149516 150.210349348 2.052855434 150.208748995 2.053588587 150.22196087 2.082411117 150.222363281 2.082222246 150.222510727 2.082543902 150.250886743 2.069225307 150.250267726 2.067880725 150.251863645 2.06713164 150.251244717 2.065787254 150.25237284 2.06525774 150.254511678 2.069923382 150.254914282 2.069734406 150.255061664 2.070055903 150.283437086 2.056736517 150.282818063 2.055392011 150.284413957 2.054642877 150.283794967 2.053298445 150.284920875 2.052769928 150.287060276 2.057436656 150.287460846 2.057248626 150.287608434 2.057570572 150.315983587 2.044251083 150.315364308 2.042906022 150.316961885 2.042156069 150.31634286 2.040811594 150.317470498 2.040282243 150.319609658 2.044948203 150.320012594 2.04475905 150.320150643 2.045060159 150.323757053 2.043391759 150.348534398 2.031759897 150.347915478 2.030415732 150.349510813 2.029666779 150.348891779 2.028322358 150.350487473 2.027573235 150.33800576 2.000464905 150.338248296 2.000351043 150.337629321 1.999006701 150.339224879 1.998257644 150.328148125 1.974199778 150.326075601 1.969725349 150.325682266 1.969905588 150.325536012 1.969587929 150.29708805 1.982623405 150.297711621 1.98398364 150.296111366 1.984716892 150.296734937 1.986077125 150.295566715 1.986612413 150.293538994 1.982208138 150.293135246 1.98239314 150.292989043 1.98207558 150.264540661 1.995110606 150.265164232 1.996470888 150.263563828 1.99720417 150.264187392 1.998564438 150.263018386 1.999100058 150.260990909 1.994696091 150.260587276 1.994881028 150.260441047 1.994563397 150.231992197 2.00759781 150.232615723 2.008958058 150.231015426 2.009691246 150.231638959 2.01105151 150.230468209 2.011587897 150.228441251 2.007184731 150.228037753 2.00736959,mast:JWST/product/jw05893-o004_t004_miri_f2100w_i2d.jpg,mast:JWST/product/jw05893-o004_t004_miri_f2100w_i2d.fits,PUBLIC,False,,262854609,18500.0,23500.0,0.0,555318,150.3292496296814,2.025336531692608,,60795.558943275464
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_13657_25_acs_wfc_f606w_jcor25,150.3085844258,2.040363718993,image,"Kartaltepe, Jeyhan",3,57146.52655097,57146.55688717,2146.0,OPTICAL,470.0,720.0,,57512.73940963,13657,HAP,,POLYGON 150.34207943224752 2.0598477804627833 150.331975218722 2.0319174307693557 150.3228164188504 2.007820339353183 150.3062229039736 2.0117648778171167 150.29625841640794 2.014278742330367 150.2961889281091 2.014445408579965 150.30462468866747 2.0377093200651273 150.3150203336802 2.06740373192234 150.34207943224752 2.0598477804627833 POLYGON 150.2682270460712 2.021639457343002 150.28648778299421 2.075445317217363 150.2866962517486 2.0755564307235974 150.31442272446722 2.067737068783638 150.30620902796142 2.0438343197802675 150.29566082321224 2.014584294455865 150.2682270460712 2.021639457343002,mast:HST/product/hst_13657_25_acs_wfc_f606w_jcor25_drc.jpg,mast:HST/product/hst_13657_25_acs_wfc_f606w_jcor25_drc.fits,PUBLIC,False,,26470379,470.0,720.0,0.0,555318,150.3292496296814,2.025336531692608,F606W,57146.52655097
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_13657_25_acs_wfc_total_jcor25,150.3085844258,2.040363718993,image,"Kartaltepe, Jeyhan",3,57146.52655097,57146.55688717,2146.0,,,,,57512.73940963,13657,HAP,,POLYGON 150.34206553438474 2.0598477807846236 150.33182233863272 2.0315424333498338 150.3228025214329 2.0078203395033034 150.29623062138236 2.014292631064633 150.31497863936966 2.067320398866982 150.3152010072495 2.0674731752165103 150.34206553438474 2.0598477807846236 POLYGON 150.2682409436037 2.0216394576585333 150.28652947635706 2.075500873240156 150.31442272446722 2.067737068783638 150.30620902796142 2.0438343197802675 150.29566082321224 2.014584294455865 150.2682409436037 2.0216394576585333,mast:HST/product/hst_13657_25_acs_wfc_total_jcor25_drc.jpg,mast:HST/product/hst_13657_25_acs_wfc_total_jcor25_drc.fits,PUBLIC,False,,26470396,,,0.0,555318,150.3292496296814,2.025336531692608,,57146.52655097
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,COSMOS-F160W-28,UNIDENTIFIED;BLANK FIELD,hst_16259_aq_wfc3_ir_f160w_iedwaq,150.349755,2.073391666667,image,"Momcheva, Ivelina",3,59332.39628548,59332.4252777,1773.491242,INFRARED,1393.8999999999999,1692.4,,59332.56737257,16259,HAP,,POLYGON 150.40778114660841 2.044326400872908 150.27178760909783 1.9830164399996324 150.2573137811849 2.0136532951550503 150.27128712987877 2.0203869998736477 150.25713380363462 2.0506320008192027 150.3940950645358 2.1124419154713885 150.40771158630423 2.081376368495636 150.39462835152355 2.074928816844123 150.40778114660841 2.044326400872908,mast:HST/product/hst_16259_aq_wfc3_ir_f160w_iedwaq_drz.jpg,mast:HST/product/hst_16259_aq_wfc3_ir_f160w_iedwaq_drz.fits,PUBLIC,False,,60827738,1393.8999999999999,1692.4,0.0,555318,150.3292496296814,2.025336531692608,F160W,59332.39628548
