candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier,aperture_clean_snr_err,astrometric_snr,astrometry_source,target_seed_recentered,target_seed_offset_pix,forced_fit_attempted,forced_fit_accepted,forced_x,forced_y,forced_amp,forced_amp_err,forced_snr,forced_sigma_x_pix,forced_sigma_y_pix,forced_axis_ratio,forced_x_err_pix,forced_y_err_pix,forced_reduced_chi2,forced_npix,astrometrically_usable
1060646,F444W_epoch_001,F444W,jw01727089001_04101_00003_nrcalong_cal.fits,mast:JWST/product/jw01727089001_04101_00003_nrcalong_cal.fits,60049.24505851852,NRCALONG,875.5565602420878,0.9093635465444868,,,,0.14782119069099425,,60,,,,,,201.5310447332896,6.077273949747894,,,0,63.91223578493703,,,0.35393187744903226,0.0248205553133839,2151153665,2151153665,True,False,False,False,,,UNUSABLE,False,0.0,True,False,203.55656024208778,2.393393719227125,0.9827188942530377,45.54222067595309,0.02157819446806042,1.7999999999999927,0.5500029031911006,3.2727099976317326,1.8960302973443548,140.39260230964757,1.262464889283222,75,False
