obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
262998173,JWST,image,jw06434331001_02201_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrca3_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998174,JWST,image,jw06434331001_02201_00001_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrcb3_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998175,JWST,image,jw06434331001_02201_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrca1_cal.fits,117570240,262998428,PUBLIC,2,F200W
262998176,JWST,image,jw06434331001_02201_00001_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrcb1_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998177,JWST,image,jw06434331001_02201_00002_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00002_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00002_nrcb3_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998178,JWST,image,jw06434331001_02201_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00002_nrca3_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998179,JWST,image,jw06434331001_02201_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrca4_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998180,JWST,image,jw06434331001_02201_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrcb2_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998182,JWST,image,jw06434331001_02201_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrcb4_cal.fits,117573120,262998428,PUBLIC,2,F200W
262998184,JWST,image,jw06434331001_02201_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00001_nrca2_cal.fits,117570240,262998428,PUBLIC,2,F200W
262998208,JWST,image,jw06434331001_02201_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00002_nrca1_cal.fits,117570240,262998428,PUBLIC,2,F200W
262998209,JWST,image,jw06434331001_02201_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06434331001_02201_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,6434,jw06434331001_02201_00004_nrcb1_cal.fits,117573120,262998428,PUBLIC,2,F200W
