candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier,pair_attempt_rank
1140578,early,F115W,jw01727071001_02101_00001_nrca1_cal.fits,mast:JWST/product/jw01727071001_02101_00001_nrca1_cal.fits,60308.555276956016,NRCA1,1830.8023045092018,658.2343209640994,-0.00487808883190155,0.3664716103761088,-0.013310959686331995,0.41948549679815766,-0.011628742517047552,60,-0.00487808883190155,0.3664716103761088,-0.013310959686331995,201.51969448268892,197.19990032359544,200.0532694399104,199.68428585820234,,,0,31.350841465056348,0.06730901585368938,-0.08646646261121926,0.012931164965408486,-0.013933429201787424,0,0,False,False,False,False,8
1140578,early,F115W,jw01727071001_02101_00002_nrca1_cal.fits,mast:JWST/product/jw01727071001_02101_00002_nrca1_cal.fits,60308.55925399306,NRCA1,1823.709532524933,849.0567230128494,0.0877988189458847,0.3491341521185082,0.25147588230234996,0.38844226335436105,0.22602797694490107,60,0.13714797794818878,0.3491341521185082,0.39282315154787845,,,199.23222918594303,200.48637810002955,,,0,31.3006530879126,,,-0.006681936402045025,0.018961222642561525,0,0,False,False,False,False,8
1140578,late,F150W,jw01727165001_04101_00001_nrcb3_cal.fits,mast:JWST/product/jw01727165001_04101_00001_nrcb3_cal.fits,60407.64919967593,NRCB3,713.9391926329004,1422.492369156916,-0.582487441599369,0.3010545912468894,-1.9348233128976988,0.44093271490484476,-1.3210347563461524,60,-0.5910774245858192,0.3010545912468894,-1.9633562874352162,,,200.41756227719188,199.4904762421313,,,0,30.842260113299055,,,-0.025479265980891983,0.02292255293259381,0,0,False,False,False,False,8
1140578,late,F150W,jw01727165001_04101_00002_nrcb3_cal.fits,mast:JWST/product/jw01727165001_04101_00002_nrcb3_cal.fits,60407.65317671296,NRCB3,705.7594626740363,1616.8312595516102,-0.10249197483062744,0.34311832013910315,-0.2987073811420979,0.4192550834700465,-0.24446209210472208,60,-0.1478174924850464,0.2941247898702995,-0.502567269322078,,,200.22595132713977,199.20222609228793,,,0,30.81680873424081,,,-0.014542050733098747,0.019282214171539174,4,0,False,False,True,False,8
1140578,late,F150W,jw01727165001_04101_00003_nrcb1_cal.fits,mast:JWST/product/jw01727165001_04101_00003_nrcb1_cal.fits,60407.659762627314,NRCB1,110.64640855966746,1630.3533562904224,1.0274162888526917,0.34008061127313827,3.021096336560965,0.48193624628484244,2.131851042068021,60,0.9523510932922363,0.34008061127313827,2.800368682374981,,,110.974057392109,200.36217256138838,,,0,30.683439952631137,,,0.0032148097769938494,0.009506530271966981,0,0,False,False,False,False,8
1140578,late,F150W,jw01727165001_04101_00004_nrcb1_cal.fits,mast:JWST/product/jw01727165001_04101_00004_nrcb1_cal.fits,60407.66373892361,NRCB1,116.85177984975513,1435.2658600458965,0.5405566096305847,0.3311106986247997,1.6325555527975255,0.5412810828745365,0.9986615581684393,60,0.46993741393089294,0.3156722291884146,1.4886878555617333,120.00356276383047,202.4358194891608,117.66660942004172,200.99663531189208,,,0,30.710343531986013,0.0923200664106598,0.07266557778724823,0.02886103292520223,0.01725088493732173,32772,0,False,False,True,False,8
