candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
22618,150.280235166175,1.79360099256028,JWST,127172307,jw01727-o150_t144_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60048.30242925926,60048.3200759375,1030.728,1727,CWEBTILE-7-17,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,JWST,127172436,jw01727-o150_t144_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60048.326536458335,60048.34405961806,1030.728,1727,CWEBTILE-7-17,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,JWST,127172483,jw01727-o150_t144_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60048.30243,60048.3200759375,1030.728,1727,CWEBTILE-7-17,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,JWST,127172395,jw01727-o150_t144_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60048.32653719907,60048.34405961806,1030.728,1727,CWEBTILE-7-17,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,JWST,213504677,jw03045012001_02104_00001_nrs1,NIRSPEC/IMAGE,F140X;MIRROR,,60424.37715704861,60424.37985869213,218.833,3045,VC-5100541407,2,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,60779602,hst_16259_ag_wfc3_ir_f160w_iedwag,WFC3/IR,F160W,F160W,59330.54268585,59330.57167844,1773.491242,16259,COSMOS-F160W-31,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,60779607,hst_16259_ag_wfc3_ir_total_iedwag,WFC3/IR,detection,,59330.54268585,59330.57167844,1773.491242,16259,COSMOS-F160W-31,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,368829591,hst_17802_fv_acs_wfc_f435w_jffufv,ACS/WFC,F435W,F435W,61027.85163181,61027.86365801,800.0,17802,CLUTCH-TARGET-FV,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,368829592,hst_17802_fv_acs_wfc_f606w_jffufv,ACS/WFC,F606W,F606W,61027.83745366,61027.84865801,800.0,17802,CLUTCH-TARGET-FV,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,368829593,hst_17802_fv_acs_wfc_total_jffufv,ACS/WFC,detection,,61027.83745366,61027.86365801,1600.0,17802,CLUTCH-TARGET-FV,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,26350196,hst_9822_2j_acs_wfc_f814w_j8pu2j,ACS/WFC,F814W,F814W,53091.71856137,53091.74882832,2028.0,9822,COSMOS19-20,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,26350207,hst_9822_2j_acs_wfc_total_j8pu2j,ACS/WFC,detection,,53091.71856137,53091.74882832,2028.0,9822,COSMOS19-20,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,207848799,hst_9822_2n_wfpc2_pc_f300w_u8pu2n,WFPC2/PC,F300W,F300W,53093.784906,53093.81523007,1600.0,9822,ANY,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,207848810,hst_9822_2n_wfpc2_pc_total_u8pu2n,WFPC2/PC,detection,,53093.784906,53093.81523007,1600.0,9822,ANY,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,361752022,hst_skycell-p1359x01y10_acs_wfc_f435w_all,ACS/WFC,F435W,F435W,61027.85163181,61027.99445653,2400.0,,CLUTCH-TARGET-FX,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,361752023,hst_skycell-p1359x01y10_acs_wfc_f606w_all,ACS/WFC,F606W,F606W,61027.83745366,61027.97945653,2400.0,,CLUTCH-TARGET-FX,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,361752113,hst_skycell-p1360x18y10_acs_wfc_f435w_all,ACS/WFC,F435W,F435W,61027.85163181,61027.99445653,2400.0,,CLUTCH-TARGET-FX,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,87488258,hst_skycell-p1360x18y10_acs_wfc_f606w_all,ACS/WFC,F606W,F606W,61027.83745366,61027.97945653,2400.0,,CLUTCH-TARGET-FX,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,87604563,hst_skycell-p1360x18y10_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52968.92173078,57198.39553443,70591.0,,ANY,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,60772615,iedwag010,WFC3/IR,F160W,F160W,59330.54713028935,59330.5716784375,1521.0,16259,COSMOS-F160W-31,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,24820528,j8pu2j010,ACS/WFC,F814W,F814W,53091.71856137732,53091.748816087966,2028.0,9822,COSMOS19-20,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,60827690,jefqcvsaq,ACS/WFC,F502N,F502N,59332.654230555556,59332.65424710648,0.5079,16378,DARK,1,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,60827689,jefqcvsbq,ACS/WFC,F502N,F502N,59332.65597835648,59332.66757048611,1000.5,16378,DARK,1,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,368792524,jffufv010,ACS/WFC,F606W,F606W,61027.83745366898,61027.848645868056,800.0,17802,CLUTCH-TARGET-FV,3,PUBLIC,0.0
22618,150.280235166175,1.79360099256028,HST,368792676,jffufv020,ACS/WFC,F435W,F435W,61027.85901623843,61027.863645868056,800.0,17802,CLUTCH-TARGET-FV,3,PUBLIC,0.0
