intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-0-3,,jw01727-o007_t025_nircam_clear-f115w,150.02975458333333,2.6004805555555555,image,"Kartaltepe, Jeyhan",3,60313.90625099537,60313.92389784722,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60314.27240738,1727,GO,,POLYGON 150.052763029 2.604553469 150.047408098 2.591914359 150.046833206 2.592167151 150.040667177 2.57775001 150.040647892 2.57775824 150.040131876 2.576551693 150.040195072 2.576524214 150.038161532 2.571944614 150.035250565 2.565138098 150.035156918 2.56517806 150.034624586 2.563979211 150.034778471 2.563912299 150.027540551 2.547611689 150.027521234 2.547619691 150.01130892 2.554936679 150.011316944 2.554954864 150.010286544 2.555419898 150.010226288 2.55528184 149.994180236 2.56232778 149.994194927 2.562361653 149.992667309 2.563032427 149.992784461 2.563314707 149.998124006 2.575625973 149.998085831 2.575642736 150.000796328 2.581892148 150.006783838 2.596329928 150.006949937 2.596261854 150.012207108 2.608938217 150.012775612 2.608705222 150.017640157 2.619995224 150.017632442 2.619998571 150.020028891 2.625560331 150.026388714 2.640633885 150.026477155 2.640597189 150.031812419 2.653242068 150.048019871 2.646516982 150.047992729 2.646452241 150.049041043 2.646017246 150.049111056 2.646184912 150.065629544 2.639477869 150.065597777 2.639401288 150.067140163 2.638775015 150.060299916 2.622285164 150.060141945 2.62235186 150.059631697 2.621121776 150.059822218 2.621041139 150.052824984 2.604526226,mast:JWST/product/jw01727-o007_t025_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o007_t025_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200499255,1013.0000000000001,1282.0,0.0,3142987,150.032926664159,2.560231295816992,F115W,60313.90625099537
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-0-3,,jw01727-o007_t025_nircam_clear-f150w,150.02975458333333,2.6004805555555555,image,"Kartaltepe, Jeyhan",3,60313.93035912037,60313.94800597222,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60314.27240738,1727,GO,,POLYGON 150.052756483 2.604556144 150.047401931 2.591917651 150.046832948 2.592167823 150.040666716 2.577749284 150.040641804 2.577759915 150.040125946 2.576553663 150.040194169 2.576523995 150.037996363 2.571573937 150.035245061 2.565140347 150.035156653 2.565178073 150.034624473 2.563979438 150.034772525 2.563915055 150.027537035 2.547618206 150.027365646 2.547689201 150.011303162 2.554939021 150.011311309 2.554957483 150.010281441 2.555422309 150.010221083 2.555284007 149.994174234 2.56233019 149.994189057 2.56236437 149.992665999 2.563033136 149.992762403 2.563265423 149.99812153 2.575622293 149.998083369 2.575639049 150.000810176 2.581926344 150.006783454 2.5963308 150.006949585 2.596262707 150.012204696 2.608935075 150.012773772 2.608701825 150.01763812 2.619991843 150.017630316 2.619995229 150.020013952 2.625527525 150.026388499 2.640634556 150.026476143 2.640598191 150.031810059 2.653238777 150.04801738 2.646513943 150.047991555 2.646452346 150.049039901 2.646017351 150.049108495 2.64618161 150.065626737 2.639474624 150.065596284 2.63940121 150.067138855 2.638774858 150.060298794 2.622285295 150.06013545 2.622354258 150.059625196 2.621124149 150.059820878 2.621041332 150.052823849 2.604526524,mast:JWST/product/jw01727-o007_t025_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o007_t025_nircam_clear-f150w_i2d.fits,PUBLIC,False,,200499250,1331.0,1668.0,0.0,3142987,150.032926664159,2.560231295816992,F150W,60313.93035912037
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-0-4,,jw01727-o009_t033_nircam_clear-f115w,150.06391916666666,2.5880583333333336,image,"Kartaltepe, Jeyhan",3,60081.07414994213,60081.09192199074,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60081.77106478,1727,GO,,POLYGON 150.040914868 2.583979459 150.046268875 2.596617769 150.046841084 2.59636618 150.053007254 2.610784479 150.053029226 2.610775104 150.053546407 2.611984417 150.053480546 2.612013053 150.055599633 2.616785398 150.058426093 2.623394337 150.058517031 2.623355534 150.059050606 2.624557165 150.058899393 2.62462291 150.066136143 2.640920207 150.066174158 2.640904464 150.082366279 2.633596863 150.082360047 2.633582742 150.083393248 2.633116467 150.083451739 2.633250463 150.099495677 2.626205106 150.099482927 2.626175714 150.101008694 2.625505727 150.100961387 2.625391745 150.095548707 2.612913318 150.095594114 2.612893378 150.092692284 2.606203739 150.086889628 2.592212418 150.086730434 2.592277664 150.081472864 2.579601081 150.080897731 2.579836812 150.076032251 2.568544198 150.076046354 2.568538079 150.073294816 2.562152113 150.067285733 2.547908361 150.06720333 2.547942553 150.06186845 2.535297338 150.04566504 2.542020911 150.045690823 2.542082423 150.044639795 2.542518539 150.044571145 2.542354108 150.028056412 2.549059178 150.028086868 2.549132616 150.026538604 2.549761209 150.033376341 2.566248636 150.033537041 2.566180794 150.034048362 2.567413701 150.033855131 2.567495477 150.040850207 2.584007889,mast:JWST/product/jw01727-o009_t033_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o009_t033_nircam_clear-f115w_i2d.fits,PUBLIC,False,,137417143,1013.0000000000001,1282.0,0.0,3142987,150.032926664159,2.560231295816992,F115W,60081.07414994213
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-0-4,,jw01727-o009_t033_nircam_clear-f150w,150.06391916666666,2.5880583333333336,image,"Kartaltepe, Jeyhan",3,60081.09838177083,60081.11590641204,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60081.77106478,1727,GO,,POLYGON 150.040912061 2.583975502 150.046267351 2.596617115 150.046835871 2.59636717 150.053000577 2.610782973 150.05302595 2.610772147 150.05354298 2.61198118 150.05347431 2.61201104 150.055686297 2.616993132 150.05842391 2.623394724 150.058511886 2.623357185 150.059045303 2.624558587 150.058897652 2.62462279 150.066132858 2.640918313 150.066258599 2.640866236 150.082364351 2.633597153 150.082357995 2.633582751 150.083390656 2.633116669 150.083449258 2.633250929 150.099493993 2.626205327 150.09948096 2.626175281 150.101005455 2.625505833 150.100850643 2.62513285 150.095548907 2.612910251 150.095591098 2.612891724 150.092759089 2.606362769 150.086889812 2.592210442 150.086727566 2.592276948 150.081469779 2.579598889 150.080896834 2.579833744 150.076031357 2.568541133 150.076042978 2.568536091 150.073445888 2.562508291 150.067285077 2.547906883 150.067201143 2.547941711 150.061865291 2.535295306 150.045662015 2.542018635 150.045687336 2.542079039 150.044636271 2.542515156 150.04456819 2.542352096 150.028053706 2.549057118 150.028083696 2.549129433 150.026532787 2.549759104 150.033370335 2.566246244 150.033534196 2.566177069 150.034045524 2.567410004 150.033849342 2.567493024 150.040844209 2.584005333,mast:JWST/product/jw01727-o009_t033_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o009_t033_nircam_clear-f150w_i2d.fits,PUBLIC,False,,137417173,1331.0,1668.0,0.0,3142987,150.032926664159,2.560231295816992,F150W,60081.09838177083
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-0-4,Galaxy; Field galaxies,jw01727-o009_t033_nircam_clear-f277w,150.06391916666666,2.5880583333333336,image,"Kartaltepe, Jeyhan",3,60081.07414994213,60081.09192199074,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60081.77106478,1727,GO,,POLYGON 150.099258712 2.626194765 150.099246032 2.626164859 150.100775914 2.625491341 150.093270889 2.607789674 150.086921506 2.592852539 150.086869695 2.592873876 150.08151191 2.580236833 150.080958153 2.580464889 150.067231681 2.548359694 150.067203612 2.548371211 150.061807412 2.535750131 150.028594067 2.549377955 150.028623309 2.549447771 150.027078985 2.550081402 150.041087456 2.58352595 150.041204461 2.583474671 150.046508004 2.596136207 150.047012183 2.595915246 150.051953822 2.607331436 150.051921678 2.607344673 150.066350821 2.640677849 150.066631384 2.640558845,mast:JWST/product/jw01727-o009_t033_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o009_t033_nircam_clear-f277w_i2d.fits,PUBLIC,False,,137417151,2416.0,3127.0,0.0,3142987,150.032926664159,2.560231295816992,F277W,60081.07414994213
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-0-4,Galaxy; Field galaxies,jw01727-o009_t033_nircam_clear-f444w,150.06391916666666,2.5880583333333336,image,"Kartaltepe, Jeyhan",3,60081.098382511576,60081.11590567129,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60081.77106478,1727,GO,,POLYGON 150.099256296 2.626192151 150.099243935 2.626162999 150.100770535 2.625490869 150.089753328 2.599507758 150.086922585 2.592848622 150.086865913 2.592871963 150.081508652 2.580236873 150.080956119 2.580464433 150.067228555 2.548356742 150.067203905 2.548366857 150.061808695 2.535747512 150.028594967 2.549375514 150.028624441 2.549445887 150.027078378 2.550080231 150.041086627 2.583525674 150.041206554 2.583473113 150.0465086 2.59613159 150.047005555 2.595913787 150.051947558 2.607330088 150.05191793 2.607342289 150.066344406 2.640667099 150.067275955 2.640271951,mast:JWST/product/jw01727-o009_t033_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o009_t033_nircam_clear-f444w_i2d.fits,PUBLIC,False,,137417160,3880.0,4986.0,0.0,3142987,150.032926664159,2.560231295816992,F444W,60081.098382511576
science,JWST,CALJWST,NIRSPEC/IMAGE,JWST,F140X;MIRROR,INFRARED,DC-873321,Galaxy; High-redshift galaxies,jw03045010001_05101_00001_nrs2,150.01690666666667,2.6266166666666666,image,"Faisst, Andreas L",2,60426.48543475694,60426.48813640046,218.833,INFRARED,800.0,2000.0,Witnessing the Maturing of Teenage Galaxies at z = 4  6 with a Comprehensive UV - Optical - Sub-mm Benchmark Sample for the Community,60427.11973385,3045,GO,,POLYGON 150.081788995 2.558569734 150.027998525 2.531697449 150.003020148 2.585801826 150.057249583 2.611420973,mast:JWST/product/jw03045010001_05101_00001_nrs2_cal.jpg,mast:JWST/product/jw03045010001_05101_00001_nrs2_cal.fits,PUBLIC,False,,213668454,800.0,2000.0,0.0,3142987,150.032926664159,2.560231295816992,,60426.48543475694
science,JWST,CALJWST,NIRSPEC/IMAGE,JWST,F140X;MIRROR,INFRARED,DC-873756,Galaxy; High-redshift galaxies,jw03045011001_02104_00001_nrs2,150.01132208333334,2.6278194444444445,image,"Faisst, Andreas L",2,60425.90573111111,60425.90843275463,218.833,INFRARED,800.0,2000.0,Witnessing the Maturing of Teenage Galaxies at z = 4  6 with a Comprehensive UV - Optical - Sub-mm Benchmark Sample for the Community,60426.10802084,3045,GO,,POLYGON 150.076316598 2.559856286 150.02256771 2.532900303 149.997505426 2.586966397 150.051695036 2.61266985,mast:JWST/product/jw03045011001_02104_00001_nrs2_cal.jpg,mast:JWST/product/jw03045011001_02104_00001_nrs2_cal.fits,PUBLIC,False,,213505770,800.0,2000.0,0.0,3142987,150.032926664159,2.560231295816992,,60425.90573111111
science,JWST,CALJWST,NIRSPEC/IMAGE,JWST,F140X;MIRROR,INFRARED,Cristal-07c,Galaxy; Lyman-break galaxies,jw05974002001_03101_00001_nrs2,150.01342541666668,2.6271472222222223,image,"Aravena, Manuel",2,60785.28691310185,60785.29045901621,291.778,INFRARED,800.0,2000.0,ORCHIDS: ORigin of the [C II] Halos In Distant Systems,61150.55901607,5974,GO,,POLYGON 150.079781027 2.560347797 150.026613523 2.532264859 150.000414158 2.585789945 150.054049022 2.61263002,mast:JWST/product/jw05974002001_03101_00001_nrs2_cal.jpg,mast:JWST/product/jw05974002001_03101_00001_nrs2_cal.fits,PUBLIC,False,,261790199,800.0,2000.0,0.0,3142987,150.032926664159,2.560231295816992,,60785.28691310185
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-0-3,Galaxy; Field galaxies,jw01727-o007_t025_nircam_clear-f444w,150.02975458333333,2.6004805555555555,image,"Kartaltepe, Jeyhan",3,60313.93035912037,60313.94800597222,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60314.27240738,1727,GO,,POLYGON 149.994411831 2.562340597 149.994426345 2.562374832 149.992901079 2.563046324 150.002147554 2.584856389 150.00675385 2.595693016 150.00680491 2.595671989 150.01216302 2.608309845 150.012717279 2.608081593 150.026444188 2.640186723 150.026466993 2.640177366 150.031863837 2.652799315 150.065085471 2.639167806 150.065057392 2.63910078 150.066609831 2.638463755 150.052596864 2.605013316 150.052470706 2.605068613 150.047163488 2.592399175 150.046672622 2.592614329 150.04173289 2.581203986 150.041756341 2.581194328 150.02732672 2.547861809 150.026556681 2.548188486,mast:JWST/product/jw01727-o007_t025_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o007_t025_nircam_clear-f444w_i2d.fits,PUBLIC,False,,200499253,3880.0,4986.0,0.8097031324503431,3142987,150.032926664159,2.560231295816992,F444W,60313.93035912037
