obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
126307301,JWST,image,jw01727092001_04101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrca2_cal.fits,117570240,126650161,PUBLIC,2,F150W
126307302,JWST,image,jw01727092001_04101_00003_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00003_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00003_nrcb3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307306,JWST,image,jw01727092001_04101_00004_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrcb4_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307309,JWST,image,jw01727092001_04101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrca3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307314,JWST,image,jw01727092001_04101_00004_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrcb2_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307315,JWST,image,jw01727092001_04101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrca2_cal.fits,117570240,126650161,PUBLIC,2,F150W
126307324,JWST,image,jw01727092001_04101_00004_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrca3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307325,JWST,image,jw01727092001_04101_00003_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00003_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00003_nrcb4_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307326,JWST,image,jw01727092001_04101_00002_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrcb2_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307329,JWST,image,jw01727092001_04101_00003_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00003_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00003_nrcb1_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307331,JWST,image,jw01727092001_04101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrca4_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307335,JWST,image,jw01727092001_04101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrca1_cal.fits,117570240,126650161,PUBLIC,2,F150W
126307336,JWST,image,jw01727092001_04101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrcb2_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307338,JWST,image,jw01727092001_04101_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrca3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126307340,JWST,image,jw01727092001_04101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrca1_cal.fits,117570240,126650161,PUBLIC,2,F150W
126334841,JWST,image,jw01727092001_04101_00004_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrca2_cal.fits,117570240,126650161,PUBLIC,2,F150W
126335062,JWST,image,jw01727092001_04101_00002_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrcb3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126335843,JWST,image,jw01727092001_04101_00001_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00001_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00001_nrcb1_cal.fits,117573120,126650161,PUBLIC,2,F150W
126336257,JWST,image,jw01727092001_04101_00003_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00003_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00003_nrcb2_cal.fits,117573120,126650161,PUBLIC,2,F150W
126336586,JWST,image,jw01727092001_04101_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrcb1_cal.fits,117573120,126650161,PUBLIC,2,F150W
126336924,JWST,image,jw01727092001_04101_00004_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00004_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00004_nrcb3_cal.fits,117573120,126650161,PUBLIC,2,F150W
126337035,JWST,image,jw01727092001_04101_00002_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727092001_04101_00002_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727092001_04101_00002_nrca4_cal.fits,117573120,126650161,PUBLIC,2,F150W
