obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
126418526,JWST,image,jw01727121001_04101_00002_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrcb3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418531,JWST,image,jw01727121001_04101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrca2_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418534,JWST,image,jw01727121001_04101_00002_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrcb4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418536,JWST,image,jw01727121001_04101_00002_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrca4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418541,JWST,image,jw01727121001_04101_00002_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrcb1_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418542,JWST,image,jw01727121001_04101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrca1_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418544,JWST,image,jw01727121001_04101_00002_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrca3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418545,JWST,image,jw01727121001_04101_00002_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00002_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00002_nrcb2_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418575,JWST,image,jw01727121001_04101_00003_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrca1_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418576,JWST,image,jw01727121001_04101_00003_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrcb4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418577,JWST,image,jw01727121001_04101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrca1_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418579,JWST,image,jw01727121001_04101_00004_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrca4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418581,JWST,image,jw01727121001_04101_00004_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrcb4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418582,JWST,image,jw01727121001_04101_00004_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrcb2_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418583,JWST,image,jw01727121001_04101_00003_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrcb1_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418584,JWST,image,jw01727121001_04101_00001_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrcb3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418585,JWST,image,jw01727121001_04101_00003_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrcb2_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418586,JWST,image,jw01727121001_04101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrcb4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418587,JWST,image,jw01727121001_04101_00004_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrca3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418588,JWST,image,jw01727121001_04101_00003_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrca3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418589,JWST,image,jw01727121001_04101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrca4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418590,JWST,image,jw01727121001_04101_00003_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrcb3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418592,JWST,image,jw01727121001_04101_00003_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrca4_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418593,JWST,image,jw01727121001_04101_00004_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrcb3_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418594,JWST,image,jw01727121001_04101_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrcb1_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418595,JWST,image,jw01727121001_04101_00004_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrca2_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418596,JWST,image,jw01727121001_04101_00001_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrcb1_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418597,JWST,image,jw01727121001_04101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrcb2_cal.fits,117573120,126650235,PUBLIC,2,F150W
126418600,JWST,image,jw01727121001_04101_00003_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00003_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00003_nrca2_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418602,JWST,image,jw01727121001_04101_00004_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00004_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00004_nrca1_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418605,JWST,image,jw01727121001_04101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrca2_cal.fits,117570240,126650235,PUBLIC,2,F150W
126418606,JWST,image,jw01727121001_04101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727121001_04101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727121001_04101_00001_nrca3_cal.fits,117573120,126650235,PUBLIC,2,F150W
