candidate_id,epoch_label,filter,epoch_mjd_inventory,n_observation_rows,n_cal_products,n_covering_cal_exposures,n_secure_centroids_snr3,max_measurement_snr,secure_detection_epoch
575676,epoch_001,F115W,60041.383533472224,1,32,2,0,2.0454543825430695,False
575676,epoch_005,F277W,60041.383533472224,1,8,2,0,-1.8236099105302164,False
575676,epoch_007,F444W,60041.40764159722,1,8,2,0,0.43689782160335194,False
575676,epoch_003,F150W,60041.40764159722,1,32,2,0,0.24385561751151597,False
575676,epoch_004,F200W,60812.87396019676,1,384,4,0,0.6161109398713356,False
575676,epoch_002,F115W,60812.90477869213,1,192,4,0,-0.354296580217894,False
575676,epoch_006,F356W,60812.90477869213,1,48,4,0,0.3345723937575699,False
