candidate_id,epoch_label,requested_filter,productFilename,dataURI,status,epoch_mjd_inventory,filter_inventory,x_full,y_full,mjd,detector,actual_filter
575676,epoch_001,F115W,jw01727079001_02101_00002_nrca4_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrca4_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrcb1_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrcb1_cal.fits,COVERED,60041.383533472224,F115W,1318.7299131703223,1651.1884731503035,60041.38750975695,NRCB1,F115W
575676,epoch_001,F115W,jw01727079001_02101_00002_nrcb3_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrcb3_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrca1_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrca1_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrca3_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrca3_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrca3_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrca3_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrca2_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrca2_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrcb2_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrcb2_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00003_nrca4_cal.fits,mast:JWST/product/jw01727079001_02101_00003_nrca4_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00002_nrcb4_cal.fits,mast:JWST/product/jw01727079001_02101_00002_nrcb4_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrca4_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrca4_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrca1_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrca1_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00003_nrcb4_cal.fits,mast:JWST/product/jw01727079001_02101_00003_nrcb4_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrca2_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrca2_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00003_nrca2_cal.fits,mast:JWST/product/jw01727079001_02101_00003_nrca2_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrcb1_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrcb1_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00003_nrca3_cal.fits,mast:JWST/product/jw01727079001_02101_00003_nrca3_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrcb3_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrcb3_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00004_nrcb2_cal.fits,mast:JWST/product/jw01727079001_02101_00004_nrcb2_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
575676,epoch_001,F115W,jw01727079001_02101_00003_nrca1_cal.fits,mast:JWST/product/jw01727079001_02101_00003_nrca1_cal.fits,OUTSIDE_DETECTOR,60041.383533472224,F115W,,,,,
