obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
134521027,JWST,image,jw02321001008_02101_00005_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001008_02101_00005_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001008_02101_00005_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134521028,JWST,image,jw02321001008_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001008_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001008_02101_00003_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134521067,JWST,image,jw02321001008_02101_00006_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001008_02101_00006_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001008_02101_00006_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134521087,JWST,image,jw02321001008_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001008_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001008_02101_00003_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558421,JWST,image,jw02321001006_02101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00004_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558611,JWST,image,jw02321001006_02101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00001_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558657,JWST,image,jw02321001006_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00003_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558670,JWST,image,jw02321001006_02101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00002_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558700,JWST,image,jw02321001006_02101_00005_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00005_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00005_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558795,JWST,image,jw02321001006_02101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00004_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558809,JWST,image,jw02321001006_02101_00005_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00005_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00005_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558838,JWST,image,jw02321001006_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00003_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558852,JWST,image,jw02321001006_02101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00002_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134558865,JWST,image,jw02321001006_02101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00001_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559135,JWST,image,jw02321001009_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00003_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559254,JWST,image,jw02321001009_02101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00004_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559325,JWST,image,jw02321001009_02101_00005_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00005_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00005_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559429,JWST,image,jw02321001009_02101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00001_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559439,JWST,image,jw02321001009_02101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00002_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559486,JWST,image,jw02321001009_02101_00006_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00006_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00006_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559612,JWST,image,jw02321001009_02101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00004_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559648,JWST,image,jw02321001009_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00003_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559705,JWST,image,jw02321001009_02101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00001_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559718,JWST,image,jw02321001009_02101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00002_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559821,JWST,image,jw02321001009_02101_00006_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00006_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00006_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
134559928,JWST,image,jw02321001009_02101_00005_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001009_02101_00005_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001009_02101_00005_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135572718,JWST,image,jw02321001005_02101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00001_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135572855,JWST,image,jw02321001005_02101_00005_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00005_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00005_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573105,JWST,image,jw02321001005_02101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00002_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573134,JWST,image,jw02321001006_02101_00006_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00006_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00006_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573243,JWST,image,jw02321001005_02101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00004_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573289,JWST,image,jw02321001005_02101_00006_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00006_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00006_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573315,JWST,image,jw02321001005_02101_00006_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00006_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00006_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573468,JWST,image,jw02321001005_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00003_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573581,JWST,image,jw02321001005_02101_00005_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00005_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00005_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573687,JWST,image,jw02321001006_02101_00006_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001006_02101_00006_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001006_02101_00006_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573795,JWST,image,jw02321001005_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00003_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573818,JWST,image,jw02321001005_02101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00002_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573931,JWST,image,jw02321001005_02101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00004_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
135573979,JWST,image,jw02321001005_02101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001005_02101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001005_02101_00001_nrcalong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
378409641,JWST,image,jw02321001007_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw02321001007_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,2321,jw02321001007_02101_00003_nrcblong_cal.fits,117573120,135603813,PUBLIC,2,F444W;F470N
