pair_status,pair_type,filter_early,filter_late,inventory_early_mjd,inventory_late_mjd,inventory_baseline_days,pair_filter_cost,attempt_rank,stage,reason,n_covering_early,n_covering_late,n_astrometric_early,n_astrometric_late
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F410M,60045.71818178241,60773.72218030092,728.003998518514,394.0,1,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60045.71818178241,60797.22767552084,751.5094937384274,908.0,2,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60045.71818178241,60792.55104486111,746.8328630787,908.0,3,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F335M,60045.71818178241,60773.67570331018,727.9575215277728,1114.0,4,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F410M,60045.69413587963,60773.72218030092,728.0280444212913,2036.0,5,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60045.71818178241,60797.196980740744,751.4787989583347,2487.0,6,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60045.71818178241,60792.52047451389,746.8022927314814,2487.0,7,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60045.69413587963,60797.22767552084,751.5335396412047,2550.0,8,2,target is not securely centroidable in both independent epochs,2,3,0,0
