candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier,epoch_mjd_inventory,filter_inventory
474672,epoch_001,F115W,jw01727018001_02101_00003_nrca1_cal.fits,mast:JWST/product/jw01727018001_02101_00003_nrca1_cal.fits,60315.57696399306,NRCA1,834.6602285308747,81.26423143393349,-0.08463211357593536,0.364086231502336,-0.2324507390095919,0.3926858275607228,-0.21552118165723289,60,-0.03655983507633209,0.364086231502336,-0.10041531899043407,202.01981922670515,86.85933593101406,200.15654639205516,80.5286377603697,,,0,31.48805959054164,-0.191973981664186,-0.0011523342327111582,0.015580324459606557,-0.023210558404655565,0,0,False,False,False,False,60315.665367239584,F115W
474672,epoch_001,F115W,jw01727020001_02101_00004_nrca2_cal.fits,mast:JWST/product/jw01727020001_02101_00004_nrca2_cal.fits,60315.77912157407,NRCA2,1026.332627658696,1904.9291272189364,-0.293705478310585,0.3658960085081617,-0.8027020559969668,0.5078122738882899,-0.5783741225112555,60,-0.23750783503055573,0.3658960085081617,-0.6491129433166744,199.20669715904472,203.06900961203505,199.54500344167303,199.62182451027434,1.6944859614655443,1.0042117710392522,18,30.655969076450802,-0.07541554881881431,0.06939576030034038,0.018046214903421225,0.018523552569893666,0,0,False,False,False,False,60315.665367239584,F115W
474672,epoch_002,F140M,jw06368016001_03201_00003_nrcb3_cal.fits,mast:JWST/product/jw06368016001_03201_00003_nrcb3_cal.fits,60816.80881043981,NRCB3,789.4254965497634,1023.0920346013456,-0.10170650482177734,0.1905712800054806,-0.5336927202191872,0.2088864777266979,-0.48689846240237583,60,-0.10170650482177734,0.1905712800054806,-0.5336927202191872,204.1245507909973,197.9872420871835,200.19701883758708,200.1635799758662,1.088047014451869,1.4082755664813003,15,30.893292424207317,-0.027587210218378795,0.12843691714005262,-1.9394096270041283e-05,-0.007386753789500704,0,0,False,False,False,False,60816.78457862268,F140M
474672,epoch_002,F140M,jw06368016001_05201_00003_nrcb3_cal.fits,mast:JWST/product/jw06368016001_05201_00003_nrcb3_cal.fits,60816.84720966435,NRCB3,789.4219484982275,1023.11222465384,0.08980962634086609,0.20101561500922122,0.4467793526226619,0.26157863345146176,0.3433370117270341,60,0.0746569037437439,0.1693474280705457,0.4408505319174011,198.6407762819222,198.26574710964834,199.84221715338404,200.20018470984877,1.3092533151696597,1.1273068123812602,17,30.89328963806303,-0.07105991029264733,-0.035162173554430215,-0.0028097680390089456,-0.017871251523317744,4,0,False,False,True,False,60816.78457862268,F140M
474672,epoch_002,F140M,jw06368016001_05201_00001_nrcb3_cal.fits,mast:JWST/product/jw06368016001_05201_00001_nrcb3_cal.fits,60816.82297709491,NRCB3,778.1948488106068,1010.2014901111867,-0.6739366352558136,0.1821929071694216,-3.6990278366276814,0.26879249597936866,-2.507274739200837,60,-0.6544899493455887,0.1821929071694216,-3.5922910475157903,200.19140594931764,198.82979942575457,200.1640835556415,200.32530564650213,1.425685636410753,1.095924854432409,19,30.89658522992334,-0.04048921396540144,0.012696251681761963,0.0033657949887495216,-0.002059115302256163,1,0,True,False,False,False,60816.78457862268,F140M
474672,epoch_002,F140M,jw06368016001_03201_00001_nrcb3_cal.fits,mast:JWST/product/jw06368016001_03201_00001_nrcb3_cal.fits,60816.78457862268,NRCB3,778.2943004786133,1010.0969865820597,-0.09138631820678711,0.19691502612625536,-0.4640901205182445,0.24504249223172664,-0.3729406984661534,60,-0.10672295093536377,0.19691502612625536,-0.5419746427422789,205.8774581758812,200.37307499863047,199.64320922744332,199.8176154892712,1.6026708344551235,0.39412360332240887,23,30.896591135017488,0.06019711806647021,0.16165835710864437,-0.014309344477851956,-0.016545469621011624,1,0,True,False,False,False,60816.78457862268,F140M
474672,epoch_003,F150W,jw01727020001_04101_00004_nrca2_cal.fits,mast:JWST/product/jw01727020001_04101_00004_nrca2_cal.fits,60315.80310525463,NRCA2,1026.3885990800954,1904.8037950043024,0.019134551286697388,0.3114655612371127,0.06143392293740823,0.3939009350404143,0.04857706490271261,60,-0.0007807612419128418,0.3114655612371127,-0.0025067337743913953,203.86816860589275,197.32537499303123,198.82560162015906,199.6797712472053,0.6431980643057906,0.7368326411202895,10,30.655768523647332,0.0287433118206602,-0.12782538280253541,0.02207553884716763,0.042581473287299144,0,0,False,False,False,False,60315.7884415625,F150W
474672,epoch_004,F182M,jw06368016001_09201_00001_nrcb3_cal.fits,mast:JWST/product/jw06368016001_09201_00001_nrcb3_cal.fits,60816.902881469905,NRCB3,778.2132648801665,1010.2582153679931,-0.0878448486328125,0.1457122737206165,-0.602865128583767,0.2304319631025195,-0.38121815849709273,60,-0.09686809778213501,0.13642720944253947,-0.7100350302403129,,,200.55586225987992,199.87075898412238,,,0,30.896884922585507,,,-0.008233419036460712,0.01369351277904091,5,0,True,False,True,False,60816.86448298611,F182M
474672,epoch_004,F182M,jw06368016001_07201_00001_nrcb3_cal.fits,mast:JWST/product/jw06368016001_07201_00001_nrcb3_cal.fits,60816.86448298611,NRCB3,778.2075412803121,1010.2551166580536,-0.10005176067352295,0.1396135006963704,-0.7166338511281527,0.1525187218442559,-0.6559965849680444,60,-0.10092836618423462,0.1396135006963704,-0.7229126530086248,205.8309875453437,202.9207739053298,200.21096816781613,200.2766259338295,,,0,30.896886066898645,0.13105045772930796,0.14055083215088837,0.0006669981780930441,-9.907681847758493e-05,1,0,True,False,False,False,60816.86448298611,F182M
474672,epoch_004,F182M,jw06368016001_07201_00002_nrcb3_cal.fits,mast:JWST/product/jw06368016001_07201_00002_nrcb3_cal.fits,60816.876537048614,NRCB3,766.9957786227299,997.3120902699742,0.026396483182907104,0.1371203041417113,0.1925060139571075,0.14484489426612854,0.18223965239953804,60,-0.01769152283668518,0.1371203041417113,-0.12902190486976545,,,200.30205023590412,199.6914505831619,,,0,30.90020614349907,,,-0.015451702969504686,0.014801263290235987,4,0,False,False,True,False,60816.86448298611,F182M
474672,epoch_004,F182M,jw06368016001_09201_00003_nrcb3_cal.fits,mast:JWST/product/jw06368016001_09201_00003_nrcb3_cal.fits,60816.92711402778,NRCB3,789.4589841937484,1023.151545341777,0.12061041593551636,0.14402416787040254,0.8374317846713435,0.16601822108030317,0.7264890272326011,60,0.12420028448104858,0.14402416787040254,0.862357244048151,,,199.8248671479419,199.85904751412366,,,0,30.893583519267334,,,-0.014537394339978433,-0.015921646189365635,0,0,False,False,False,False,60816.86448298611,F182M
474672,epoch_005,F210M,jw06368016001_13201_00002_nrcb3_cal.fits,mast:JWST/product/jw06368016001_13201_00002_nrcb3_cal.fits,60816.995461377315,NRCB3,766.9364421016263,997.3239988307223,-0.25087518990039825,0.14816282531539543,-1.6932397810743562,0.14157740815132855,-1.7720001600272555,60,-0.29673774540424347,0.14816282531539543,-2.0027813641686123,196.64648219489047,203.9820375419219,201.0147727427667,199.78925516217126,,,0,30.90056082545565,0.07723496506651284,-0.13091496364620828,-0.005720599979043128,0.036713245931164915,4,0,False,False,True,False,60816.94451179398,F210M
474672,epoch_005,F210M,jw06368016001_11201_00003_nrcb3_cal.fits,mast:JWST/product/jw06368016001_11201_00003_nrcb3_cal.fits,60816.968992511574,NRCB3,789.3701895806994,1023.155964621149,-0.1252763867378235,0.14675762326595637,-0.8536277976565192,0.16409655249416827,-0.7634309486317551,60,-0.12524592876434326,0.14675762326595637,-0.8534202583628021,,,199.6962429014185,199.33601363094297,,,0,30.893884959878793,,,-0.030465605874527235,-0.012173311839453265,4,0,False,False,True,False,60816.94451179398,F210M
474672,epoch_005,F210M,jw06368016001_11201_00002_nrcb3_cal.fits,mast:JWST/product/jw06368016001_11201_00002_nrcb3_cal.fits,60816.95668956018,NRCB3,766.9336254639868,997.3102634561048,0.28056950867176056,0.15239855733104876,1.8410247024995887,0.22365999399125575,1.2544465537396454,60,0.2724858671426773,0.15239855733104876,1.787981933127937,,,200.90901819804046,200.59513837413732,,,0,30.900563398713633,,,0.017497434015489324,0.02603891604598066,0,0,False,False,False,False,60816.94451179398,F210M
474672,epoch_005,F210M,jw06368016001_13201_00001_nrcb3_cal.fits,mast:JWST/product/jw06368016001_13201_00001_nrcb3_cal.fits,60816.98328287037,NRCB3,778.1628304896644,1010.2439050721841,0.09965433180332184,0.1522339391695914,0.6546131062949444,0.18881523335874079,0.5277875626379304,60,0.17225804924964905,0.14988501948438668,1.1492679511416612,,,200.45915698523055,200.12787623097026,,,0,30.897214198326964,,,-0.0006597713522791474,0.009799307638992302,5,0,True,False,True,False,60816.94451179398,F210M
474672,epoch_006,F250M,jw06368016001_03201_00001_nrcblong_cal.fits,mast:JWST/product/jw06368016001_03201_00001_nrcblong_cal.fits,60816.78457862268,NRCBLONG,346.44405760656076,1549.6041239691015,-0.06736774742603302,0.0897818113318786,-0.7503496134312555,0.13012317377775906,-0.5177229041545839,60,-0.09961578994989395,0.06508047491280958,-1.530655547356599,197.77746380538085,194.32406167480923,201.40397256839825,199.94019134640553,1.79607500704539,1.4267841997894577,19,62.88463864328368,-0.3676173990875993,-0.05896178688990631,0.03840566739266098,0.0510342586199105,5,0,True,False,True,False,60816.78457862268,F250M
474672,epoch_006,F250M,jw06368016001_03201_00003_nrcblong_cal.fits,mast:JWST/product/jw06368016001_03201_00003_nrcblong_cal.fits,60816.80881043981,NRCBLONG,351.9217100986463,1555.984667487892,-0.08682948350906372,0.08261350002605046,-1.051032621565287,0.1441074258059263,-0.6025330271737664,60,-0.04023371636867523,0.08122093241868186,-0.495361419409425,,,199.72299432181697,200.25122452755247,,,0,62.87807731171952,,,0.012223296309797634,-0.016979195819550857,4,0,False,False,True,False,60816.78457862268,F250M
474672,epoch_006,F250M,jw06368016001_05201_00002_nrcblong_cal.fits,mast:JWST/product/jw06368016001_05201_00002_nrcblong_cal.fits,60816.83503115741,NRCBLONG,340.87768982941594,1543.305331760644,-0.44881177693605423,0.07937014441887592,-5.6546675103355,0.10099258414953946,-4.444007257716069,60,-0.21718163788318634,0.06113673774733118,-3.5523916696498423,,,200.05102273269299,199.2509807380262,,,0,62.89123114133249,,,-0.06000652960557911,0.030461771068774998,5,4,True,False,True,False,60816.78457862268,F250M
474672,epoch_006,F250M,jw06368016001_03201_00002_nrcblong_cal.fits,mast:JWST/product/jw06368016001_03201_00002_nrcblong_cal.fits,60816.79663268518,NRCBLONG,340.8693037070944,1543.3043312487482,-0.31818515807390213,0.07868281492638048,-4.04389647690683,0.12402901795729994,-2.5654089931071233,60,-0.23436765372753143,0.0756916614925037,-3.096347062625156,199.98838297079504,199.21336269173833,200.10656607902047,199.29004685662977,0.8612292252381843,1.522963617905265,25,62.89123603252116,-0.06323547396858843,0.027912266242908258,-0.05638675654597881,0.033524629949866096,5,0,True,False,True,False,60816.78457862268,F250M
474672,epoch_007,F277W,jw01727018001_02101_00003_nrcalong_cal.fits,mast:JWST/product/jw01727018001_02101_00003_nrcalong_cal.fits,60315.57696399306,NRCALONG,383.00158604554304,18.306471888192657,-0.06055298447608948,0.07524500669141013,-0.8047442234197068,0.10351398022100329,-0.5849739749820102,60,-0.03907901048660278,0.06660801445803166,-0.5867013272288076,,,200.08153577074376,18.14804555823192,,,0,63.873048065713164,,,0.0074621406074263695,-0.008530359603735637,4,0,False,False,True,False,60315.665366869216,F277W
474672,epoch_007,F277W,jw01727020001_02101_00004_nrcalong_cal.fits,mast:JWST/product/jw01727020001_02101_00004_nrcalong_cal.fits,60315.77912157407,NRCALONG,482.1868099077268,1991.4850871511294,0.1420338936150074,0.07262115412766458,1.9558198340571464,0.09389862845689058,1.5126301198341359,60,0.14406215026974678,0.07262115412766458,1.9837491155330895,201.50744012046596,199.8651769471961,200.07796285266235,199.72813864445916,1.4808054734341956,1.0763649181045731,20,62.29103856812958,0.004003387170424421,-0.09078452712111915,0.046159155150867284,-0.01219276185321419,16385,0,True,False,False,False,60315.665366869216,F277W
474672,epoch_008,F335M,jw06368016001_07201_00002_nrcblong_cal.fits,mast:JWST/product/jw06368016001_07201_00002_nrcblong_cal.fits,60816.876537048614,NRCBLONG,341.1448543743685,1543.4939462249936,-0.16739573329687119,0.050304264852708225,-3.3276648369081396,0.06742941825985908,-2.482532663291896,60,-0.13432147353887558,0.04611531650076646,-2.9127301671374863,201.26313029820392,201.19880683720163,199.61164433427197,200.17588515777337,1.2947268812102934,1.1665598351821822,23,62.88917583539221,0.06355279173888512,0.05349300639825075,-0.02922541366336154,-0.025861101102842187,5,0,True,False,True,False,60816.86448298611,F335M
474672,epoch_008,F335M,jw06368016001_07201_00001_nrcblong_cal.fits,mast:JWST/product/jw06368016001_07201_00001_nrcblong_cal.fits,60816.86448298611,NRCBLONG,346.66206288323826,1549.849391438774,0.11749783158302307,0.0521787485274988,2.2518330718702533,0.06362467661798,1.8467336547502198,60,0.11749783158302307,0.0521787485274988,2.2518330718702533,,,200.74108531339277,201.20374229686774,,,0,62.882594963484216,,,0.10178649681565678,0.038756249481986506,5,1,True,False,True,False,60816.86448298611,F335M
474672,epoch_008,F335M,jw06368016001_09201_00003_nrcblong_cal.fits,mast:JWST/product/jw06368016001_09201_00003_nrcblong_cal.fits,60816.92711402778,NRCBLONG,352.1987759412474,1556.1818950829884,-0.031206510961055756,0.05211309298606007,-0.5988228518580408,0.0980094169691205,-0.318403189469925,60,-0.03272169083356857,0.05211309298606007,-0.6278976924728191,199.02511684432136,200.53295748310634,200.01232321235426,199.9763929109716,1.6438548061776097,1.0558294126847834,14,62.876048950250166,-0.0012254063264292097,-0.07692883823687818,-0.015878081799525646,-0.007247599080893726,0,0,False,False,False,False,60816.86448298611,F335M
474672,epoch_008,F335M,jw06368016001_09201_00001_nrcblong_cal.fits,mast:JWST/product/jw06368016001_09201_00001_nrcblong_cal.fits,60816.902881469905,NRCBLONG,346.66487754209754,1549.8509123381737,0.036286234855651855,0.05212582006836492,0.6961278462010023,0.06830328557789325,0.5312516747715004,60,0.02846149355173111,0.05212582006836492,0.5460152667987347,,,199.7640553076762,200.62365008989113,,,0,62.882592671373104,,,0.048263865222242935,-0.00879856719395707,1,1,True,False,False,False,60816.86448298611,F335M
474672,epoch_009,F444W,jw01727020001_04101_00004_nrcalong_cal.fits,mast:JWST/product/jw01727020001_04101_00004_nrcalong_cal.fits,60315.80310525463,NRCALONG,482.3693660462707,1991.5289567202728,0.29050374031066895,0.08669944273404741,3.3506990489177197,0.0923544758543372,3.1455296305168314,60,0.29050374031066895,0.08669944273404741,3.3506990489177197,199.35053231251158,199.76718361278668,199.9590569655013,199.40593032257777,1.0178311686950359,1.2980425090556635,22,62.29001450708603,0.010728098848563917,0.06417386293621663,0.01691859259206865,0.02050942150518593,16385,16385,True,False,False,False,60315.7884415625,F444W
474672,epoch_010,F480M,jw06368016001_11201_00003_nrcblong_cal.fits,mast:JWST/product/jw06368016001_11201_00003_nrcblong_cal.fits,60816.968992511574,NRCBLONG,352.1667318625466,1555.7806586851068,0.1693112850189209,0.1544895834342724,1.0959398119612018,0.15231307416558265,1.1116004712429293,60,0.02901238203048706,0.12034483719584577,0.24107708071658393,200.06993237004028,196.3274330597318,199.8532129499045,199.6709062169382,1.0959063175867498,0.9737013265859945,11,62.882022258150656,-0.20912742640121157,0.06001929723658361,-0.012547632939612169,-0.016676257337449304,32772,0,False,False,True,False,60816.94451179398,F480M
474672,epoch_010,F480M,jw06368016001_13201_00002_nrcblong_cal.fits,mast:JWST/product/jw06368016001_13201_00002_nrcblong_cal.fits,60816.995461377315,NRCBLONG,341.12821294247226,1543.0981825028946,-0.46040207147598267,0.14317040715801663,-3.2157628145028507,0.17863794326484203,-2.5772916048042913,60,-0.4049450755119324,0.12906378048869221,-3.1375578336434304,198.78929582517782,200.6965714626239,199.81921316188584,200.19226465431194,1.3879703184845953,1.2445465617392026,23,62.89518702055274,0.010483116192941492,-0.09155462106801661,-0.00022604821947657538,-0.020295363615070373,5,0,True,False,True,False,60816.94451179398,F480M
474672,epoch_010,F480M,jw06368016001_11201_00001_nrcblong_cal.fits,mast:JWST/product/jw06368016001_11201_00001_nrcblong_cal.fits,60816.94451179398,NRCBLONG,346.65107644266095,1549.4381351058448,0.04605674743652344,0.14915463743288374,0.30878521934826164,0.16628540731072425,0.2769740783715367,60,0.03457069396972656,0.13265606576654462,0.2606039442671695,,,200.55939112244104,200.10513635463184,,,0,62.88858842823586,,,-0.0027352617186850534,0.060702195567306945,5,0,True,False,True,False,60816.94451179398,F480M
474672,epoch_010,F480M,jw06368016001_13201_00001_nrcblong_cal.fits,mast:JWST/product/jw06368016001_13201_00001_nrcblong_cal.fits,60816.98328361111,NRCBLONG,346.6521449597551,1549.441369323915,0.637854814529419,0.1521143846158459,4.193257699725612,0.18187612372934817,3.5070838406398943,60,0.5173889994621277,0.12520382702921906,4.132373680090335,200.15296328229678,199.78128677677498,200.4510281259027,199.9134695818549,0.9625156780468197,0.8759986633512751,22,62.88858596328833,-0.03011345746570599,0.042547654746912036,-0.016514834444530883,0.057867413578922305,5,4,True,False,True,False,60816.94451179398,F480M
