intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-1-8,,jw01727-o018_t066_nircam_clear-f115w,150.1675720833333,2.4477805555555556,image,"Kartaltepe, Jeyhan",3,60315.56627659722,60315.58404789352,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.809942,1727,GO,,POLYGON 150.190575029 2.451852056 150.185221892 2.43921558 150.184648382 2.439467792 150.178481987 2.425048007 150.178461388 2.425056798 150.177945427 2.42385023 150.178009927 2.423822181 150.175934481 2.419147635 150.173065851 2.412439284 150.172973563 2.41247867 150.172441279 2.411279784 150.172593803 2.411213456 150.165357525 2.394914557 150.165283238 2.394945331 150.149127023 2.402237803 150.149134819 2.402255472 150.14810451 2.402720518 150.148044487 2.402582976 150.13200031 2.409628887 150.132014774 2.40966224 150.130488683 2.410332422 150.130595477 2.410589775 150.135945975 2.422927718 150.135903181 2.422946511 150.138737852 2.429483057 150.144603947 2.443629723 150.144765303 2.443563586 150.15002265 2.456242024 150.150595891 2.456007063 150.155459824 2.467296999 150.155447303 2.467302432 150.158117301 2.473499869 150.16420647 2.487933694 150.164289991 2.487899035 150.169625406 2.500545974 150.185830927 2.493820995 150.185802029 2.493752055 150.186850253 2.493317049 150.186922013 2.49348892 150.203438543 2.486782 150.203404995 2.486701116 150.204951661 2.486073036 150.198112295 2.469583191 150.197953022 2.469650444 150.197442828 2.468420331 150.197634645 2.468339136 150.190638301 2.451824231,mast:JWST/product/jw01727-o018_t066_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o018_t066_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200672760,1013.0000000000001,1282.0,0.0,474672,150.201510426313,2.47961793201337,F115W,60315.56627659722
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-1-8,Galaxy; Field galaxies,jw01727-o018_t066_nircam_clear-f277w,150.1675720833333,2.4477805555555556,image,"Kartaltepe, Jeyhan",3,60315.56627659722,60315.58404715278,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.809942,1727,GO,,POLYGON 150.132231058 2.409646351 150.132243242 2.409675095 150.130717153 2.410346997 150.13929001 2.430571809 150.144568993 2.442992549 150.144624812 2.44296956 150.14998165 2.455606757 150.150533918 2.455379308 150.164259684 2.487484365 150.164288454 2.487472559 150.169684463 2.500093657 150.202901761 2.486462541 150.202871482 2.486390256 150.204412877 2.485757693 150.190401487 2.452308158 150.190281351 2.452360819 150.184979474 2.439703046 150.184478525 2.439922635 150.179539712 2.428512265 150.179568622 2.428500357 150.165141311 2.395166888 150.164473871 2.395450068,mast:JWST/product/jw01727-o018_t066_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o018_t066_nircam_clear-f277w_i2d.fits,PUBLIC,False,,200763638,2416.0,3127.0,0.0,474672,150.201510426313,2.47961793201337,F277W,60315.56627659722
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-1-9,,jw01727-o020_t074_nircam_clear-f115w,150.20173624999998,2.4353583333333337,image,"Kartaltepe, Jeyhan",3,60315.764457881945,60315.78210400463,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60316.871412,1727,GO,,POLYGON 150.224710169 2.439453199 150.219358565 2.426819823 150.218781607 2.427073545 150.212614118 2.412650518 150.21259695 2.412657845 150.212080997 2.411451245 150.212142078 2.411424683 150.210176378 2.406997114 150.207202941 2.400043388 150.207107295 2.400084207 150.206575041 2.398885332 150.20673091 2.398817551 150.199495163 2.382519199 150.199400627 2.382558361 150.18326445 2.389841634 150.183269924 2.38985404 150.182239636 2.390319063 150.182181917 2.390186796 150.166137809 2.397232525 150.166149975 2.397260581 150.164620645 2.397932165 150.164725965 2.398185979 150.170076939 2.410525615 150.170040992 2.410541401 150.172690923 2.416652163 150.178735358 2.43122964 150.178903705 2.431160639 150.184160019 2.443837041 150.184726174 2.443604988 150.189589964 2.454895142 150.18958452 2.454897504 150.191851233 2.460159048 150.198337062 2.475533893 150.198427798 2.475496241 150.203762176 2.488141176 150.219967605 2.481416351 150.219940472 2.48135162 150.22098869 2.480916629 150.221058687 2.481084285 150.237575123 2.474377523 150.23754338 2.474300988 150.239082696 2.473675912 150.232243626 2.457185975 150.232087934 2.457251714 150.231577756 2.456021589 150.231765997 2.45594191 150.224769948 2.439426911,mast:JWST/product/jw01727-o020_t074_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o020_t074_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200878770,1013.0000000000001,1282.0,0.0,474672,150.201510426313,2.47961793201337,F115W,60315.764457881945
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-1-9,,jw01727-o020_t074_nircam_clear-f150w,150.20173624999998,2.4353583333333337,image,"Kartaltepe, Jeyhan",3,60315.7884415625,60315.806088425925,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60316.871412,1727,GO,,POLYGON 150.224704184 2.439461496 150.219350191 2.426822222 150.218779062 2.427073359 150.212614148 2.412655421 150.212591424 2.412665119 150.212075627 2.411458813 150.212141667 2.411430092 150.210013856 2.406636868 150.207195217 2.40004475 150.20710466 2.400083397 150.206572558 2.398884736 150.206722743 2.39881942 150.199489084 2.382524087 150.199266683 2.382616219 150.183256467 2.389843103 150.1832628 2.389857457 150.182233039 2.390322275 150.182174486 2.390188089 150.166129585 2.397234069 150.166142603 2.39726409 150.164617789 2.397933686 150.164667221 2.398052811 150.170076624 2.410527646 150.170035313 2.410545787 150.172844023 2.417022961 150.178734761 2.431230737 150.178897809 2.431163902 150.184154423 2.44384196 150.184726546 2.44360744 150.189590092 2.454897499 150.189579221 2.454902216 150.192135062 2.460835165 150.19833664 2.475534786 150.198421263 2.475499671 150.203756675 2.488145925 150.219961967 2.481421337 150.21993584 2.48135901 150.220984092 2.480924018 150.221052979 2.481089006 150.237569162 2.474382285 150.237538423 2.47430817 150.239081861 2.473681417 150.232242982 2.457191766 150.232081962 2.457259754 150.231571777 2.456029602 150.231765135 2.455947762 150.224769297 2.439432865,mast:JWST/product/jw01727-o020_t074_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o020_t074_nircam_clear-f150w_i2d.fits,PUBLIC,False,,200869577,1331.0,1668.0,0.0,474672,150.201510426313,2.47961793201337,F150W,60315.7884415625
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-1-9,Galaxy; Field galaxies,jw01727-o020_t074_nircam_clear-f277w,150.20173624999998,2.4353583333333337,image,"Kartaltepe, Jeyhan",3,60315.7644571412,60315.78210474537,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60316.871412,1727,GO,,POLYGON 150.16636192 2.39724665 150.166374086 2.397275354 150.164849171 2.39794672 150.175501303 2.42307802 150.17869572 2.430594396 150.178753105 2.430570764 150.184110391 2.443209463 150.184665726 2.442980755 150.198390284 2.475084563 150.198416144 2.475073952 150.203812602 2.487696548 150.237029711 2.474065749 150.237000403 2.473995779 150.238539969 2.473363986 150.224529178 2.439914263 150.224412677 2.43996533 150.219109506 2.427303945 150.218604915 2.427525126 150.213666268 2.4161146 150.21369883 2.416101189 150.199272596 2.382768865 150.198508616 2.383092995,mast:JWST/product/jw01727-o020_t074_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o020_t074_nircam_clear-f277w_i2d.fits,PUBLIC,False,,200878767,2416.0,3127.0,0.0,474672,150.201510426313,2.47961793201337,F277W,60315.7644571412
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-1-9,Galaxy; Field galaxies,jw01727-o020_t074_nircam_clear-f444w,150.20173624999998,2.4353583333333337,image,"Kartaltepe, Jeyhan",3,60315.7884415625,60315.806088425925,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60316.871412,1727,GO,,POLYGON 150.166368201 2.397245007 150.166380597 2.39727425 150.164854638 2.397946106 150.176687032 2.425860147 150.178699459 2.430595285 150.178758477 2.430570978 150.184116281 2.443210165 150.184668209 2.442982852 150.198392338 2.475086931 150.198417463 2.475076621 150.203813973 2.4876999 150.237031457 2.474068909 150.23700425 2.474003954 150.238548418 2.473370273 150.224537853 2.439919656 150.224418406 2.439972016 150.219112787 2.427304285 150.21861534 2.427522343 150.213676328 2.416111704 150.21370645 2.416099297 150.199277571 2.382763101 150.198771027 2.382978012,mast:JWST/product/jw01727-o020_t074_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o020_t074_nircam_clear-f444w_i2d.fits,PUBLIC,False,,200869576,3880.0,4986.0,0.0,474672,150.201510426313,2.47961793201337,F444W,60315.7884415625
science,JWST,CALJWST,MIRI/IMAGE,JWST,F1800W,INFRARED,COSMOS-1,,jw01837-o003_t003_miri_f1800w,150.18048124999999,2.400672222222222,image,"Dunlop, James S.",3,60061.598336284726,60090.82479395833,42890.97600000004,INFRARED,16500.0,19500.0,PRIMER: Public Release IMaging for Extragalactic Research,60099.99476847,1837,GO,,POLYGON 150.15876143 2.308477839 150.129868345 2.320510653 150.137792865 2.339522806 150.129537793 2.342960644 150.137462449 2.361972522 150.129205722 2.365411033 150.137132408 2.384427488 150.12883877 2.387881407 150.136763756 2.406893629 150.128507021 2.410331946 150.136432275 2.429344457 150.128174671 2.432783113 150.136099918 2.451795604 150.127842211 2.45523411 150.135765421 2.474241676 150.127545703 2.477664335 150.13974582 2.50693022 150.13984505 2.506887822 150.140020303 2.507308223 150.143091363 2.506016418 150.168860244 2.495005697 150.168677278 2.494568801 150.168760366 2.494533297 150.168942885 2.494970971 150.197774548 2.482650693 150.197591944 2.482214687 150.197672863 2.482180109 150.197855316 2.482617743 150.226686662 2.470296891 150.21876335 2.451378528 150.226982061 2.447866202 150.219057147 2.428943641 150.227312696 2.425415508 150.219387649 2.406492376 150.227643579 2.4029639 150.219717253 2.384037772 150.22800681 2.380494956 150.220083779 2.361575833 150.228303754 2.358062631 150.22037922 2.339140147 150.228634199 2.335611752 150.220708321 2.316685862 150.228997683 2.313142896 150.220262645 2.292284044 150.216843775 2.284171798 150.216763065 2.284205415 150.216580154 2.283768623 150.192310014 2.293877476 150.187687821 2.295802614 150.195317188 2.314104917 150.187953354 2.296519252 150.187853599 2.296560799 150.187670882 2.296124443 150.158778183 2.308157756 150.16621841 2.326007467 150.159043754 2.30887292 150.158944216 2.308914375,mast:JWST/product/jw01837-o003_t003_miri_f1800w_i2d.jpg,mast:JWST/product/jw01837-o003_t003_miri_f1800w_i2d.fits,PUBLIC,False,,141181171,16500.0,19500.0,0.0,474672,150.201510426313,2.47961793201337,,60061.598336284726
science,JWST,CALJWST,MIRI/IMAGE,JWST,F770W,INFRARED,COSMOS-1,,jw01837-o003_t003_miri_f770w,150.18048124999999,2.400672222222222,image,"Dunlop, James S.",3,60061.568047685185,60090.794248067126,42624.57600000006,INFRARED,6600.0,8800.0,PRIMER: Public Release IMaging for Extragalactic Research,60099.99476847,1837,GO,,POLYGON 150.158777673 2.308457852 150.129883927 2.320490892 150.137808337 2.339503074 150.129553425 2.342940861 150.137478021 2.361952872 150.129221289 2.36539122 150.13714797 2.384407982 150.128854258 2.387861867 150.136779205 2.406874233 150.128522483 2.410312485 150.136447655 2.429325074 150.128190181 2.432763599 150.136115379 2.451776198 150.12785759 2.45521473 150.135780607 2.474222155 150.127561216 2.477644707 150.139760967 2.506910813 150.139860229 2.506868401 150.140036211 2.50729056 150.142792391 2.506131153 150.168876566 2.494985455 150.168693695 2.494548798 150.168775692 2.49451376 150.168958127 2.494951368 150.197791173 2.482630191 150.197608737 2.482194601 150.197688365 2.482160574 150.197870782 2.482598127 150.226703126 2.47027645 150.218780029 2.451359121 150.226998079 2.44784642 150.219073207 2.428924372 150.227328927 2.425395415 150.219403953 2.406472965 150.22765964 2.402944104 150.219733131 2.384017944 150.228022695 2.380475195 150.220099565 2.361556165 150.228320389 2.358042033 150.220395969 2.339120535 150.228650056 2.33559217 150.220723451 2.316664863 150.229016039 2.313120463 150.22131594 2.294734105 150.216855589 2.284151144 150.216778097 2.284183426 150.21659616 2.283748969 150.18770328 2.295782956 150.195205669 2.313780972 150.187969201 2.296499752 150.187869553 2.296541254 150.187686821 2.296104869 150.158793639 2.308138123 150.165634401 2.324549988 150.159060895 2.308851805 150.158960194 2.308893744,mast:JWST/product/jw01837-o003_t003_miri_f770w_i2d.jpg,mast:JWST/product/jw01837-o003_t003_miri_f770w_i2d.fits,PUBLIC,False,,141181220,6600.0,8800.0,0.0,474672,150.201510426313,2.47961793201337,F770W,60061.568047685185
science,JWST,CALJWST,NIRISS/IMAGE,JWST,CLEAR;F200W,INFRARED,UNKNOWN,,jw04681-c1052_t000_niriss_clear-f200w,150.20580901187537,2.473557737337209,image,"Glazebrook, Karl",3,60455.89041886574,60455.91272905093,1803.778,INFRARED,1600.0,2300.0,JWST Wide Area 3D Parallel Survey,61046.10439818,4681,GO,,POLYGON 150.217682594 2.452546049 150.21643115 2.449398562 150.181636841 2.463201347 150.195214096 2.497779952 150.195226432 2.497775055 150.195385586 2.498180375 150.230157494 2.484380866,mast:JWST/product/jw04681-c1052_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw04681-c1052_t000_niriss_clear-f200w_i2d.fits,PUBLIC,False,,372726766,1600.0,2300.0,0.0,474672,150.201510426313,2.47961793201337,F200W,60455.89041886574
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F140M,INFRARED,COSMOS_cat,,jw06368-o016_t057_nircam_clear-f140m,150.13001958333334,2.328708333333333,image,"Dickinson, Mark",3,60816.78457862268,60816.858145266204,5669.0160000000005,INFRARED,1331.0,1479.0,The CANDELS-Area Prism Epoch of Reionization Survey-2750,60817.55835634,6368,GO,,POLYGON 150.174506361 2.430268693 150.174401279 2.430301038 150.174372602 2.430210977 150.157338054 2.435454043 150.157338742 2.435456221 150.157337639 2.43545656 150.162712291 2.452476148 150.162817747 2.452442091 150.162846532 2.45253324 150.162953784 2.452498603 150.162982355 2.452589075 150.179982789 2.447098609 150.179982399 2.447097383 150.179984213 2.447096797 150.174643667 2.430324624 150.174534837 2.430358121 POLYGON 150.1923514 2.424743057 150.19224691 2.424776097 150.1922177 2.424685531 150.175491372 2.429974107 150.175492076 2.429976306 150.175490967 2.429976657 150.180850772 2.446727509 150.180955729 2.44669308 150.180985013 2.446784599 150.181091766 2.446749581 150.181120831 2.446840414 150.197828112 2.441359792 150.197827722 2.441358583 150.197829538 2.441357987 150.192488772 2.424799198 150.192380545 2.424833418 POLYGON 150.181210697 2.44783392 150.186670594 2.464636525 150.186774962 2.464601675 150.186804837 2.464693614 150.186911018 2.464658159 150.186940674 2.464749424 150.203714045 2.459148451 150.203713649 2.459147255 150.203715464 2.459146649 150.198224135 2.442553999 150.198116994 2.4425885 150.198086973 2.442497791 150.197983163 2.442531221 150.197953082 2.442440326 150.181211135 2.447831359 150.181211847 2.44783355 POLYGON 150.180245895 2.448398287 150.180215949 2.448307579 150.180112135 2.448341211 150.180081998 2.448249923 150.163081204 2.453757198 150.163081903 2.453759354 150.163080755 2.453759726 150.168609451 2.470817897 150.168713721 2.470782515 150.168743693 2.470874988 150.168849774 2.470838991 150.168879536 2.470930817 150.18589499 2.465156755 150.185894596 2.46515556 150.185896406 2.465154946 150.180353043 2.448363577 POLYGON 150.178385627 2.498551363 150.17848996 2.498517221 150.178519873 2.498608454 150.178626051 2.498573708 150.178655745 2.498664272 150.195620998 2.49311241 150.195620606 2.493111193 150.195622403 2.493110605 150.190208468 2.476300967 150.190100613 2.476334613 150.190071703 2.476244853 150.189966553 2.476277656 150.189937453 2.476187303 150.172806502 2.481531233 150.172807213 2.4815334 150.172806002 2.481533778 POLYGON 150.191024754 2.475777317 150.191025463 2.475779522 150.191024265 2.475779895 150.196426261 2.492579643 150.196531234 2.492545699 150.196560506 2.492636731 150.196667323 2.49260219 150.196696373 2.492692531 150.2134125 2.487286986 150.213412115 2.487285768 150.213413908 2.487285188 150.208156933 2.47063991 150.208048551 2.470673664 150.208020101 2.470583585 150.207914421 2.470616499 150.207885911 2.470526226 POLYGON 150.195807752 2.494205328 150.195704653 2.494239848 150.195673309 2.494147839 150.178751056 2.499813456 150.178751788 2.499815589 150.178750523 2.499816012 150.184538769 2.516682397 150.184641123 2.516646552 150.184673017 2.516739487 150.18477723 2.516702991 150.184807544 2.516791322 150.184935772 2.516750871 150.201613777 2.510910005 150.201613377 2.510908831 150.201615174 2.510908202 150.195944305 2.49426151 150.195838912 2.494296796 POLYGON 150.213684757 2.488488988 150.213580822 2.48852296 150.213550374 2.48843169 150.196856223 2.493887905 150.196856956 2.493890085 150.1968557 2.493890495 150.202454791 2.510546824 150.202558083 2.510511825 150.202589039 2.510603912 150.202694192 2.510568282 150.202724925 2.510659705 150.219320793 2.505036219 150.219320397 2.505035032 150.219321761 2.505034569 150.219313078 2.5050071 150.213821378 2.48854538 150.213715153 2.488580099,mast:JWST/product/jw06368-o016_t057_nircam_clear-f140m_i2d.jpg,mast:JWST/product/jw06368-o016_t057_nircam_clear-f140m_i2d.fits,PUBLIC,False,,266380057,1331.0,1479.0,0.0,474672,150.201510426313,2.47961793201337,F140M,60816.78457862268
