obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
200478854,JWST,image,jw01727012001_02101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00001_nrcalong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498810,JWST,image,jw01727012001_02101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00002_nrcalong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498818,JWST,image,jw01727012001_02101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00002_nrcblong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498860,JWST,image,jw01727012001_02101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00004_nrcalong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498865,JWST,image,jw01727012001_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00003_nrcalong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498872,JWST,image,jw01727012001_02101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00004_nrcblong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498877,JWST,image,jw01727012001_02101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00001_nrcblong_cal.fits,117573120,200499060,PUBLIC,2,F277W
200498887,JWST,image,jw01727012001_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727012001_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727012001_02101_00003_nrcblong_cal.fits,117573120,200499060,PUBLIC,2,F277W
