candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
2255274,150.04772322605,2.64390019504026,JWST,200499255,jw01727-o007_t025_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60313.90625099537,60313.92389784722,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,JWST,200499250,jw01727-o007_t025_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60313.93035912037,60313.94800597222,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,JWST,200499252,jw01727-o007_t025_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60313.90625099537,60313.92389784722,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,JWST,200499253,jw01727-o007_t025_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60313.93035912037,60313.94800597222,1030.728,1727,CWEBTILE-0-3,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,207900465,hst_10092_16_wfpc2_pc_f300w_u8xi16,WFPC2/PC,F300W,F300W,53141.17935114,53141.2485641,1600.0,10092,ANY,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,207900484,hst_10092_16_wfpc2_pc_total_u8xi16,WFPC2/PC,detection,,53141.17935114,53141.2485641,1600.0,10092,ANY,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,232956804,hst_14114_18_wfc3_ir_f160w_icxe18,WFC3/IR,F160W,F160W,57310.12416597,57310.19183893,2123.501588,14114,COSMOS-T18,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,232956805,hst_14114_18_wfc3_ir_total_icxe18,WFC3/IR,detection,,57310.12416597,57310.19183893,2123.501588,14114,COSMOS-T18,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,26350471,hst_9822_56_acs_wfc_f814w_j8pu56,ACS/WFC,F814W,F814W,53127.84703404,53127.8772995,2028.0,9822,COSMOS30-05,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,26350478,hst_9822_56_acs_wfc_total_j8pu56,ACS/WFC,detection,,53127.84703404,53127.8772995,2028.0,9822,COSMOS30-05,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,83221899,hst_skycell-p1360x19y14_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52934.5203067,57162.17677188,68054.0,,ANY,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,25002931,icxe18010,WFC3/IR,F160W,F160W,57310.12416597222,57310.19183892361,2124.0,14114,COSMOS-T18,3,PUBLIC,0.0
2255274,150.04772322605,2.64390019504026,HST,24820623,j8pu56010,ACS/WFC,F814W,F814W,53127.84703402778,53127.87728734954,2028.0,9822,COSMOS30-05,3,PUBLIC,0.0
