candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
204375,149.771209714765,1.93527014499884,JWST,126650245,jw01727-o122_t032_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60043.767048090274,60043.78469494213,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,JWST,126650242,jw01727-o122_t032_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60043.79115621528,60043.80880380787,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,JWST,126650246,jw01727-o122_t032_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60043.767048090274,60043.78469494213,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,JWST,126650243,jw01727-o122_t032_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60043.79115695602,60043.80880380787,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,JWST,126650240,jw01727-o120_t024_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60043.685928900464,60043.70357502315,1030.728,1727,CWEBTILE-7-2,3,PUBLIC,0.6751814076204465
204375,149.771209714765,1.93527014499884,JWST,126650238,jw01727-o120_t024_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60043.66194449074,60043.679466898146,1030.728,1727,CWEBTILE-7-2,3,PUBLIC,0.6932061117758955
204375,149.771209714765,1.93527014499884,JWST,126650236,jw01727-o120_t024_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60043.661945231484,60043.679466898146,1030.728,1727,CWEBTILE-7-2,3,PUBLIC,1.345069617639822
204375,149.771209714765,1.93527014499884,JWST,126650232,jw01727-o120_t024_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60043.685928900464,60043.70357576389,1030.728,1727,CWEBTILE-7-2,3,PUBLIC,1.348027639622317
204375,149.771209714765,1.93527014499884,HST,232955365,hst_14114_38_wfc3_ir_f160w_icxe38,WFC3/IR,F160W,F160W,57853.45899759,57853.49133463,2073.5005499999997,14114,COSMOS-T38-NEW,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,232955366,hst_14114_38_wfc3_ir_total_icxe38,WFC3/IR,detection,,57853.45899759,57853.49133463,2073.5005499999997,14114,COSMOS-T38-NEW,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26692520,hst_14895_05_wfc3_ir_f098m_iddu05,WFC3/IR,F098M,F098M,57841.81856944,57841.89555944,1511.741578,14895,UVISTA-J-2-PVD,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26692515,hst_14895_05_wfc3_ir_f125w_iddu05,WFC3/IR,F125W,F125W,57841.81642796,57841.89713315,461.73287200000004,14895,UVISTA-J-2-PVD,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26692522,hst_14895_05_wfc3_ir_f160w_iddu05,WFC3/IR,F160W,F160W,57841.81492352,57841.89863796,411.732452,14895,UVISTA-J-2-PVD,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26692526,hst_14895_05_wfc3_ir_total_iddu05,WFC3/IR,detection,,57841.81492352,57841.89863796,2385.2069020000004,14895,UVISTA-J-2-PVD,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,233255915,hst_17802_02_acs_wfc_f606w_jffu02,ACS/WFC,F606W,F606W,60639.66426939,60639.67535819,790.0,17802,ANY,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,233255916,hst_17802_02_acs_wfc_total_jffu02,ACS/WFC,detection,,60639.66426939,60639.67535819,790.0,17802,ANY,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26350532,hst_9822_72_acs_wfc_f814w_j8pu72,ACS/WFC,F814W,F814W,53104.01007767,53104.12220795,2028.0,9822,COSMOS33-14,3,PUBLIC,0.0
204375,149.771209714765,1.93527014499884,HST,26350542,hst_9822_72_acs_wfc_total_j8pu72,ACS/WFC,detection,,53104.01007767,53104.12220795,2028.0,9822,COSMOS33-14,3,PUBLIC,0.0
