intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-0-17,,jw01727-o035_t137_nircam_clear-f115w,150.50804125,2.4265638888888885,image,"Kartaltepe, Jeyhan",3,60315.39852787037,60315.41629916667,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.61437491,1727,GO,,POLYGON 150.531009347 2.430658888 150.525657646 2.418025328 150.52508446 2.418277396 150.518917092 2.403854573 150.518896092 2.403863535 150.518380154 2.402656975 150.51844506 2.40262875 150.516355777 2.397922795 150.513502003 2.391248938 150.513410229 2.391288105 150.512877971 2.390089217 150.513029976 2.390023115 150.505794324 2.373725035 150.505691455 2.37376765 150.489563614 2.381047278 150.48957009 2.381061957 150.488539815 2.381526981 150.488481103 2.381392438 150.47243711 2.388438233 150.472450239 2.388468509 150.470924597 2.389138485 150.471003296 2.389328143 150.476381063 2.401729541 150.476340055 2.40174755 150.479127292 2.408174928 150.485040334 2.422435486 150.485203532 2.422368595 150.490459095 2.435043161 150.491030369 2.434809006 150.495894111 2.446099029 150.495883588 2.446103595 150.498439862 2.452037264 150.504642045 2.466739679 150.504727649 2.466704156 150.510061253 2.479347238 150.526266569 2.472622361 150.526239333 2.472557384 150.527287531 2.472122399 150.527357629 2.472290297 150.543873949 2.465583483 150.54384211 2.465506715 150.545385523 2.464879971 150.538546487 2.448390023 150.538387104 2.448457321 150.537876932 2.447227214 150.538068866 2.447145971 150.531072852 2.430630961,mast:JWST/product/jw01727-o035_t137_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o035_t137_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200709908,1013.0000000000001,1282.0,0.0,2693520,150.5137424402309,2.4363265088015997,F115W,60315.39852787037
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-0-17,,jw01727-o035_t137_nircam_clear-f150w,150.50804125,2.4265638888888885,image,"Kartaltepe, Jeyhan",3,60315.42276043982,60315.44028284722,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.61437491,1727,GO,,POLYGON 150.531010103 2.430665915 150.525656748 2.418028188 150.525084317 2.418279902 150.518918753 2.403860453 150.518897328 2.403869597 150.518381533 2.402663297 150.518446277 2.402635139 150.516360051 2.397935595 150.513501759 2.391250759 150.513409936 2.391289947 150.512877844 2.390091309 150.513029289 2.390025444 150.505794898 2.37372851 150.505624629 2.373799047 150.489563113 2.381049202 150.489569031 2.381062615 150.488539293 2.381527428 150.488481153 2.381394187 150.472436367 2.388440231 150.472448977 2.388469313 150.470922865 2.389139489 150.470975841 2.389267156 150.476381251 2.401732754 150.476337039 2.401752169 150.479224267 2.408410401 150.48503972 2.422436569 150.48519982 2.422370941 150.490456157 2.435048314 150.491031217 2.434812587 150.495894735 2.44610256 150.495880945 2.446108543 150.498604198 2.452430104 150.504641605 2.466740558 150.504723278 2.466706667 150.510058403 2.479352226 150.526263582 2.472627588 150.52623748 2.472565322 150.527285711 2.472130333 150.527354572 2.472295259 150.543870641 2.465588489 150.543839919 2.465514413 150.545386452 2.464886395 150.538547571 2.448396748 150.538387913 2.448464161 150.537877732 2.447234023 150.53806973 2.447152758 150.53107389 2.430637866,mast:JWST/product/jw01727-o035_t137_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o035_t137_nircam_clear-f150w_i2d.fits,PUBLIC,False,,200709916,1331.0,1668.0,0.0,2693520,150.5137424402309,2.4363265088015997,F150W,60315.42276043982
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-0-17,Galaxy; Field galaxies,jw01727-o035_t137_nircam_clear-f277w,150.50804125,2.4265638888888885,image,"Kartaltepe, Jeyhan",3,60315.39852787037,60315.4162984375,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.61437491,1727,GO,,POLYGON 150.472670005 2.388449212 150.472682857 2.388479533 150.471154118 2.389152592 150.481178392 2.412802578 150.485002108 2.421799669 150.485057358 2.421776915 150.49041227 2.434409992 150.490968302 2.434180994 150.50469526 2.466290358 150.504720416 2.466280035 150.510114483 2.478897018 150.543331359 2.465266113 150.543302721 2.465197744 150.544844333 2.464565106 150.530833613 2.431115361 150.530719597 2.431165339 150.525417389 2.4185063 150.524910386 2.418728542 150.519971755 2.407317991 150.520006718 2.40730359 150.505578732 2.373967338 150.505108316 2.374166922,mast:JWST/product/jw01727-o035_t137_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o035_t137_nircam_clear-f277w_i2d.fits,PUBLIC,False,,200709931,2416.0,3127.0,0.0,2693520,150.5137424402309,2.4363265088015997,F277W,60315.39852787037
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-0-17,Galaxy; Field galaxies,jw01727-o035_t137_nircam_clear-f444w,150.50804125,2.4265638888888885,image,"Kartaltepe, Jeyhan",3,60315.42276043982,60315.44028284722,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.61437491,1727,GO,,POLYGON 150.472672386 2.388449222 150.472685482 2.388480118 150.471159569 2.389151964 150.484308434 2.420171573 150.485001504 2.421802325 150.485062165 2.421777341 150.490417031 2.434409581 150.490970202 2.434181753 150.504697298 2.466292712 150.504721166 2.466282918 150.510114716 2.478899262 150.54333197 2.465268169 150.54330419 2.465201846 150.544846689 2.464568841 150.530836122 2.431118231 150.530719589 2.431169314 150.525416766 2.4185083 150.524916501 2.418727597 150.519977476 2.407316934 150.520010436 2.407303358 150.505579228 2.37396189 150.505465603 2.374010098,mast:JWST/product/jw01727-o035_t137_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o035_t137_nircam_clear-f444w_i2d.fits,PUBLIC,False,,200709925,3880.0,4986.0,0.0,2693520,150.5137424402309,2.4363265088015997,F444W,60315.42276043982
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx105_00005_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,5,POLYGON 150.47286843326 2.42992964571 150.50567229725 2.50906648211 150.53928175357 2.49493092536 150.50691159598 2.41675631389,,,PUBLIC,False,,378647971,1007.9999999999999,4013.0000000000005,0.0,2693520,150.5137424402309,2.4363265088015997,F150W,
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx106_00006_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,6,POLYGON 150.47354487255 2.43145415117 150.50634881388 2.51059097117 150.53995830197 2.49645539706 150.50758806701 2.41828080233,,,PUBLIC,False,,378647972,1007.9999999999999,4013.0000000000005,0.0,2693520,150.5137424402309,2.4363265088015997,F150W,
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx107_00007_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,7,POLYGON 150.47422131335 2.4329786563 150.50702533208 2.51211545989 150.54063485196 2.4979798684 150.50826453958 2.41980529042,,,PUBLIC,False,,378647973,1007.9999999999999,4013.0000000000005,0.0,2693520,150.5137424402309,2.4363265088015997,F150W,
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx108_00008_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,8,POLYGON 150.47269543208 2.43365448725 150.50549937621 2.51279132785 150.53910892991 2.49865577545 150.5067386902 2.42048115972,,,PUBLIC,False,,378647974,1007.9999999999999,4013.0000000000005,1.472017823175497,2693520,150.5137424402309,2.4363265088015997,F150W,
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx101_00001_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,1,POLYGON 150.47201899267 2.43212998137 150.50482285945 2.51126683835 150.53843238134 2.49713130331 150.506062219 2.41895667086,,,PUBLIC,False,,378647967,1007.9999999999999,4013.0000000000005,1.6224321710745144,2693520,150.5137424402309,2.4363265088015997,F150W,
science,JWST,APT,NIRCAM/IMAGE,JWST,F150W2;F322W2,INFRARED,SUSPENSE,,jw11532001001_xx104_00004_nircam,150.50424,2.4646694444444446,image,"Cheng, Chloe M.",-1,,,1578.305,INFRARED,1007.9999999999999,4013.0000000000005,Its the Little Things that Count: Unveiling Faint Merger Signatures and Tiny Companions around Massive Quiescent Galaxies at z~2,,11532,GO,4,POLYGON 150.47134255477 2.43060547516 150.50414634425 2.50974234852 150.53775583435 2.49560683081 150.50538574934 2.41743218165,,,PUBLIC,False,,378647970,1007.9999999999999,4013.0000000000005,1.7728555397857935,2693520,150.5137424402309,2.4363265088015997,F150W,
