x_local,y_local,ra_deg,dec_deg,flux,fluxerr,snr,candidate_id,epoch_label,filter,filename,east_arcsec_raw_wcs,north_arcsec_raw_wcs
281.77682933986745,15.575792407106107,149.85525071288174,2.104271378851642,0.766455352306366,0.05606513236731761,13.670802510281069,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,-8.354416428818153,12.458524583524147
169.48428412842966,37.025584339258195,149.855055410133,2.1022911703819216,18.770474791526794,0.22413313224046194,83.74698824709607,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,-9.057043685962679,5.32977518036082
96.4457155285046,90.74883759768001,149.8555949100211,2.1008061393570734,0.6499311029911041,0.051254388295553815,12.680496726316095,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,-7.116158094640981,-0.01633930035507809
98.17954531497493,106.0974705209857,149.85586013812113,2.100759156698553,61.0455647110939,0.35435599861192735,172.27185358853737,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,-6.161978876159314,-0.18547799763219305
300.86146155397256,169.97737198212644,149.8579264904419,2.1038202817184732,101.21303597092628,0.4270515025515808,237.00428488411984,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,1.2718873834247253,10.834568841602438
70.98853029911126,244.37544290935375,149.8580373224393,2.0996214960653496,2.6995945870876312,0.09973025147486932,27.06896400203997,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,1.6706181219804217,-4.2810594053157525
56.876626626207944,278.2309179590668,149.85853335755326,2.0992187631280186,53.57411313056946,0.3244522983080915,165.12169403619654,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,3.4551465508865404,-5.730897166341642
304.53164407787835,314.806815355861,149.86036161691808,2.10315871226275,0.8108281493186951,0.056879658332118554,14.255151544411444,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,10.03243791472734,8.452927607036155
67.99456717466515,352.8656844080249,149.8598330396322,2.099034335295261,4.56964185833931,0.11239993177298986,40.65520135339986,228965,early,F444W,jw01727084001_04101_00004_nrcalong_cal.fits,8.130862985759453,-6.394832547172603
277.8894764655381,16.216961604824476,149.8552525031389,2.1042708728521196,1.0417209267616272,0.06962536459925556,14.961802106997734,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,-8.347975851754576,12.45670297567791
165.57482537527383,37.62470664770143,149.85505643342444,2.1022923684984787,19.24438388645649,0.2242361025590674,85.82196919600496,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,-9.053362309172009,5.334088394038057
92.65437827658121,91.27486415796666,149.85559456516174,2.1008106885825137,0.8434705436229706,0.061051746533986415,13.815666078503186,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,-7.1173987331272235,3.791279734316198e-05
94.21835399459015,106.76327078514919,149.85586098623412,2.1007600892046634,63.57760629057884,0.3639598119388606,174.68303973422994,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,-6.1589277178210455,-0.182120978978724
143.61538120444982,127.78307370274526,149.85645464502204,2.1014791509581774,0.8999241292476654,0.05620885407693902,16.010362495841736,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,-4.023190606005177,2.4064993999693685
296.98487972532195,170.617637351808,149.85792524314462,2.103819174606616,102.1792778968811,0.43090669324797337,237.12622592770938,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,1.2674001407110644,10.830583237903253
67.02657738726803,245.3055117202811,149.85804018209714,2.0996208968885575,2.371401846408844,0.08913092541876957,26.605825478274053,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,1.6809059793990937,-4.283216438700131
52.93916237125771,278.96703014801597,149.85853260168426,2.0992195718372013,55.55427572131157,0.33401684720208374,166.32177743926982,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,3.4524272468539348,-5.727985814954201
300.6344950411924,315.7721097479733,149.86036320703025,2.103155046222953,0.8178788870573044,0.059567673484311856,13.730247283750414,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,10.038158485940714,8.439729873977335
64.25265340979406,353.6631903893545,149.85983301594743,2.0990375089738142,3.2497398853302,0.0986327617377354,32.94787480422845,228965,early,F444W,jw01727084001_04101_00003_nrcalong_cal.fits,8.130777761254768,-6.383407304504306
125.47208855548676,13.521539591605588,149.8558578443105,2.100762879598108,157.33724999427795,1.5042640775980367,104.59416822976276,228965,late,F115W,jw05893026001_05101_00002_nrcb1_cal.fits,-6.170231029772227,-0.17207555018229298
63.908401128535914,369.6754366955028,149.85852902544994,2.0992264706739086,231.09908312559128,1.6966261666536542,136.21096247819887,228965,late,F115W,jw05893026001_05101_00002_nrcb1_cal.fits,3.439561428181686,-5.703150010692932
125.19897330684861,12.840746299285858,149.85585517775348,2.1007654150996764,148.78004151582718,1.47507609871727,100.86262101677784,228965,late,F115W,jw05893026001_03101_00001_nrcb1_cal.fits,-6.179824173124603,-0.16294773400501206
122.81640049606028,23.8864308999332,149.85593678324952,2.1007139804139374,3.4586678743362427,0.259138214659771,13.346807528473613,228965,late,F115W,jw05893026001_03101_00001_nrcb1_cal.fits,-5.886242029399155,-0.34811291765889096
229.05121436281618,49.06260233406004,149.85645089272953,2.101487676098504,2.072764754295349,0.18989080299275343,10.915561583961754,228965,late,F115W,jw05893026001_03101_00001_nrcb1_cal.fits,-4.036689752003291,2.4371899148194265
63.114459322191045,368.9363245700396,149.8585280292688,2.099226936030445,237.8337439596653,1.733720486899107,137.18113488123413,228965,late,F115W,jw05893026001_03101_00001_nrcb1_cal.fits,3.435977581900522,-5.701474729353678
47.94130306522199,49.70737270801928,149.85645093426854,2.1014849010348104,2.21253901720047,0.19562363506927466,11.310182516631802,228965,late,F115W,jw05893026001_05101_00001_nrcb1_cal.fits,-4.036540319285159,2.4271996854137527
