candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier
1140578,early,F277W,jw01727071001_02101_00001_nrcalong_cal.fits,mast:JWST/product/jw01727071001_02101_00001_nrcalong_cal.fits,60308.55527621528,NRCALONG,874.1486453076031,302.8865134723491,-0.06464370340108871,0.07988231338174304,-0.8092367467147354,0.12988697222471238,-0.497691972442403,60,-0.06464370340108871,0.07988231338174304,-0.8092367467147354,197.01922157072022,202.28751231233005,200.39594956966263,199.4193695979327,1.4448133430648464,1.6898880323031233,16,63.56124308378771,-0.0648119938073233,0.24204245384134135,0.02143259444461373,-0.025978023733271568,0,0,False,False,False,False
1140578,early,F277W,jw01727071001_02101_00002_nrcalong_cal.fits,mast:JWST/product/jw01727071001_02101_00002_nrcalong_cal.fits,60308.55925399306,NRCALONG,870.5970909009878,396.9909918456115,-0.08162455260753632,0.08023748455021605,-1.017287033175276,0.12165891658589244,-0.6709294714942537,60,-0.04209447652101517,0.07785620323534677,-0.5406695262774418,197.8058826941087,196.53712714949646,200.61227998012353,200.88084147099164,1.4857903868215876,1.8056927539330345,21,63.45825151926248,0.2465560132588559,0.019298446492871893,-0.07706033500438796,-0.03726512776592592,4,0,False,False,True,False
1140578,late,F277W,jw01727165001_02101_00001_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00001_nrcblong_cal.fits,60407.62509155092,NRCBLONG,315.2210208779821,1752.132205465621,-0.052288882434368134,0.07408132010750472,-0.7058308674641325,0.1563010120220482,-0.3345396281054926,60,-0.07411031424999237,0.06916064551388415,-1.0715677058727648,,,200.2750989557835,199.1444921872639,,,0,62.7944043980468,,,-0.0585728716523824,0.020987506946621687,32772,0,False,False,True,False
1140578,late,F277W,jw01727165001_02101_00002_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00002_nrcblong_cal.fits,60407.629068587965,NRCBLONG,311.3738891579746,1847.4807195811707,0.03433791548013687,0.0753354272665928,0.4558003681139788,0.1327465044669807,0.25867284127754997,60,0.06516525149345398,0.07360670827663707,0.8853167465191155,,,199.46714659820697,200.6568076632441,,,0,62.75329960980709,,,-0.005489184733841539,-0.057629156090401125,4194308,0,False,False,True,False
1140578,late,F277W,jw01727165001_02101_00003_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00003_nrcblong_cal.fits,60407.635654502315,NRCBLONG,1102.6031835664876,1853.8849476149505,-0.213976189494133,0.06926620656879123,-3.0891859117710463,0.10155895201787352,-2.1069160841328394,60,-0.22099174559116364,0.06926620656879123,-3.190469877568469,200.55825595977404,198.78565768704908,199.95349849269095,200.60854945870202,0.9269357109190061,0.8291932154519258,26,62.459821144095244,-0.04839283370449884,0.07698730833567172,0.049736471187035836,0.007630708889487292,32772,0,False,False,True,False
1140578,late,F277W,jw01727165001_02101_00004_nrcblong_cal.fits,mast:JWST/product/jw01727165001_02101_00004_nrcblong_cal.fits,60407.63975524306,NRCBLONG,1105.829670990324,1758.0974563598386,0.040123872458934784,0.07020725985733187,0.5715060314342204,0.09269055742621421,0.432879826954058,60,0.07829893380403519,0.06689908154858734,1.1704037184302505,,,199.9366512449964,199.60870831598453,,,0,62.50353213633804,,,-0.02732580532461907,0.015327377543984782,1049605,0,True,False,True,False
