pair_status,pair_type,filter_early,filter_late,inventory_early_mjd,inventory_late_mjd,inventory_baseline_days,pair_filter_cost,attempt_rank,stage,reason,n_covering_early,n_covering_late,n_astrometric_early,n_astrometric_late
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60306.45235318287,60781.04197989583,474.5896267129647,908.0,1,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60306.45235318287,60781.01116141204,474.5588082291724,2487.0,2,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60306.42812149305,60781.04197989583,474.61385840277944,2550.0,3,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F115W,60306.45235318287,60781.04197989583,474.5896267129647,3322.0,4,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F150W,F356W,60306.45235244213,60781.04197989583,474.5896274537008,3811.0,5,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F200W,60306.42812149305,60781.01116141204,474.5830399189872,4129.0,6,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F115W,F356W,60306.42812149305,60781.04197989583,474.61385840277944,4158.0,7,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F115W,60306.42812149305,60781.04197989583,474.61385840277944,4964.0,8,2,target is not securely centroidable in both independent epochs,2,3,0,0
