candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
1363899,150.211473734797,2.32115414588305,JWST,199454373,jw01727-o024_t090_miri_f770w,MIRI/IMAGE,F770W,F770W,60306.12951327546,60306.17126862268,2020.232,1727,CWEBTILE-1-11,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,199475909,jw01727-o059_t083_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60306.42812149305,60306.44589116898,1030.728,1727,CWEBTILE-2-10,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,199467425,jw01727-o059_t083_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60306.45235244213,60306.47000003472,1030.728,1727,CWEBTILE-2-10,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,199467422,jw01727-o059_t083_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60306.42812149305,60306.44589116898,1030.728,1727,CWEBTILE-2-10,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,199467436,jw01727-o059_t083_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60306.45235318287,60306.47000003472,1030.728,1727,CWEBTILE-2-10,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,141181171,jw01837-o003_t003_miri_f1800w,MIRI/IMAGE,F1800W,,60061.598336284726,60090.82479395833,42890.97600000004,1837,COSMOS-1,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,141181220,jw01837-o003_t003_miri_f770w,MIRI/IMAGE,F770W,F770W,60061.568047685185,60090.794248067126,42624.57600000006,1837,COSMOS-1,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,215439851,jw03045016001_05101_00001_nrs1,NIRSPEC/IMAGE,F140X;MIRROR,,60456.00631842593,60456.00902006945,218.833,3045,VC-5101244930,2,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,262817423,jw05893-o011_t011_miri_f1000w,MIRI/IMAGE,F1000W,,60786.12325971065,60787.25713302083,7392.696000000004,5893,C3D-11_CWEBTILE-4-11,3,PUBLIC,0.0
1363899,150.211473734797,2.32115414588305,JWST,262817424,jw05893-o011_t011_miri_f2100w,MIRI/IMAGE,F2100W,,60786.092264189814,60787.238310810186,14785.392000000014,5893,C3D-11_CWEBTILE-4-11,3,PUBLIC,0.0
