obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
126944683,JWST,image,jw01727147001_04101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00001_nrcblong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944704,JWST,image,jw01727147001_04101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00004_nrcalong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944710,JWST,image,jw01727147001_04101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00001_nrcalong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944716,JWST,image,jw01727147001_04101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00003_nrcblong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944739,JWST,image,jw01727147001_04101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00003_nrcalong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944745,JWST,image,jw01727147001_04101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00004_nrcblong_cal.fits,117573120,127236096,PUBLIC,2,F444W
126944762,JWST,image,jw01727148001_04101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00001_nrcalong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944786,JWST,image,jw01727148001_04101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00001_nrcblong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944791,JWST,image,jw01727148001_04101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00002_nrcblong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944819,JWST,image,jw01727148001_04101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00003_nrcalong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944839,JWST,image,jw01727148001_04101_00004_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00004_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00004_nrcalong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944841,JWST,image,jw01727148001_04101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00003_nrcblong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944847,JWST,image,jw01727148001_04101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00002_nrcalong_cal.fits,117573120,127234715,PUBLIC,2,F444W
126944848,JWST,image,jw01727148001_04101_00004_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727148001_04101_00004_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727148001_04101_00004_nrcblong_cal.fits,117573120,127234715,PUBLIC,2,F444W
127235573,JWST,image,jw01727147001_04101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00002_nrcalong_cal.fits,117573120,127236096,PUBLIC,2,F444W
127235594,JWST,image,jw01727147001_04101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727147001_04101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727147001_04101_00002_nrcblong_cal.fits,117573120,127236096,PUBLIC,2,F444W
