candidate_id,epoch_label,filter,filename,offset_pix,clean_snr_err,x_2dg,y_2dg,old_astrometry_like
643980,early,F444W,jw01837003016_08201_00002_nrcblong_cal.fits,10.17345417702496,5.5308803630054735,208.5728156439072,195.281086017483,True
643980,late,F444W,jw05398275001_05201_00001_nrcblong_cal.fits,5.57892884081415,-0.6047123356159465,,,False
643980,late,F444W,jw05398275001_05201_00002_nrcblong_cal.fits,10.181609498432168,7.686733553037955,208.9559043822392,193.8088863547116,True
643980,late,F444W,jw05398275001_05201_00003_nrcblong_cal.fits,11.273538903153716,9.62149400676078,209.0843911868538,194.58220115676133,True
575676,late,F356W,jw05893009007_05101_00001_nrcblong_cal.fits,10.672326992680317,4.77296017457635,,,False
