x_local,y_local,ra_deg,dec_deg,flux,fluxerr,snr,candidate_id,epoch_label,filter,filename,east_arcsec_raw_wcs,north_arcsec_raw_wcs
27.510422595281078,62.243817044166015,150.1451952308289,2.3401717686411763,13.5628103017807,0.49378416385294943,27.46708237046612,701778,early,F444W,jw02321003001_02101_00004_nrcalong_cal.fits,-0.37594509428375067,-11.391931114126015
94.11102124625029,74.74349078359333,150.1457662166789,2.341223751404502,43.16902041435242,0.8396326699419371,51.41417426901418,701778,early,F444W,jw02321003001_02101_00004_nrcalong_cal.fits,1.6778884047252838,-7.6047929009020425
54.37667882548801,174.5804413693614,150.14724601514513,2.34000930614353,196.75127351284027,1.3933236073519464,141.21003367392305,701778,early,F444W,jw02321003001_02101_00004_nrcalong_cal.fits,7.000722080954755,-11.976791258020533
238.15198961596138,39.816246850314585,150.1444454193007,2.344327600278429,5.1624680161476135,0.29258964728110964,17.64405563942493,701778,early,F444W,jw02321003001_02101_00001_nrcalong_cal.fits,-3.0730062767696196,3.5690637027211394
44.47672991233607,44.35472269099847,150.14347997267768,2.341043218908043,5.967138588428497,0.3466498417267383,17.21373521679653,701778,early,F444W,jw02321003001_02101_00001_nrcalong_cal.fits,-6.545720556710777,-8.254705917185575
27.45162218821791,151.25801576505307,150.14520372826692,2.3401753167905563,6.879821181297302,0.3636201382248393,18.92035247245647,701778,early,F444W,jw02321003001_02101_00001_nrcalong_cal.fits,-0.3453798289190122,-11.37915777854272
93.75248051512699,163.4208100168653,150.14576597504106,2.3412227645512873,34.03108501434326,0.712525751168521,47.761200151058816,701778,early,F444W,jw02321003001_02101_00001_nrcalong_cal.fits,1.6770192358309977,-7.608345572766037
53.890181637166194,263.5104611468939,150.1472466061889,2.3400090146863994,198.51713198423386,1.3740792178675771,144.47284363438015,701778,early,F444W,jw02321003001_02101_00001_nrcalong_cal.fits,7.002848065734009,-11.977840500738449
45.17882181984707,44.44872519492833,150.14343827958766,2.3410595542080745,6.1975297927856445,0.3573581878446107,17.34262709962169,701778,early,F444W,jw02321003001_02101_00002_nrcalong_cal.fits,-6.695690331907517,-8.195898640086003
238.49820639444246,42.37554821229415,150.1444438047007,2.3443244081460763,5.733294486999512,0.31428303405302677,18.242456212358487,701778,early,F444W,jw02321003001_02101_00002_nrcalong_cal.fits,-3.078813978981525,3.5575720297969147
27.37945235287453,153.64433218677874,150.14519673051623,2.340166084127887,9.881717532873154,0.453040569556356,21.811992560732282,701778,early,F444W,jw02321003001_02101_00002_nrcalong_cal.fits,-0.3705507239510519,-11.4123953623663
94.38441681576373,165.9803022670681,150.14576570617888,2.3412243690983305,29.487560510635376,0.6970277557414962,42.30471493816855,701778,early,F444W,jw02321003001_02101_00002_nrcalong_cal.fits,1.676052138007609,-7.602569203728513
54.455095683178236,266.0927404844317,150.14724623978805,2.3400093210633273,202.40062820911407,1.435318892179366,141.01439708759918,701778,early,F444W,jw02321003001_02101_00002_nrcalong_cal.fits,7.001530120997307,-11.976737545630064
27.584038045936953,59.412075615414956,150.14518926739575,2.340166728678192,13.416002631187439,0.4899155336588641,27.384317723081654,701778,early,F444W,jw02321003001_02101_00003_nrcalong_cal.fits,-0.39739555081505523,-11.410074979221763
94.7150503764556,71.85461113029014,150.14576212387823,2.34122799997629,45.00330799818039,0.849135047807572,52.998999528257464,701778,early,F444W,jw02321003001_02101_00003_nrcalong_cal.fits,1.66316661639205,-7.589498047344268
54.89561500054359,172.0028875721806,150.14724688075137,2.340010465890426,198.9377229809761,1.3951494508562745,142.59241033917755,701778,early,F444W,jw02321003001_02101_00003_nrcalong_cal.fits,7.00383565907563,-11.97261616487114
325.56676955325315,25.332332275304406,150.14723607781062,2.3400781501604704,253.88770654797554,0.5456139533562144,465.3248051781772,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,6.964977165467606,-11.728952846555558
334.05672792019806,25.47889253832671,150.14717361629133,2.339942922193747,0.906583845615387,0.06571543831689096,13.795599159571703,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,6.74030386344621,-12.21577383220856
329.278465892079,33.461377749516934,150.14707841419389,2.3400763328634926,0.9282805323600769,0.06545987080280094,14.180909937273464,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,6.397861477196991,-11.735495867415665
331.44864827446145,58.6784877528212,150.1466555784888,2.3402206071693494,0.696690171957016,0.05869381112693019,11.869908574353202,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,4.876921834139935,-11.216110067386124
295.8881649842713,129.5846401565734,150.14576179744148,2.3412937102838707,65.86480218172073,0.369248647506765,178.37520225585666,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,1.6619923470098934,-7.3529409404434345
364.0756708474209,134.78567493468316,150.14519624275897,2.340237462004485,21.420296877622604,0.2224318433411227,96.30049616939208,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,-0.37230516684808923,-11.155435006483172
346.17620192132694,137.15090584393405,150.14528456266075,2.340541124513553,2.674819678068161,0.09385296964261838,28.500107010503505,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,-0.05461869071748532,-10.062249987294674
47.38418511582048,179.71873650416035,150.14670141489444,2.345634078727754,2.639100730419159,0.09367099882117386,28.174149562101217,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,5.0417757780703685,8.272387705079844
111.82347904980818,207.33732564705326,150.14580256556098,2.344794222344264,0.9298641085624695,0.05779339611729327,16.089452619729855,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,1.8086305376830152,5.248902527458614
357.62736152102383,246.21065431435312,150.1434456772182,2.341129775021938,44.69153752923012,0.37302128876750607,119.80961643474758,701778,late,F444W,jw09372003001_03101_00003_nrcblong_cal.fits,-6.669080754663662,-7.943103745453998
