obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
266149263,JWST,image,jw05893012004_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266149552,JWST,image,jw05893012004_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266150717,JWST,image,jw05893012004_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266150958,JWST,image,jw05893012004_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266181774,JWST,image,jw05893012004_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266182062,JWST,image,jw05893012004_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012004_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012004_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266201445,JWST,image,jw05893012003_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266201845,JWST,image,jw05893012003_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266201878,JWST,image,jw05893012003_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266201899,JWST,image,jw05893012003_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266202083,JWST,image,jw05893012003_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266202250,JWST,image,jw05893012003_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012003_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012003_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266227145,JWST,image,jw05893012001_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266227164,JWST,image,jw05893012001_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266227331,JWST,image,jw05893012001_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266227389,JWST,image,jw05893012001_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229263,JWST,image,jw05893012001_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229268,JWST,image,jw05893012001_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012001_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012001_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229347,JWST,image,jw05893012002_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229353,JWST,image,jw05893012002_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229362,JWST,image,jw05893012002_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229371,JWST,image,jw05893012002_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229566,JWST,image,jw05893012002_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266229567,JWST,image,jw05893012002_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012002_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012002_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330396,JWST,image,jw05893012006_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330435,JWST,image,jw05893012006_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330455,JWST,image,jw05893012006_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330763,JWST,image,jw05893012006_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330769,JWST,image,jw05893012006_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266330794,JWST,image,jw05893012006_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012006_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012006_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380584,JWST,image,jw05893012005_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380588,JWST,image,jw05893012005_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380596,JWST,image,jw05893012005_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380604,JWST,image,jw05893012005_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380614,JWST,image,jw05893012005_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380629,JWST,image,jw05893012005_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012005_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012005_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380689,JWST,image,jw05893012007_03101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_03101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_03101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380694,JWST,image,jw05893012007_03101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_03101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_03101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380699,JWST,image,jw05893012007_05101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_05101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_05101_00001_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380712,JWST,image,jw05893012007_05101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_05101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_05101_00001_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380722,JWST,image,jw05893012007_05101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_05101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_05101_00002_nrcalong_cal.fits,117573120,266380943,PUBLIC,2,F356W
266380723,JWST,image,jw05893012007_05101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893012007_05101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893012007_05101_00002_nrcblong_cal.fits,117573120,266380943,PUBLIC,2,F356W
