candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier,target_seed_recentered,target_seed_offset_pix
210975,early,F444W,jw01727121001_04101_00003_nrcblong_cal.fits,mast:JWST/product/jw01727121001_04101_00003_nrcblong_cal.fits,60043.75035476852,NRCBLONG,719.5082713785943,86.6158650393887,0.46166321635246277,0.09944074656062776,4.6425960415632295,0.09981943025439977,4.624983484436528,60,,,,199.87104639022087,86.4126222909025,199.7736247395518,87.83815877384163,0.9219416647975516,1.022202756620083,24,64.0501423400794,-0.005650900458998214,0.025896464190554816,0.080233139196978,-0.00686161789504553,1099783,2,True,True,True,False,False,0.0
210975,late,F410M,jw06434346001_07201_00001_nrcblong_cal.fits,mast:JWST/product/jw06434346001_07201_00001_nrcblong_cal.fits,60771.20470836806,NRCBLONG,9.614776387736917,1412.045697735831,-0.08200021088123322,0.08349668807351047,-0.9820774065797704,0.12249914260804652,-0.6693941617502139,60,-0.017410457134246826,0.08124222520094909,-0.21430305596852894,,,10.454195855168608,199.7009632663101,,,0,63.172731762411786,,,-0.014808961884545217,0.05537716171962138,4,0,False,False,True,False,False,0.0
