candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
643980,150.103212808091,2.37250383681061,JWST,199685956,jw01727-o053_t059_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60307.463076631946,60307.48084719908,1030.728,1727,CWEBTILE-2-7,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,199685954,jw01727-o053_t059_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60307.487184756945,60307.50483162037,1030.728,1727,CWEBTILE-2-7,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,199685958,jw01727-o053_t059_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60307.463076631946,60307.48084719908,1030.728,1727,CWEBTILE-2-7,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,199685955,jw01727-o053_t059_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60307.487184756945,60307.50483162037,1030.728,1727,CWEBTILE-2-7,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,213419744,jw01727-o162_t052_miri_f770w,MIRI/IMAGE,F770W,F770W,60417.68505664352,60417.72690828703,2020.232,1727,CWEBTILE-3-6,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,215507840,jw01837-o003_t003_nircam_clear-f090w,NIRCAM/IMAGE,F090W,F090W,60061.56812982639,60090.77914363426,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,214713371,jw01837-o003_t003_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60061.58304240741,60090.79417991898,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,143779415,jw01837-o003_t003_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60061.598327569445,60090.80946509259,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,226940194,jw01837-o003_t003_nircam_clear-f200w,NIRCAM/IMAGE,F200W,F200W,60061.61348829861,60090.824625810186,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,142074951,jw01837-o003_t003_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60061.56812982639,60090.779142893516,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
643980,150.103212808091,2.37250383681061,JWST,142074818,jw01837-o003_t003_nircam_clear-f356w,NIRCAM/IMAGE,F356W,F356W,60061.583041655096,60090.79417991898,20099.232000000015,1837,COSMOS-1,3,PUBLIC,0.0
