candidate_id,productFilename,filter,detector,mjd,snr_err,ra_gauss,dec_gauss,ra_com,dec_com
282040,jw01727139001_04101_00001_nrcblong_cal.fits,F444W,NRCBLONG,60046.16372912037,9.136403689519335,150.1513037105891,1.9720769055102043,150.15129965802808,1.9720771467254996
282040,jw01727139001_04101_00002_nrcblong_cal.fits,F444W,NRCBLONG,60046.16782986111,9.246301660830344,150.15130415302886,1.972081411252951,150.15129130138445,1.972076019341104
282040,jw01727139001_04101_00003_nrcblong_cal.fits,F444W,NRCBLONG,60046.17441652778,10.825280308589743,150.15130117274305,1.972074848303138,150.15129771633667,1.972077569460929
282040,jw01727139001_04101_00004_nrcblong_cal.fits,F444W,NRCBLONG,60046.17851725694,10.206546163276608,150.15130326645647,1.97207532914295,150.15130532879496,1.972075976527656
282040,jw06434296001_06201_00001_nrcalong_cal.fits,F410M,NRCALONG,60773.6100974537,8.327997128765993,150.15129424502103,1.9720715257057075,150.1512847917504,1.9720818733665253
282040,jw06434296001_06201_00002_nrcalong_cal.fits,F410M,NRCALONG,60773.61718040509,11.62563809425533,150.15129536529503,1.9720740097901168,150.15129700944618,1.972097014688657
