intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-7-2,,jw01727-o120_t024_nircam_clear-f115w,149.7647095833333,1.9787916666666667,image,"Kartaltepe, Jeyhan",3,60043.66194449074,60043.679466898146,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60043.83020822,1727,GO,,POLYGON 149.742303321 1.972315062 149.746303509 1.985442377 149.746900042 1.985251478 149.751521827 2.0002356 149.751543325 2.000228979 149.751930831 2.001485278 149.751863678 2.001506464 149.753440629 2.006380038 149.755588018 2.013341815 149.75568374 2.013312333 149.756088325 2.01456269 149.755929878 2.014612678 149.761419464 2.031577752 149.76142933 2.031574828 149.77831989 2.025988472 149.778314837 2.025972734 149.779390302 2.025617029 149.779434766 2.025757461 149.79612136 2.020426181 149.796111315 2.020394202 149.797693846 2.019888581 149.797567586 2.019463133 149.793588151 2.00679395 149.793634566 2.00677912 149.791462591 1.999864199 149.787144989 1.985301413 149.786979534 1.985349789 149.78307917 1.97219407 149.782482886 1.972368411 149.778827234 1.960630016 149.778842012 1.960625366 149.776764103 1.953953073 149.772290082 1.939193063 149.772205142 1.939218299 149.768224481 1.926085687 149.751412886 1.931080386 149.75143265 1.93114614 149.750342605 1.931469981 149.750290995 1.931297398 149.73317189 1.936241241 149.733195016 1.936319245 149.731592346 1.936782067 149.736665356 1.953893652 149.73683067 1.95384343 149.737209899 1.955122571 149.737010781 1.955183254 149.742237511 1.972336122,mast:JWST/product/jw01727-o120_t024_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o120_t024_nircam_clear-f115w_i2d.fits,PUBLIC,False,,126650238,1013.0000000000001,1282.0,0.0,432637,149.7602654304882,1.9870446342379595,F115W,60043.66194449074
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-7-2,,jw01727-o120_t024_nircam_clear-f150w,149.7647095833333,1.9787916666666667,image,"Kartaltepe, Jeyhan",3,60043.685928900464,60043.70357502315,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60043.83020822,1727,GO,,POLYGON 149.742306162 1.972321519 149.746305868 1.985447585 149.746904667 1.985255982 149.751526675 2.000242136 149.751545609 2.000236305 149.751933007 2.001492352 149.751869016 2.001512543 149.753373623 2.006163187 149.755589632 2.013347983 149.755688284 2.013317598 149.75609272 2.01456767 149.755931985 2.014618387 149.761420662 2.03158286 149.761478794 2.03156563 149.778321775 2.025994554 149.778314691 2.025972488 149.779389629 2.025616924 149.779436084 2.025763659 149.796123491 2.020432207 149.796111418 2.02039377 149.79769789 2.019886891 149.797628947 2.01965458 149.793591116 2.006798969 149.793640642 2.006783146 149.791394709 1.999632363 149.787145835 1.985300197 149.786983564 1.985347648 149.783085253 1.972197548 149.78248515 1.972373026 149.778829693 1.960634707 149.778847791 1.960629013 149.77664312 1.953549232 149.772290648 1.939192059 149.772209831 1.939216069 149.768230499 1.926089308 149.751419059 1.931083769 149.751439447 1.931151589 149.75034936 1.931475429 149.75029721 1.931301051 149.733178356 1.936244862 149.733202083 1.936324895 149.731598193 1.936788071 149.736671024 1.953899358 149.736833374 1.953850039 149.73721261 1.955129212 149.737016669 1.955188922 149.74224318 1.972341672,mast:JWST/product/jw01727-o120_t024_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o120_t024_nircam_clear-f150w_i2d.fits,PUBLIC,False,,126650240,1331.0,1668.0,0.0,432637,149.7602654304882,1.9870446342379595,F150W,60043.685928900464
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-7-2,Galaxy; Field galaxies,jw01727-o120_t024_nircam_clear-f277w,149.7647095833333,1.9787916666666667,image,"Kartaltepe, Jeyhan",3,60043.661945231484,60043.679466898146,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60043.83020822,1727,GO,,POLYGON 149.795891691 2.020388637 149.795882116 2.02035725 149.797469059 2.019848566 149.788318559 1.989851068 149.787120847 1.985937856 149.787061831 1.985955218 149.783058084 1.972829572 149.782477786 1.973000297 149.772189296 1.939636009 149.772166812 1.939642592 149.768123043 1.926528783 149.733679214 1.9366137 149.73370109 1.93668655 149.73210442 1.93715402 149.74253227 1.971879103 149.742648721 1.97184199 149.746595991 1.984986045 149.747125459 1.984817304 149.750843495 1.996686296 149.750805023 1.996697614 149.761663242 2.03135878 149.761737242 2.03133616,mast:JWST/product/jw01727-o120_t024_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o120_t024_nircam_clear-f277w_i2d.fits,PUBLIC,False,,126650236,2416.0,3127.0,0.0,432637,149.7602654304882,1.9870446342379595,F277W,60043.661945231484
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-7-2,Galaxy; Field galaxies,jw01727-o120_t024_nircam_clear-f444w,149.7647095833333,1.9787916666666667,image,"Kartaltepe, Jeyhan",3,60043.685928900464,60043.70357576389,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60043.83020822,1727,GO,,POLYGON 149.795884623 2.020389755 149.795874857 2.020357743 149.797463759 2.019848399 149.791983128 2.001883313 149.787103417 1.985940498 149.787055714 1.985954533 149.783051351 1.972827801 149.782475484 1.97299723 149.772187555 1.939633279 149.77216503 1.939639874 149.768121127 1.926524833 149.733676894 1.936609869 149.733698647 1.936682313 149.732100932 1.937150087 149.742528422 1.971876049 149.742644323 1.97183911 149.746592103 1.984985519 149.747117686 1.984818007 149.750836084 1.996687235 149.750796591 1.996698853 149.76165161 2.031346795 149.762744059 2.031012855,mast:JWST/product/jw01727-o120_t024_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o120_t024_nircam_clear-f444w_i2d.fits,PUBLIC,False,,126650232,3880.0,4986.0,0.0,432637,149.7602654304882,1.9870446342379595,F444W,60043.685928900464
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,COSMOS-T41-NEW,UNIDENTIFIED;BLANK FIELD,hst_14114_41_wfc3_ir_f160w_icxe41,149.7784145833,1.975688888889,image,"van Dokkum, Pieter",3,57854.45249278,57854.48489981,2073.5005499999997,INFRARED,1393.8999999999999,1692.4,,57854.59949068,14114,HAP,,POLYGON 149.8005900723855 1.9677232978207713 149.765336118596 1.9545782066169173 149.75777922112647 1.9738157094455726 149.75724452876975 1.974207584087146 149.74954497516907 1.9713575633542648 149.7492598107284 1.970573812233216 149.76013182516294 1.939829488681134 149.72498572646967 1.926897315654455 149.7125447015217 1.9585675987368747 149.7352153075701 1.9671536802836145 149.72334453514802 1.9980403365872281 149.73525045897975 2.0024224199704785 149.735749505337 2.0030280518016776 149.72398543704566 2.033309092323728 149.73289723668373 2.037085505046293 149.72116851479458 2.0675446302150156 149.79210894072804 2.0934084033968263 149.80340871021528 2.06166629788636 149.7949956868973 2.0578902682534537 149.8058674229136 2.0273950014254285 149.79460277558888 2.0227996702475055 149.80543863575033 1.992197527065219 149.7936395312817 1.987388449757538 149.8005900723855 1.9677232978207713,mast:HST/product/hst_14114_41_wfc3_ir_f160w_icxe41_drz.jpg,mast:HST/product/hst_14114_41_wfc3_ir_f160w_icxe41_drz.fits,PUBLIC,False,,232957270,1393.8999999999999,1692.4,0.0,432637,149.7602654304882,1.9870446342379595,F160W,57854.45249278
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,COSMOS-T41-NEW,UNIDENTIFIED;BLANK FIELD,hst_14114_41_wfc3_ir_total_icxe41,149.7784145833,1.975688888889,image,"van Dokkum, Pieter",3,57854.45249278,57854.48489981,2073.5005499999997,,,,,57854.59949068,14114,HAP,,POLYGON 149.8005900723855 1.9677232978207713 149.76526482746252 1.9546494568531496 149.75777922112647 1.9738157094455726 149.75724452876975 1.974207584087146 149.74950932908084 1.971357563169976 149.74933110402446 1.970360062716294 149.76013182516294 1.939829488681134 149.7247005605111 1.92714668451822 149.71261599408973 1.9585319757134223 149.73521530807042 1.9671180553064744 149.72338018408243 1.9979334623656713 149.73525045897975 2.0024224199704785 149.735749505337 2.0030280518016776 149.7240210859641 2.033237843101214 149.73289723668373 2.037085505046293 149.72116852044303 2.0672952555166777 149.72145369778988 2.06765151169532 149.79054038829193 2.093016562443625 149.79214458204962 2.093052153437977 149.80340871021528 2.06166629788636 149.7949956868973 2.0578902682534537 149.8058674229136 2.0273950014254285 149.79460277558888 2.0227996702475055 149.80543863575033 1.992197527065219 149.7936395312817 1.987388449757538 149.8005900723855 1.9677232978207713,mast:HST/product/hst_14114_41_wfc3_ir_total_icxe41_drz.jpg,mast:HST/product/hst_14114_41_wfc3_ir_total_icxe41_drz.fits,PUBLIC,False,,232957271,,,0.0,432637,149.7602654304882,1.9870446342379595,,57854.45249278
science,HST,HAP-SVM,WFC3/IR,HAP,F098M,INFRARED,COSMOS-V04,GALAXY;HIGH REDSHIFT GALAXY,hst_17802_04_wfc3_ir_f098m_iffu04,149.7559591667,1.981566666667,image,"Kartaltepe, Jeyhan",3,60640.71407836,60640.74105688,2011.735352,INFRARED,895.5,1076.7,,60640.99381934,17802,HAP,,POLYGON 149.7808858438559 1.9741188578715294 149.74605957348743 1.9576960639832153 149.74538230284804 1.9580166879688796 149.74370695193852 1.9572685599845765 149.71518910852416 2.0184363548324047 149.7488399906867 2.03443230320753 149.7498024719417 2.0342541774250633 149.75151355148765 2.034966674157735 149.7808858438559 1.9741188578715294,mast:HST/product/hst_17802_04_wfc3_ir_f098m_iffu04_drz.jpg,mast:HST/product/hst_17802_04_wfc3_ir_f098m_iffu04_drz.fits,PUBLIC,False,,233256057,895.5,1076.7,0.0,432637,149.7602654304882,1.9870446342379595,F098M,60640.71407836
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,COSMOS-V04,GALAXY;HIGH REDSHIFT GALAXY,hst_17802_04_wfc3_ir_total_iffu04,149.7559591667,1.981566666667,image,"Kartaltepe, Jeyhan",3,60640.71407836,60640.74105688,2011.735352,,,,,60640.99381934,17802,HAP,,POLYGON 149.74384953482922 1.9573754352829869 149.73016123428812 1.9868372143285578 149.72877100173628 1.9887253237041715 149.71526039848925 2.0186501061956257 149.74876869574408 2.0343966782643066 149.7515491988015 2.034895424109604 149.78060068677664 1.9747244883163835 149.7800303273846 1.973655749764023 149.74734282200302 1.9583016896113254 149.74384953482922 1.9573754352829869,mast:HST/product/hst_17802_04_wfc3_ir_total_iffu04_drz.jpg,mast:HST/product/hst_17802_04_wfc3_ir_total_iffu04_drz.fits,PUBLIC,False,,233256058,,,0.0,432637,149.7602654304882,1.9870446342379595,,60640.71407836
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,COSMOS33-18,CLUSTER OF GALAXIES;BLANK SKY,hst_9822_76_acs_wfc_f814w_j8pu76,149.7584166667,1.999286111111,image,"Scoville, Nicholas",3,53104.459661,53104.52220795,2028.0,OPTICAL,708.0,959.0,,53104.89021987,9822,HAP,,POLYGON 149.72292526076774 1.9756254783852811 149.73411164376913 2.0312784465479417 149.79353767509593 2.022708800992284 149.78810327952033 1.997611692464003 149.78123759140894 1.9685979190820873 149.7550971628899 1.9714591847723166 149.72292526076774 1.9756254783852811,mast:HST/product/hst_9822_76_acs_wfc_f814w_j8pu76_drc.jpg,mast:HST/product/hst_9822_76_acs_wfc_f814w_j8pu76_drc.fits,PUBLIC,False,,26350565,708.0,959.0,0.0,432637,149.7602654304882,1.9870446342379595,F814W,53104.459661
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,COSMOS33-18,CLUSTER OF GALAXIES;BLANK SKY,hst_9822_76_acs_wfc_total_j8pu76,149.7584166667,1.999286111111,image,"Scoville, Nicholas",3,53104.459661,53104.52220795,2028.0,,,,,53104.89021987,9822,HAP,,POLYGON 149.7229391576121 1.9756393675643473 149.7340977475826 2.0311812241573857 149.7351956590851 2.0311951290621373 149.79346818649304 2.022667135848588 149.78807548586818 1.9976672485162492 149.781195900343 1.968611808539633 149.7548609118812 1.971500850965341 149.7229391576121 1.9756393675643473,mast:HST/product/hst_9822_76_acs_wfc_total_j8pu76_drc.jpg,mast:HST/product/hst_9822_76_acs_wfc_total_j8pu76_drc.fits,PUBLIC,False,,26350570,,,0.0,432637,149.7602654304882,1.9870446342379595,,53104.459661
science,HST,HAP-MVM,ACS/WFC,HAP,F814W,OPTICAL,ANY,CLUSTER OF GALAXIES;BLANK SKY,hst_skycell-p1359x04y11_acs_wfc_f814w_all,149.5770714883,2.137412608785,image,,3,52936.52086226,57135.68655161,68056.0,OPTICAL,708.0,959.0,,57501.93126147,,,,POLYGON 149.78721279333692 1.8799414336071985 149.543399437637 1.880196075804097 149.5436287433189 2.123973888933235 149.78747832739944 2.123733507481641 149.78721279333692 1.8799414336071985,mast:HST/product/hst_skycell-p1359x04y11_acs_wfc_f814w_all_drc.jpg,mast:HST/product/hst_skycell-p1359x04y11_acs_wfc_f814w_all_drc.fits,PUBLIC,False,,87489137,708.0,959.0,0.0,432637,149.7602654304882,1.9870446342379595,F814W,52936.52086226
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,COSMOS-T41-NEW,UNIDENTIFIED;BLANK FIELD,icxe41010,149.7771498302,1.976701686345,image,"van Dokkum, Pieter",3,57854.45687943287,57854.48489980324,2073.5005499999997,INFRARED,1393.8999999999999,1692.4,A Wide-Field WFC3 Imaging Survey in the COSMOS Field,57854.59949068,14114,GO,,POLYGON 149.8037653 2.06123685 149.79193294 2.09314881 149.7572612433076 2.0804289491160404 149.75725188 2.0804542 149.72145276 2.06731981 149.73290811440708 2.0364283501650542 149.7243007 2.03327023 149.73577775101089 2.0023193084621806 149.72367074 1.99787705 149.73525988067396 1.9666234462513803 149.71287152 1.95840854 149.72470442 1.92649714 149.76050044 1.93963147 149.74891206938941 1.9708852304526643 149.7713008 1.97909968 149.77127902523864 1.9791584068685459 149.80577899 1.99181579 149.79433490963669 2.0226818728231666 149.80620444 2.02703633 149.79475016287154 2.0579296032834877 149.8037653 2.06123685 149.8037653 2.06123685,mast:HST/product/icxe41010_drz.jpg,mast:HST/product/icxe41010_drz.fits,PUBLIC,False,,25856236,1393.8999999999999,1692.4,0.0,432637,149.7602654304882,1.9870446342379595,F160W,57854.45687943287
