candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
425020,150.330229722672,2.03436610473549,JWST,200910440,jw01727-o074_t140_miri_f770w,MIRI/IMAGE,F770W,F770W,60316.125221608796,60316.167201400465,2020.232,1727,CWEBTILE-3-17,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,126650707,jw01727-o109_t133_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60044.91147479167,60044.92912165509,1030.728,1727,CWEBTILE-4-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,126650692,jw01727-o109_t133_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60044.93558291667,60044.95310533565,1030.728,1727,CWEBTILE-4-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,126650698,jw01727-o109_t133_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60044.91147479167,60044.92912165509,1030.728,1727,CWEBTILE-4-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,126650689,jw01727-o109_t133_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60044.93558291667,60044.95310533565,1030.728,1727,CWEBTILE-4-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,262854795,jw05893-o004_t004_miri_f1000w,MIRI/IMAGE,F1000W,,60795.589520277776,60797.17643638889,7392.696000000004,5893,C3D-04_CWEBTILE-6-15,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,JWST,262854609,jw05893-o004_t004_miri_f2100w,MIRI/IMAGE,F2100W,,60795.558943275464,60797.15771122685,14785.392000000014,5893,C3D-04_CWEBTILE-6-15,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26470379,hst_13657_25_acs_wfc_f606w_jcor25,ACS/WFC,F606W,F606W,57146.52655097,57146.55688717,2146.0,13657,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26470396,hst_13657_25_acs_wfc_total_jcor25,ACS/WFC,detection,,57146.52655097,57146.55688717,2146.0,13657,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,60827738,hst_16259_aq_wfc3_ir_f160w_iedwaq,WFC3/IR,F160W,F160W,59332.39628548,59332.4252777,1773.491242,16259,COSMOS-F160W-28,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,60827739,hst_16259_aq_wfc3_ir_total_iedwaq,WFC3/IR,detection,,59332.39628548,59332.4252777,1773.491242,16259,COSMOS-F160W-28,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,376913975,hst_17802_gq_acs_wfc_f435w_jffugq,ACS/WFC,F435W,F435W,61049.75386669,61049.76589289,800.0,17802,CLUTCH-TARGET-GQ,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,376913976,hst_17802_gq_acs_wfc_f606w_jffugq,ACS/WFC,F606W,F606W,61049.73968854,61049.75089289,800.0,17802,CLUTCH-TARGET-GQ,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,376913977,hst_17802_gq_acs_wfc_total_jffugq,ACS/WFC,detection,,61049.73968854,61049.76589289,1600.0,17802,CLUTCH-TARGET-GQ,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,377012696,hst_17802_hc_acs_wfc_f435w_jffuhc,ACS/WFC,F435W,F435W,61053.48077669,61053.49280252,800.0,17802,CLUTCH-TARGET-HC,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,377012695,hst_17802_hc_acs_wfc_f606w_jffuhc,ACS/WFC,F606W,F606W,61053.46659854,61053.47780252,800.0,17802,CLUTCH-TARGET-HC,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,377012697,hst_17802_hc_acs_wfc_total_jffuhc,ACS/WFC,detection,,61053.46659854,61053.49280252,1600.0,17802,CLUTCH-TARGET-HC,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26355207,hst_9822_1p_acs_wfc_f814w_j8pu1p,ACS/WFC,F814W,F814W,52932.11560781,52932.14587438,2028.0,9822,COSMOS18-15,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26355214,hst_9822_1p_acs_wfc_total_j8pu1p,ACS/WFC,detection,,52932.11560781,52932.14587438,2028.0,9822,COSMOS18-15,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354223,hst_9822_1u_acs_wfc_f814w_j8pu1u,ACS/WFC,F814W,F814W,53079.05454511,53079.08481057,2028.0,9822,COSMOS18-20,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354232,hst_9822_1u_acs_wfc_total_j8pu1u,ACS/WFC,detection,,53079.05454511,53079.08481057,2028.0,9822,COSMOS18-20,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,207848692,hst_9822_1y_wfpc2_pc_f300w_u8pu1y,WFPC2/PC,F300W,F300W,53086.99046145,53087.12356331,1600.0,9822,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,207848704,hst_9822_1y_wfpc2_pc_total_u8pu1y,WFPC2/PC,detection,,53086.99046145,53087.12356331,1600.0,9822,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,207848748,hst_9822_26_wfpc2_pc_f300w_u8pu26,WFPC2/PC,F300W,F300W,52996.2807379,52996.39370086,1600.0,9822,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,207845537,hst_9822_26_wfpc2_pc_total_u8pu26,WFPC2/PC,detection,,52996.2807379,52996.39370086,1600.0,9822,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354456,hst_9822_2a_acs_wfc_f814w_j8pu2a,ACS/WFC,F814W,F814W,53082.47109585,53082.53324909,2028.0,9822,COSMOS19-11,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354187,hst_9822_2f_acs_wfc_f814w_j8pu2f,ACS/WFC,F814W,F814W,53083.58717215,53083.61743909,2028.0,9822,COSMOS19-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354196,hst_9822_2f_acs_wfc_total_j8pu2f,ACS/WFC,detection,,53083.58717215,53083.61743909,2028.0,9822,COSMOS19-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,83221951,hst_skycell-p1360x18y11_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52932.04894114,60050.46795224,75232.0,,342154,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,60827681,iedwaq010,WFC3/IR,F160W,F160W,59332.40072994213,59332.42206030092,1520.556885,16259,COSMOS-F160W-28,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24820498,j8pu1p010,ACS/WFC,F814W,F814W,52932.115607789354,52932.14586215278,2028.0,9822,COSMOS18-15,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24820503,j8pu1u010,ACS/WFC,F814W,F814W,53079.05454510417,53079.08479806713,2028.0,9822,COSMOS18-20,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24820524,j8pu2f010,ACS/WFC,F814W,F814W,53083.587172141204,53083.61742685185,2028.0,9822,COSMOS19-16,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113801,jbvvcjans,ACS/WFC,F502N,F502N,56040.14756385417,56040.14756385417,0.0,12782,BIAS,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113802,jbvvcjaoq,ACS/WFC,F502N,F502N,56040.149149386576,56040.16119892361,1040.0,12782,DARK,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113803,jbvvckarq,ACS/WFC,F502N,F502N,56040.168293090275,56040.168293090275,0.0,12782,BIAS,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113804,jbvvckass,ACS/WFC,F502N,F502N,56040.16987866898,56040.18192820602,1040.0,12782,DARK,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113805,jbvvclb0s,ACS/WFC,F502N,F502N,56040.19686940972,56040.19686940972,0.0,12782,BIAS,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113806,jbvvclb1q,ACS/WFC,F502N,F502N,56040.19845494213,56040.21050447917,1040.0,12782,DARK,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113807,jbvvcmb8s,ACS/WFC,F502N,F502N,56040.22125605324,56040.22125605324,0.0,12782,BIAS,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24113808,jbvvcmb9s,ACS/WFC,F502N,F502N,56040.22284163194,56040.234891168984,1040.0,12782,DARK,1,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24981141,jcor25010,ACS/WFC,F606W,F606W,57146.52655096065,57146.55687511574,2146.0,13657,ANY,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,369560539,jffugp010,ACS/WFC,F606W,F606W,61040.718600775464,61040.72516299768,400.0,17802,CLUTCH-TARGET-GP,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,369726946,jffugp020,ACS/WFC,F435W,F435W,61040.73277890046,61040.74016165509,0.0,17802,CLUTCH-TARGET-GP,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,376562716,jffugq010,ACS/WFC,F606W,F606W,61049.73968854167,61049.75088075231,800.0,17802,CLUTCH-TARGET-GQ,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,376617759,jffugq020,ACS/WFC,F435W,F435W,61049.75386670139,61049.76588075231,800.0,17802,CLUTCH-TARGET-GQ,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,377011401,jffuhc010,ACS/WFC,F606W,F606W,61053.46659853009,61053.47779039352,800.0,17802,CLUTCH-TARGET-HC,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,377011756,jffuhc020,ACS/WFC,F435W,F435W,61053.48077670139,61053.49279039352,800.0,17802,CLUTCH-TARGET-HC,3,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24677477,u8tz3v01m,WFPC2,F1042M;F437N,F437N,53087.01962665509,53087.040460034725,1800.0,10068,DARK,2,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,24677478,u8tz3w01m,WFPC2,F1042M;F437N,F437N,53087.08351554398,53087.10434892361,1800.0,10068,DARK,2,PUBLIC,0.0
425020,150.330229722672,2.03436610473549,HST,26354467,hst_9822_2a_acs_wfc_total_j8pu2a,ACS/WFC,detection,,53082.47109585,53082.53324909,2028.0,9822,COSMOS19-11,3,PUBLIC,0.32779348309958883
425020,150.330229722672,2.03436610473549,HST,370840279,hst_17802_gp_acs_wfc_total_jffugp,ACS/WFC,detection,,61040.71860076,61040.72324215,400.0,17802,CLUTCH-TARGET-GP,3,PUBLIC,0.6065678946301691
425020,150.330229722672,2.03436610473549,HST,370840278,hst_17802_gp_acs_wfc_f606w_jffugp,ACS/WFC,F606W,F606W,61040.71860076,61040.72324215,400.0,17802,CLUTCH-TARGET-GP,3,PUBLIC,0.6065678951462388
425020,150.330229722672,2.03436610473549,HST,24674903,u8pu1y02m,WFPC2/PC,F300W,F300W,53087.010600347225,53087.01522997685,400.0,9822,ANY,3,PUBLIC,0.6889822275971362
425020,150.330229722672,2.03436610473549,HST,24674904,u8pu1y03m,WFPC2/PC,F300W,F300W,53087.05226701389,53087.05689664352,400.0,9822,ANY,3,PUBLIC,2.6447292127488597
425020,150.330229722672,2.03436610473549,HST,24820519,j8pu2a010,ACS/WFC,F814W,F814W,53082.51903584491,53082.533237233794,2028.0,9822,COSMOS19-11,3,PUBLIC,2.820823435174573
