obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
213889751,JWST,image,jw06585012001_02101_00001_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00001_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00001_nrcblong_cal.fits,117573120,213894726,PUBLIC,2,F444W
213889759,JWST,image,jw06585012001_02101_00002_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00002_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00002_nrcalong_cal.fits,117573120,213894726,PUBLIC,2,F444W
213889765,JWST,image,jw06585012001_02101_00002_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00002_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00002_nrcblong_cal.fits,117573120,213894726,PUBLIC,2,F444W
213889768,JWST,image,jw06585012001_02101_00001_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00001_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00001_nrcalong_cal.fits,117573120,213894726,PUBLIC,2,F444W
213889783,JWST,image,jw06585012001_02101_00003_nrcblong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00003_nrcblong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00003_nrcblong_cal.fits,117573120,213894726,PUBLIC,2,F444W
213889801,JWST,image,jw06585012001_02101_00003_nrcalong,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw06585012001_02101_00003_nrcalong_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,6585,jw06585012001_02101_00003_nrcalong_cal.fits,117573120,213894726,PUBLIC,2,F444W
