pair_status,pair_type,filter_early,filter_late,inventory_early_mjd,inventory_late_mjd,inventory_baseline_days,pair_filter_cost,attempt_rank,stage,reason,n_covering_early,n_covering_late,n_astrometric_early,n_astrometric_late
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60307.09762662037,60638.898860092595,331.8012334722225,908.0,1,1,selected archive epochs do not both have covering CAL exposures,0,3,,
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60308.731536782405,60638.898860092595,330.1673233101901,908.0,2,2,target is not securely centroidable in both independent epochs,1,3,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60307.09762662037,60638.868041608795,331.770414988423,2487.0,3,1,selected archive epochs do not both have covering CAL exposures,0,4,,
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60308.731536782405,60638.868041608795,330.1365048263906,2487.0,4,2,target is not securely centroidable in both independent epochs,1,4,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60307.073518495374,60638.898860092595,331.82534159722127,2550.0,5,1,selected archive epochs do not both have covering CAL exposures,0,3,,
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60308.707428657406,60638.898860092595,330.19143143518886,2550.0,6,2,target is not securely centroidable in both independent epochs,1,3,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F115W,60307.09762662037,60638.898860092595,331.8012334722225,3322.0,7,1,selected archive epochs do not both have covering CAL exposures,0,3,,
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F115W,60308.731536782405,60638.898860092595,330.1673233101901,3322.0,8,2,target is not securely centroidable in both independent epochs,1,3,0.0,0.0
PAIR_FOUND,CROSS_FILTER_JWST,F150W,F356W,60307.09762662037,60638.898860092595,331.8012334722225,3811.0,9,2,target is not securely centroidable in both independent epochs,1,3,0.0,0.0
