candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
605914,149.894341582397,2.48900372227188,JWST,199791747,jw01727-o039_t003_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60308.70742791667,60308.72507552083,1030.728,1727,CWEBTILE-2-0,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199783033,jw01727-o039_t003_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60308.731536782405,60308.749183645836,1030.728,1727,CWEBTILE-2-0,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199783031,jw01727-o039_t003_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60308.707428657406,60308.72507478009,1030.728,1727,CWEBTILE-2-0,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199783025,jw01727-o039_t003_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60308.731536782405,60308.74918290509,1030.728,1727,CWEBTILE-2-0,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199584952,jw01727-o041_t011_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60307.073518495374,60307.0911653588,1030.728,1727,CWEBTILE-2-1,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199584959,jw01727-o041_t011_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60307.09762662037,60307.115273483796,1030.728,1727,CWEBTILE-2-1,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,233117177,jw05893-o017_t017_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60638.898860092595,60665.336138611114,7472.784,5893,C3D-17_CWEBTILE-1-2,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,233117178,jw05893-o017_t017_nircam_clear-f200w,NIRCAM/IMAGE,F200W,F200W,60638.868041608795,60665.31724974537,14945.568,5893,C3D-17_CWEBTILE-1-2,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,233117146,jw05893-o017_t017_nircam_clear-f356w,NIRCAM/IMAGE,F356W,F356W,60638.898860092595,60665.336138611114,7472.784,5893,C3D-17_CWEBTILE-1-2,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,JWST,199584940,jw01727-o041_t011_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60307.09762662037,60307.115273483796,1030.728,1727,CWEBTILE-2-1,3,PUBLIC,0.07611382181132212
605914,149.894341582397,2.48900372227188,JWST,199584964,jw01727-o041_t011_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60307.073518495374,60307.0911653588,1030.728,1727,CWEBTILE-2-1,3,PUBLIC,0.08104092098936726
605914,149.894341582397,2.48900372227188,HST,60900658,hst_16259_as_wfc3_ir_f160w_iedwas,WFC3/IR,F160W,F160W,59345.30245437,59345.33136585,1773.491242,16259,COSMOS-F160W-38,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,60900662,hst_16259_as_wfc3_ir_total_iedwas,WFC3/IR,detection,,59345.30245437,59345.33136585,1773.491242,16259,COSMOS-F160W-38,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,26350315,hst_9822_5n_acs_wfc_f814w_j8pu5n,ACS/WFC,F814W,F814W,53128.51363144,53128.54389802,2028.0,9822,COSMOS31-13,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,26350318,hst_9822_5n_acs_wfc_total_j8pu5n,ACS/WFC,detection,,53128.51363144,53128.54389802,2028.0,9822,COSMOS31-13,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,26350544,hst_9822_5o_acs_wfc_f814w_j8pu5o,ACS/WFC,F814W,F814W,53128.58029811,53128.61056468,2028.0,9822,COSMOS31-14,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,26350552,hst_9822_5o_acs_wfc_total_j8pu5o,ACS/WFC,detection,,53128.58029811,53128.61056468,2028.0,9822,COSMOS31-14,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,207852280,hst_9822_5r_wfpc2_pc_f300w_u8pu5r,WFPC2/PC,F300W,F300W,53136.71268441,53136.74300848,1600.0,9822,ANY,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,207852288,hst_9822_5r_wfpc2_pc_total_u8pu5r,WFPC2/PC,detection,,53136.71268441,53136.74300848,1600.0,9822,ANY,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,87766737,hst_skycell-p1359x03y13_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52935.52059596,57195.54554591,71495.056,,ANY,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,60866512,iedwas010,WFC3/IR,F160W,F160W,59345.306783252316,59345.33136585648,1520.556885,16259,COSMOS-F160W-38,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,60866576,iegk0c010,WFC3/UVIS,F373N,F373N,59345.34663827546,59345.3690806713,1800.0,16395,DARK-NM,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,24820640,j8pu5n010,ACS/WFC,F814W,F814W,53128.51363144676,53128.54388614583,2028.0,9822,COSMOS31-13,3,PUBLIC,0.0
605914,149.894341582397,2.48900372227188,HST,24820641,j8pu5o010,ACS/WFC,F814W,F814W,53128.580298113426,53128.6105528125,2028.0,9822,COSMOS31-14,3,PUBLIC,0.0
