obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
125892428,JWST,image,jw01727079001_04101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00001_nrca4_cal.fits,117573120,126571592,PUBLIC,2,F150W
125908647,JWST,image,jw01727079001_04101_00001_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00001_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00001_nrcb3_cal.fits,117573120,126571592,PUBLIC,2,F150W
125908657,JWST,image,jw01727079001_04101_00003_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrca3_cal.fits,117573120,126571592,PUBLIC,2,F150W
125908679,JWST,image,jw01727079001_04101_00003_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrcb1_cal.fits,117573120,126571592,PUBLIC,2,F150W
125908810,JWST,image,jw01727079001_04101_00003_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrcb3_cal.fits,117573120,126571592,PUBLIC,2,F150W
125908895,JWST,image,jw01727079001_04101_00003_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrcb2_cal.fits,117573120,126571592,PUBLIC,2,F150W
125909050,JWST,image,jw01727079001_04101_00003_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrca4_cal.fits,117573120,126571592,PUBLIC,2,F150W
125909068,JWST,image,jw01727079001_04101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00001_nrcb2_cal.fits,117573120,126571592,PUBLIC,2,F150W
125909088,JWST,image,jw01727079001_04101_00003_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00003_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00003_nrcb4_cal.fits,117573120,126571592,PUBLIC,2,F150W
125909129,JWST,image,jw01727079001_04101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727079001_04101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727079001_04101_00001_nrca3_cal.fits,117573120,126571592,PUBLIC,2,F150W
