x_local,y_local,ra_deg,dec_deg,flux,fluxerr,snr,candidate_id,epoch_label,filter,filename,east_arcsec_raw_wcs,north_arcsec_raw_wcs
116.9457250190976,239.79824054755494,150.02148088198902,2.345651200221022,2.455037236213684,0.21189750147154468,11.585965946575195,2117792,early,F115W,jw01727050001_02101_00003_nrca1_cal.fits,-0.16099600784966964,2.865329659574441
174.10887368633624,23.652900492550916,150.01848912982604,2.3454926217718284,3.6911100819706917,0.09111352407894562,40.51111093861891,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,-10.922280618437627,2.294459081430286
45.23721753597612,62.5140948253486,150.01836476848848,2.343162618443031,0.9449969232082367,0.050343802490654475,18.770869033654346,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,-11.369625289643876,-6.093551912409049
366.36653436500757,106.27056858548897,150.0209826124985,2.348128820054638,2.391770012676716,0.07409771416315142,32.27859374191244,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,-1.9532597194361936,11.784761436726052
242.57651199717424,160.7892991707379,150.0211385973724,2.3457887345719466,1.3790738955140114,0.05838406141616097,23.620725623796318,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,-1.3921880127424373,3.3604535127161825
33.3188862819907,187.71091238316848,150.02034267716334,2.342225293363788,5.467152774333954,0.09668350083298685,56.546905389555874,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,-4.255110482246481,-9.467933231820147
154.43019691015854,298.3114141247356,150.0228645744452,2.343535624558433,3.359490416944027,0.08204333914283332,40.94775337087784,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,4.816130303471704,-4.750740425940422
289.24333964685013,298.512964251209,150.0236668477331,2.3457238147376542,1.184717796742916,0.04653547867667159,25.45837778900552,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,7.701886456393461,3.126747804978402
151.3345535253851,307.1098546552214,150.02299001944976,2.343432906399764,1.5915736854076385,0.05593777425020983,28.452574431877192,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,5.267354992654662,-5.120525345517012
315.6316082571158,308.3836151175643,150.02398500677072,2.3460932506380505,1.1258399784564972,0.04871866328633455,23.109007975846747,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,8.846296891958977,4.456718926215879
61.15792041151466,325.6313366594488,150.02276051807303,2.3418582025305965,0.8804344683885574,0.04687321603025226,18.783316848161636,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,4.441846001575243,-10.789460070105092
256.9834074280168,327.29760165753476,150.02394552695065,2.345027851200224,1.5089301988482475,0.05354572723893597,28.180216735407853,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,8.704295300398703,0.6212807026515387
130.6865365339921,329.09291056595896,150.02322713724377,2.3429666201453574,0.7852325364947319,0.042157783254024084,18.626039508843938,2117792,late,F356W,jw05893014006_03101_00001_nrcalong_cal.fits,6.12026719332791,-6.799154897293431
