candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
220164,149.719738548741,1.99620201018498,JWST,126651000,jw01727-o118_t016_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60045.343894375,60045.361416782405,1030.728,1727,CWEBTILE-7-1,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,JWST,126651006,jw01727-o118_t016_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60045.3678787963,60045.38552564815,1030.728,1727,CWEBTILE-7-1,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,JWST,126651002,jw01727-o118_t016_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60045.343895115744,60045.36141752315,1030.728,1727,CWEBTILE-7-1,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,JWST,126651004,jw01727-o118_t016_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60045.3678787963,60045.38552564815,1030.728,1727,CWEBTILE-7-1,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,JWST,253846665,jw06636104001_01201_00001_nrs1,NIRSPEC,OPAQUE;MIRROR,,60771.454903969905,60771.456254791665,102.122,6636,UNKNOWN,2,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,207900891,hst_10092_1z_wfpc2_pc_f300w_u8xi1z,WFPC2/PC,F300W,F300W,53146.64254566,53146.67286974,1600.0,10092,ANY,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,207900568,hst_10092_1z_wfpc2_pc_total_u8xi1z,WFPC2/PC,detection,,53146.64254566,53146.67286974,1600.0,10092,ANY,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,232957269,hst_14114_42_wfc3_ir_f160w_icxe42,WFC3/IR,F160W,F160W,57868.42803769,57868.46035177,2073.50055,14114,COSMOS-T42-NEW,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,232957250,hst_14114_42_wfc3_ir_total_icxe42,WFC3/IR,detection,,57868.42803769,57868.46035177,2073.50055,14114,COSMOS-T42-NEW,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,233244314,hst_17802_01_wfc3_ir_f098m_iffu01,WFC3/IR,F098M,F098M,60639.2692754,60639.29625392,2011.735352,17802,COSMOS-V01,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,233244315,hst_17802_01_wfc3_ir_total_iffu01,WFC3/IR,detection,,60639.2692754,60639.29625392,2011.735352,17802,COSMOS-V01,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,26362232,hst_9822_7b_acs_wfc_f814w_j8pu7b,ACS/WFC,F814W,F814W,53105.58463804,53105.61490461,2028.0,9822,COSMOS33-23,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,26362234,hst_9822_7b_acs_wfc_total_j8pu7b,ACS/WFC,detection,,53105.58463804,53105.61490461,2028.0,9822,COSMOS33-23,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,87489137,hst_skycell-p1359x04y11_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52936.52086226,57135.68655161,68056.0,,ANY,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,25857985,icxe42010,WFC3/IR,F160W,F160W,57868.42803769676,57868.46035177083,2074.0,14114,COSMOS-T42-NEW,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,233117679,iffu01020,WFC3/IR,F098M,F098M,60639.26927542824,60639.29625393519,2012.0,17802,COSMOS-V01,3,PUBLIC,0.0
220164,149.719738548741,1.99620201018498,HST,24820700,j8pu7b010,ACS/WFC,F814W,F814W,53105.60069100694,53105.61489239583,2028.0,9822,COSMOS33-23,3,PUBLIC,0.0
