candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
195502,149.784890944399,1.97253914389118,JWST,126650245,jw01727-o122_t032_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60043.767048090274,60043.78469494213,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,JWST,126650242,jw01727-o122_t032_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60043.79115621528,60043.80880380787,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,JWST,126650246,jw01727-o122_t032_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60043.767048090274,60043.78469494213,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,JWST,126650243,jw01727-o122_t032_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60043.79115695602,60043.80880380787,1030.728,1727,CWEBTILE-7-3,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,232957270,hst_14114_41_wfc3_ir_f160w_icxe41,WFC3/IR,F160W,F160W,57854.45249278,57854.48489981,2073.5005499999997,14114,COSMOS-T41-NEW,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,232957271,hst_14114_41_wfc3_ir_total_icxe41,WFC3/IR,detection,,57854.45249278,57854.48489981,2073.5005499999997,14114,COSMOS-T41-NEW,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26692420,hst_15229_09_wfc3_ir_f160w_idk109,WFC3/IR,F160W,F160W,58234.17836054,58234.2772835,1056.7600699999998,15229,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355402,hst_15229_09_wfc3_ir_g141_idk109v1,WFC3/IR,G141,,58234.19190202,58234.19768017,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355364,hst_15229_09_wfc3_ir_g141_idk109v3,WFC3/IR,G141,,58234.19839536,58234.2041735,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355302,hst_15229_09_wfc3_ir_g141_idk109v5,WFC3/IR,G141,,58234.20488832,58234.21066647,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355337,hst_15229_09_wfc3_ir_g141_idk109v7,WFC3/IR,G141,,58234.24352239,58234.24930054,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355377,hst_15229_09_wfc3_ir_g141_idk109v9,WFC3/IR,G141,,58234.25009647,58234.25587461,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355392,hst_15229_09_wfc3_ir_g141_idk109vb,WFC3/IR,G141,,58234.25667054,58234.26244869,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355314,hst_15229_09_wfc3_ir_g141_idk109vd,WFC3/IR,G141,,58234.26324461,58234.26902276,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,71355290,hst_15229_09_wfc3_ir_g141_idk109vf,WFC3/IR,G141,,58234.26981869,58234.27559684,499.234009,15229,ID227846,2,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26692422,hst_15229_09_wfc3_ir_total_idk109,WFC3/IR,detection,,58234.17836054,58234.2772835,1056.7600699999998,15229,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,233255915,hst_17802_02_acs_wfc_f606w_jffu02,ACS/WFC,F606W,F606W,60639.66426939,60639.67535819,790.0,17802,ANY,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,233255916,hst_17802_02_acs_wfc_total_jffu02,ACS/WFC,detection,,60639.66426939,60639.67535819,790.0,17802,ANY,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,250802686,hst_17802_aa_acs_wfc_f435w_jffuaa,ACS/WFC,F435W,F435W,60666.86505747,60666.87708367,800.0,17802,CLUTCH-TARGET-AA,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,250802801,hst_17802_aa_acs_wfc_f606w_jffuaa,ACS/WFC,F606W,F606W,60666.85087932,60666.86208367,800.0,17802,CLUTCH-TARGET-AA,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,250802699,hst_17802_aa_acs_wfc_total_jffuaa,ACS/WFC,detection,,60666.85087932,60666.87708367,1600.0,17802,CLUTCH-TARGET-AA,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26359362,hst_9822_71_acs_wfc_f814w_j8pu71,ACS/WFC,F814W,F814W,53103.74338804,53103.87218461,2028.0,9822,COSMOS33-13,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26359378,hst_9822_71_acs_wfc_total_j8pu71,ACS/WFC,detection,,53103.74338804,53103.87218461,2028.0,9822,COSMOS33-13,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,83819007,hst_skycell-p1359x03y11_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52936.71721633,57090.53252203,70559.0,,ANY,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,83705758,hst_skycell-p1359x03y11_wfc3_ir_f160w_all,WFC3/IR,F160W,F160W,56040.85976899,59922.81187676,32312.29880199999,,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,83705736,hst_skycell-p1359x03y11_wfc3_ir_f160w_coarse-all,WFC3/IR,F160W,F160W,56040.85976899,59922.81187676,32312.29880199999,,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,87489137,hst_skycell-p1359x04y11_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,52936.52086226,57135.68655161,68056.0,,ANY,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,87488326,hst_skycell-p1359x04y11_wfc3_ir_f160w_all,WFC3/IR,F160W,F160W,56000.60355319,58454.09473199,13072.243007000003,,ID248503,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,87488325,hst_skycell-p1359x04y11_wfc3_ir_f160w_coarse-all,WFC3/IR,F160W,F160W,56000.60355319,58454.09473199,13072.243007000003,,ID248503,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26108546,idk109010,WFC3/IR,F160W,F160W,58234.17836053241,58234.191183877316,984.0,15229,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26102444,idk109vhq,WFC3/IR,F160W,F160W,58234.27643908565,58234.277283483796,72.943085,15229,ID227846,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,24820690,j8pu71010,ACS/WFC,F814W,F814W,53103.74338804398,53103.872172766205,2028.0,9822,COSMOS33-13,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,233244190,jffu02010,ACS/WFC,F606W,F606W,60639.664269409725,60639.68447789352,790.0,17802,ANY,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,234538711,jffuaa010,ACS/WFC,F606W,F606W,60666.85087931713,60666.86207152778,800.0,17802,CLUTCH-TARGET-AA,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,234549127,jffuaa020,ACS/WFC,F435W,F435W,60666.86505748842,60666.87707152778,800.0,17802,CLUTCH-TARGET-AA,3,PUBLIC,0.0
195502,149.784890944399,1.97253914389118,HST,26692515,hst_14895_05_wfc3_ir_f125w_iddu05,WFC3/IR,F125W,F125W,57841.81642796,57841.89713315,461.73287200000004,14895,UVISTA-J-2-PVD,3,PUBLIC,1.6596577319758956
