candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
2266239,149.938811541636,2.68597809753265,JWST,200499548,jw01727-o001_t001_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60314.15657666667,60314.174224270835,1030.728,1727,CWEBTILE-0-0,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,JWST,200499549,jw01727-o001_t001_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60314.18068480324,60314.19858054398,1030.728,1727,CWEBTILE-0-0,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,JWST,200499545,jw01727-o001_t001_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60314.15657741898,60314.174224270835,1030.728,1727,CWEBTILE-0-0,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,JWST,200499546,jw01727-o001_t001_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60314.18068554398,60314.19858054398,1030.728,1727,CWEBTILE-0-0,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,JWST,126056379,jw01760003001_02102_00001_nrs2,NIRSPEC/IMAGE,CLEAR;MIRROR,,60041.97093913194,60041.97144569444,29.178,1760,LID2176,2,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,60738484,hst_16259_9n_wfc3_ir_f160w_iedw9n,WFC3/IR,F160W,F160W,59319.55520788,59319.58418899,1773.4912419999998,16259,COSMOS-F160W-35,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,60738485,hst_16259_9n_wfc3_ir_total_iedw9n,WFC3/IR,detection,,59319.55520788,59319.58418899,1773.4912419999998,16259,COSMOS-F160W-35,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,26359537,hst_9822_58_acs_wfc_f814w_j8pu58,ACS/WFC,F814W,F814W,53130.58020552,53130.610471,2028.0,9822,COSMOS30-15,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,26359552,hst_9822_58_acs_wfc_total_j8pu58,ACS/WFC,detection,,53130.58020552,53130.610471,2028.0,9822,COSMOS30-15,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,87488959,hst_skycell-p1359x03y14_acs_wfc_f814w_all,ACS/WFC,F814W,F814W,53127.91368922,57162.17677188,62986.0,,ANY,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,87488170,hst_skycell-p1360x20y14_wfc3_ir_f160w_all,WFC3/IR,F160W,F160W,59310.15622676,59328.98267363,6538.089052000001,,COSMOS-F160W-34,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,87488168,hst_skycell-p1360x20y14_wfc3_ir_f160w_coarse-all,WFC3/IR,F160W,F160W,59310.15622676,59328.98267363,6538.089052000001,,COSMOS-F160W-34,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,60738386,iedw9n010,WFC3/IR,F160W,F160W,59319.55965269676,59319.58418900463,1521.0,16259,COSMOS-F160W-35,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,24820625,j8pu58010,ACS/WFC,F814W,F814W,53130.58020552083,53130.610460219905,2028.0,9822,COSMOS30-15,3,PUBLIC,0.0
2266239,149.938811541636,2.68597809753265,HST,24354329,n8xtwjmmq,NICMOS/NIC3,F160W,F160W,53494.98009861111,53494.98602430556,511.9728,10337,COSMOS-PARALLELS,2,PUBLIC,0.0
