candidate_id,epoch_label,filter,filename,dataURI,mjd,detector,x_full,y_full,raw_flux,raw_fluxerr,raw_snr_err,empirical_ap_sigma,raw_snr_emp,n_blank_apertures,clean_flux,clean_fluxerr,clean_snr_err,x_2dg,y_2dg,x_com,y_com,sigma_x_pix,sigma_y_pix,n_mc_good,pixel_scale_mas,east_2dg_arcsec_raw_wcs,north_2dg_arcsec_raw_wcs,east_com_arcsec_raw_wcs,north_com_arcsec_raw_wcs,dq_or_r4,dq_center,dq_do_not_use,dq_saturated,dq_jump_det,dq_outlier,target_seed_recentered,target_seed_offset_pix
712144,early,F115W,jw01727164001_03101_00001_nrca3_cal.fits,mast:JWST/product/jw01727164001_03101_00001_nrca3_cal.fits,60406.633720115744,NRCA3,697.8954169215215,754.2554063627866,0.8033446669578552,0.30475653170799205,2.6360211623867484,0.41004785127192733,1.959148583429862,60,0.8082078993320465,0.30475653170799205,2.6519789249552344,200.6235084168117,200.45352231336534,200.35047202129812,200.42711136218003,,,0,31.398969333457735,0.012618346494278468,0.019943684986738767,0.009327552190916931,0.012018608065175788,0,0,False,False,False,False,False,0.0
712144,early,F115W,jw01727164001_03101_00002_nrca3_cal.fits,mast:JWST/product/jw01727164001_03101_00002_nrca3_cal.fits,60406.63769640046,NRCA3,692.3034544426703,944.9120169102337,-0.2836306393146515,0.30830519969043796,-0.9199670962391759,0.4342405437648296,-0.6531648032115962,60,-0.29130446910858154,0.30830519969043796,-0.9448574639710052,,,199.64530193128422,199.77557256532268,,,0,31.348489378011422,,,-0.0101138910412623,-0.018397387039710698,4194308,0,False,False,True,False,False,0.0
712144,late,F115W,jw05893012005_03101_00001_nrcb1_cal.fits,mast:JWST/product/jw05893012005_03101_00001_nrcb1_cal.fits,60817.40062836806,NRCB1,1237.3138619235463,898.9405153737624,0.33193638920783997,0.32572041812120955,1.0190837624564184,0.44344051858931777,0.748547720140241,60,0.33193638920783997,0.32572041812120955,1.0190837624564184,,,200.8821580140307,199.9542096160795,,,0,30.760711169619285,,,0.006507823982845278,0.016205057843971124,32769,1,True,False,False,False,False,0.0
712144,late,F115W,jw05893012005_05101_00001_nrcb1_cal.fits,mast:JWST/product/jw05893012005_05101_00001_nrcb1_cal.fits,60817.40746318287,NRCB1,714.6347290416164,975.7577677719107,-0.6330273151397705,0.33155595718344166,-1.9092623776611326,0.4965086880102753,-1.274957176835282,60,-0.6400140523910522,0.33155595718344166,-1.9303349510832297,,,200.34208353409693,200.15161918224527,,,0,30.755440639731447,,,0.018925858850674143,0.016163870691027832,0,0,False,False,False,False,False,0.0
712144,late,F115W,jw05893012005_05101_00002_nrcb1_cal.fits,mast:JWST/product/jw05893012005_05101_00002_nrcb1_cal.fits,60817.41218539352,NRCB1,1496.1894186442912,969.6929444395452,0.37980225682258606,0.32921058071342263,1.153675729375185,0.36083204379379746,1.052573526534216,60,0.5722100287675858,0.318476877352104,1.796708236795972,,,200.40540382265206,199.6102479727651,,,0,30.7498455455244,,,-5.208942488458771e-05,0.007100621999217771,1315845,0,True,False,True,False,False,0.0
