pair_status,pair_type,filter_early,filter_late,inventory_early_mjd,inventory_late_mjd,inventory_baseline_days,pair_filter_cost,attempt_rank,stage,reason,n_covering_early,n_covering_late,n_astrometric_early,n_astrometric_late
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F356W,60406.657703055556,60812.562598275465,405.9048952199082,908.0,1,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F200W,60406.657703055556,60812.532027939815,405.8743248842584,2487.0,2,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F356W,60406.633719375,60812.562598275465,405.92887890046404,2550.0,3,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F444W,F115W,60406.657703055556,60812.562598275465,405.9048952199082,3322.0,4,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F150W,F356W,60406.657703055556,60812.562598275465,405.9048952199082,3811.0,5,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F200W,60406.633719375,60812.532027939815,405.8983085648142,4129.0,6,2,target is not securely centroidable in both independent epochs,2,4,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F115W,F356W,60406.63371863426,60812.562598275465,405.92887964120746,4158.0,7,2,target is not securely centroidable in both independent epochs,2,3,0,0
PAIR_FOUND,CROSS_FILTER_JWST,F277W,F115W,60406.633719375,60812.562598275465,405.92887890046404,4964.0,8,2,target is not securely centroidable in both independent epochs,2,3,0,0
