candidate_id,candidate_ra_deg,candidate_dec_deg,obs_collection,obsid,obs_id,instrument_name,filters,filter_norm,t_min,t_max,t_exptime,proposal_id,target_name,calib_level,dataRights,distance
291010,150.06865494848,1.97731991998037,JWST,126580697,jw01727-o134_t080_miri_f770w,MIRI/IMAGE,F770W,F770W,60041.04384677083,60041.08566582176,2020.232,1727,CWEBTILE-7-9,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,126580713,jw01727-o135_t087_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60040.9868271875,60041.00434960648,1030.728,1727,CWEBTILE-6-10,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,126580686,jw01727-o135_t087_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60041.011059756944,60041.02870662037,1030.728,1727,CWEBTILE-6-10,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,126580677,jw01727-o135_t087_nircam_clear-f277w,NIRCAM/IMAGE,F277W,F277W,60040.9868271875,60041.00434960648,1030.728,1727,CWEBTILE-6-10,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,126580696,jw01727-o135_t087_nircam_clear-f444w,NIRCAM/IMAGE,F444W,F444W,60041.011059756944,60041.02870662037,1030.728,1727,CWEBTILE-6-10,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,214714871,jw03045001001_05101_00001_nrs2,NIRSPEC/IMAGE,F140X;MIRROR,,60450.12199357639,60450.12469521991,218.833,3045,DC-494763,2,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,262851364,jw05893-o003_t003_nircam_clear-f115w,NIRCAM/IMAGE,F115W,F115W,60793.6638080787,60795.545052152775,7472.784,5893,C3D-03_CWEBTILE-6-11,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,262851365,jw05893-o003_t003_nircam_clear-f200w,NIRCAM/IMAGE,F200W,F200W,60793.63298959491,60795.52616179398,14945.568,5893,C3D-03_CWEBTILE-6-11,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,262851356,jw05893-o003_t003_nircam_clear-f356w,NIRCAM/IMAGE,F356W,F356W,60793.6638080787,60795.545052152775,7472.784,5893,C3D-03_CWEBTILE-6-11,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253886784,jw06434-c1072_t000_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60771.24869202546,60771.36895709491,2705.664,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253884654,jw06434-c1073_t000_nircam_clear-f070w,NIRCAM/IMAGE,F070W,F070W,60771.393561516204,60771.40598891204,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253884862,jw06434-c1073_t000_nircam_clear-f090w,NIRCAM/IMAGE,F090W,F090W,60771.37467265046,60771.3871000463,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253884861,jw06434-c1073_t000_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60771.35652969907,60771.36895709491,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253884655,jw06434-c1073_t000_nircam_clear-f410m,NIRCAM/IMAGE,F410M,F410M,60771.393561516204,60771.40598891204,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253897042,jw06434-c1078_t000_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60773.856493506944,60774.08763476852,2705.664,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253896861,jw06434-c1079_t000_nircam_clear-f070w,NIRCAM/IMAGE,F070W,F070W,60774.13870804398,60774.159959143515,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253896860,jw06434-c1079_t000_nircam_clear-f090w,NIRCAM/IMAGE,F090W,F090W,60774.102297708334,60774.123424363424,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253896548,jw06434-c1079_t000_nircam_clear-f150w,NIRCAM/IMAGE,F150W,F150W,60774.066508854165,60774.08763476852,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,JWST,253896862,jw06434-c1079_t000_nircam_clear-f410m,NIRCAM/IMAGE,F410M,F410M,60774.138708784725,60774.159959143515,901.888,6434,UNKNOWN,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,26470345,hst_13657_20_acs_wfc_f606w_jcor20,ACS/WFC,F606W,F606W,57312.89206431,57312.92240051,2146.0,13657,ANY,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,26470361,hst_13657_20_acs_wfc_total_jcor20,ACS/WFC,detection,,57312.89206431,57312.92240051,2146.0,13657,ANY,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,232958398,hst_14114_09_wfc3_ir_f160w_icxe09,WFC3/IR,F160W,F160W,57851.33934463,57851.37169352,2073.50055,14114,COSMOS-T9,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,232958399,hst_14114_09_wfc3_ir_total_icxe09,WFC3/IR,detection,,57851.33934463,57851.37169352,2073.50055,14114,COSMOS-T9,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,359669680,hst_17802_dd_acs_wfc_f435w_jffudd,ACS/WFC,F435W,F435W,60987.95525231,60987.96727821,800.0,17802,CLUTCH-TARGET-DD,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,359669679,hst_17802_dd_acs_wfc_f606w_jffudd,ACS/WFC,F606W,F606W,60987.94107534,60987.95227821,800.0,17802,CLUTCH-TARGET-DD,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,359669681,hst_17802_dd_acs_wfc_total_jffudd,ACS/WFC,detection,,60987.94107534,60987.96727821,1600.0,17802,CLUTCH-TARGET-DD,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,250805094,hst_17802_dk_acs_wfc_f435w_jffudk,ACS/WFC,F435W,F435W,60700.53728074,60700.54930694,800.0,17802,CLUTCH-TARGET-DK,3,PUBLIC,0.0
291010,150.06865494848,1.97731991998037,HST,250805080,hst_17802_dk_acs_wfc_f606w_jffudk,ACS/WFC,F606W,F606W,60700.52310259,60700.53430694,800.0,17802,CLUTCH-TARGET-DK,3,PUBLIC,0.0
