obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
262851122,JWST,image,jw05893004001_03101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_03101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_03101_00001_nrca2_cal.fits,117570240,262867598,PUBLIC,2,F115W
262851124,JWST,image,jw05893004001_05101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00001_nrca1_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851125,JWST,image,jw05893004001_05101_00002_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00002_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00002_nrca1_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851127,JWST,image,jw05893004001_03101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_03101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_03101_00001_nrca1_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851132,JWST,image,jw05893004001_05101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00001_nrca2_cal.fits,117570240,262867598,PUBLIC,2,F115W
262851133,JWST,image,jw05893004001_05101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00002_nrca2_cal.fits,117570240,262867598,PUBLIC,2,F115W
262851140,JWST,image,jw05893004001_05101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00001_nrca3_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851142,JWST,image,jw05893004001_05101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00001_nrca4_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851144,JWST,image,jw05893004001_05101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_05101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_05101_00001_nrcb4_cal.fits,117573120,262867598,PUBLIC,2,F115W
262851147,JWST,image,jw05893004001_03101_00001_nrcb4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05893004001_03101_00001_nrcb4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.0,5893,jw05893004001_03101_00001_nrcb4_cal.fits,117573120,262867598,PUBLIC,2,F115W
