intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-3-13,,jw01727-o066_t108_nircam_clear-f115w,150.27235416666667,2.2044916666666667,image,"Kartaltepe, Jeyhan",3,60315.23301025463,60315.250657847224,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.41687503,1727,GO,,POLYGON 150.295318366 2.208589214 150.2899664 2.195953171 150.289391047 2.196206234 150.283225544 2.181785981 150.283206924 2.181793929 150.282691054 2.180587355 150.282753571 2.180560164 150.280742223 2.176029192 150.277812537 2.16917683 150.277718271 2.169217067 150.277186089 2.168018202 150.277340577 2.167951009 150.270106971 2.151655239 150.269930444 2.151728382 150.25387778 2.158975295 150.253884786 2.158991177 150.252854671 2.159456218 150.252795437 2.159320462 150.236753961 2.166366364 150.236767676 2.166397995 150.235239698 2.167069129 150.235247936 2.167088986 150.240698534 2.17965973 150.24065105 2.179680586 150.243613815 2.186513651 150.249356428 2.200364739 150.249512893 2.200300595 150.254768121 2.212976097 150.255346127 2.212739141 150.260209207 2.224028954 150.26019183 2.224036496 150.263140216 2.230881304 150.268955685 2.244668648 150.269034209 2.244636057 150.27436743 2.257280057 150.290570119 2.250555104 150.290543051 2.250490518 150.291591077 2.250055521 150.291661004 2.250223035 150.308174665 2.243516163 150.308142929 2.243439632 150.309690464 2.242811096 150.30285235 2.226321217 150.302695008 2.226387666 150.302184912 2.225157557 150.302374791 2.225077169 150.295379706 2.208562234,mast:JWST/product/jw01727-o066_t108_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o066_t108_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200637054,1013.0000000000001,1282.0,0.0,835615,150.271491894735,2.19579742195885,F115W,60315.23301025463
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-3-13,,jw01727-o066_t108_nircam_clear-f150w,150.27235416666667,2.2044916666666667,image,"Kartaltepe, Jeyhan",3,60315.25711837963,60315.27476597222,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.41687503,1727,GO,,POLYGON 150.295319651 2.208588873 150.289968012 2.195953333 150.289393212 2.19620613 150.283227562 2.181784569 150.283208679 2.181792629 150.282692951 2.180586313 150.282755149 2.180559258 150.280751607 2.176045378 150.277814807 2.16917595 150.277720431 2.169216234 150.277188418 2.168017619 150.277342405 2.167950637 150.27010672 2.151648482 150.270106254 2.151648676 150.253879796 2.158974514 150.253886578 2.158989887 150.252856993 2.159454709 150.252798004 2.159319505 150.236755734 2.166365652 150.2367692 2.166396711 150.235241084 2.167067882 150.235288458 2.167182064 150.240699215 2.179661708 150.240658363 2.179679651 150.243454708 2.186129209 150.249356159 2.200364783 150.249519614 2.200297769 150.254775437 2.212975728 150.255347043 2.212741377 150.26020988 2.224031393 150.260199416 2.224035934 150.262732048 2.229915869 150.268955164 2.244668677 150.269040159 2.244633401 150.274374735 2.257279566 150.290577303 2.250554888 150.290549232 2.250487913 150.291597299 2.250052913 150.291668119 2.250222557 150.308181543 2.243515765 150.308148837 2.243436894 150.309691565 2.242810308 150.302853656 2.226320709 150.302696379 2.226387129 150.302186275 2.22515699 150.302375881 2.225076723 150.29538102 2.208561883,mast:JWST/product/jw01727-o066_t108_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o066_t108_nircam_clear-f150w_i2d.fits,PUBLIC,False,,200637061,1331.0,1668.0,0.0,835615,150.271491894735,2.19579742195885,F150W,60315.25711837963
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-3-13,Galaxy; Field galaxies,jw01727-o066_t108_nircam_clear-f277w,150.27235416666667,2.2044916666666667,image,"Kartaltepe, Jeyhan",3,60315.23301099537,60315.25065711806,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.41687503,1727,GO,,POLYGON 150.236987342 2.166382592 150.236998811 2.166409653 150.235471849 2.167082063 150.247349407 2.195107475 150.249314011 2.199730647 150.249367716 2.199708524 150.254723036 2.212344305 150.255284813 2.2121129 150.269008886 2.244219327 150.269027935 2.244211509 150.274422385 2.256831215 150.307633896 2.243200173 150.307605859 2.243133229 150.309149187 2.242499768 150.295140339 2.209050168 150.295028461 2.209099218 150.289726705 2.196439396 150.289217558 2.196662614 150.284279544 2.185252066 150.284316834 2.185236705 150.269890659 2.151899907 150.269465461 2.152080341,mast:JWST/product/jw01727-o066_t108_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o066_t108_nircam_clear-f277w_i2d.fits,PUBLIC,False,,200637067,2416.0,3127.0,0.0,835615,150.271491894735,2.19579742195885,F277W,60315.23301099537
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-3-13,Galaxy; Field galaxies,jw01727-o066_t108_nircam_clear-f444w,150.27235416666667,2.2044916666666667,image,"Kartaltepe, Jeyhan",3,60315.25711912037,60315.27476523148,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60315.41687503,1727,GO,,POLYGON 150.236992693 2.166376773 150.237005713 2.166407493 150.235477963 2.167080262 150.242576818 2.183829727 150.2493313 2.199725037 150.249377686 2.19970593 150.254732445 2.212339737 150.255286453 2.212111526 150.269010847 2.244220831 150.269033759 2.244211428 150.274427168 2.256829345 150.307639086 2.243198189 150.307610544 2.243130035 150.309151094 2.242497717 150.2951425 2.209047211 150.295030896 2.209096142 150.289729044 2.196435579 150.289223893 2.196657054 150.284285494 2.185246318 150.284323516 2.185230655 150.269895033 2.151890727 150.269671811 2.151985449,mast:JWST/product/jw01727-o066_t108_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o066_t108_nircam_clear-f444w_i2d.fits,PUBLIC,False,,200632951,3880.0,4986.0,0.0,835615,150.271491894735,2.19579742195885,F444W,60315.25711912037
science,JWST,CALJWST,MIRI/IMAGE,JWST,F770W,INFRARED,CWEBTILE-2-14,Galaxy; Field galaxies,jw01727-o067_t115_miri_f770w,150.33952333333335,2.2826555555555554,image,"Kartaltepe, Jeyhan",3,60307.01693597222,60307.05849798611,2020.232,INFRARED,6600.0,8800.0,COSMOS-Web: The JWST Cosmic Origins Survey,60307.11815976,1727,GO,,POLYGON 150.280660954 2.185599522 150.281606005 2.185103723 150.266865518 2.157024428 150.265393983 2.157813753 150.265352059 2.157733908 150.264105188 2.158393721 150.259745242 2.16073283 150.237719347 2.172547702 150.244093811 2.184642637 150.243136696 2.185156113 150.256851035 2.211177725 150.257791807 2.212952968 150.259263499 2.212181011 150.259301388 2.2122529 150.287020214 2.197712605,mast:JWST/product/jw01727-o067_t115_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o067_t115_miri_f770w_i2d.fits,PUBLIC,False,,199571052,6600.0,8800.0,0.0,835615,150.271491894735,2.19579742195885,F770W,60307.01693597222
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,C3D-12_CWEBTILE-4-15,,jw05893-o012_t012_nircam_clear-f115w,150.30766291666666,2.0890583333333335,image,"Kakiichi, Koki",3,60812.562598275465,60817.53647201389,7472.784,INFRARED,1013.0000000000001,1282.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60817.92372674,5893,GO,,POLYGON 150.219517391 2.115757281 150.218990632 2.115947686 150.218548452 2.114704461 150.219105912 2.114503515 150.213207517 2.097919568 150.212600137 2.098129083 150.211865118 2.096062468 150.195019567 2.101873185 150.20096056 2.118703195 150.20102233 2.11868093 150.201466625 2.119939544 150.2013716 2.119973891 150.207468262 2.136837284 150.207482538 2.136831898 150.209749437 2.143102057 150.210397374 2.142857629 150.212219909 2.148020416 150.212242268 2.148012357 150.21270035 2.149266029 150.212630961 2.149291109 150.218727806 2.16615448 150.21874228 2.16614902 150.221009246 2.172419114 150.221099176 2.172385189 150.227204388 2.188406307 150.227499922 2.188291535 150.229871514 2.194781704 150.229833289 2.194795945 150.230889955 2.197568779 150.231708343 2.199808381 150.231739139 2.199797147 150.232207451 2.201026051 150.232114884 2.201060537 150.238464297 2.217721827 150.238510195 2.217705634 150.255059117 2.211278677 150.253484453 2.207118132 150.25412023 2.206871217 150.247895505 2.190424097 150.247369839 2.190619941 150.246964669 2.189492843 150.24753539 2.189284638 150.242276948 2.174656546 150.244900511 2.181674105 150.245298032 2.181524359 150.247252989 2.186971195 150.247282351 2.1869606 150.247748459 2.18825924 150.247726093 2.188267389 150.248359025 2.189960355 150.249534627 2.193235721 150.249577741 2.193220164 150.25006091 2.194512537 150.250007739 2.194531912 150.256161264 2.210990925 150.272555246 2.204815208 150.272498611 2.204662664 150.287611703 2.198792952 150.286036989 2.194632469 150.286672632 2.194385592 150.280447678 2.17793858 150.279922127 2.178134393 150.279516939 2.177007301 150.280087546 2.176799125 150.274837143 2.162194062 150.27745232 2.169188926 150.27785019 2.169039041 150.279805169 2.17448569 150.279834583 2.174475076 150.280300712 2.175773707 150.280278292 2.175781877 150.280912841 2.177479095 150.282086934 2.180750095 150.282129986 2.180734559 150.282613175 2.182026927 150.282560066 2.18204628 150.288713838 2.198505179 150.305107569 2.192329166 150.305050746 2.192176121 150.320164327 2.186305687 150.318589534 2.182145311 150.319225417 2.181898318 150.313000055 2.165451475 150.31247426 2.165647397 150.312069046 2.16452032 150.312639896 2.164312035 150.307387911 2.149703733 150.310004395 2.156701424 150.310401969 2.156551634 150.312357229 2.161998619 150.31238659 2.161988023 150.312852749 2.163286639 150.312830385 2.163294789 150.313463368 2.164987684 150.314639098 2.168262985 150.314682209 2.168247426 150.31516543 2.169539776 150.31511226 2.169559153 150.321266441 2.186017886 150.337659868 2.179841416 150.337605317 2.179694502 150.352718986 2.173823674 150.351142014 2.16965773 150.351777087 2.169411035 150.345551439 2.152964319 150.345026593 2.153159902 150.344621364 2.152032837 150.34519126 2.151824886 150.339906805 2.137127096 150.342559216 2.14422069 150.342955289 2.144071459 150.344908724 2.149513085 150.344939394 2.149502016 150.345405571 2.150800618 150.3453819 2.150809245 150.346051873 2.15260098 150.34719348 2.155781071 150.347235341 2.155765963 150.347718582 2.157058307 150.347666661 2.15707723 150.353821085 2.173535853 150.370214266 2.167359091 150.368661217 2.163176714 150.369265426 2.162949051 150.36911035 2.162510272 150.363221737 2.146651985 150.362667259 2.146854078 150.362225509 2.145603001 150.362772018 2.145405747 150.356960343 2.12894637 150.356350008 2.129159213 150.356304132 2.129035663 150.355617521 2.127091056 150.35558614 2.127101999 150.352070375 2.117633417 150.352136301 2.117608907 150.350003841 2.11182289 150.345701635 2.099637909 150.34553756 2.099695127 150.339764736 2.083657298 150.339235582 2.083844414 150.334834095 2.071901169 150.334252943 2.072110136 150.333827488 2.070928103 150.334399 2.070719075 150.328506739 2.05434869 150.32790309 2.054562147 150.327159025 2.052494883 150.310623964 2.058341718 150.316541713 2.074903428 150.316586004 2.074887229 150.316977653 2.075983306 150.316939057 2.075997184 150.321954066 2.089835618 150.321511593 2.089988285 150.320776923 2.087923091 150.320716539 2.087943925 150.31717269 2.078307075 150.316646533 2.078497304 150.31620429 2.077254111 150.316761144 2.07705334 150.310861865 2.060469751 150.310248852 2.060681256 150.309514156 2.058615899 150.292669354 2.064427642 150.293055288 2.065520765 150.278075268 2.070817422 150.283992806 2.087379224 150.284030896 2.087365294 150.284422524 2.088461342 150.284390136 2.088472987 150.289408316 2.102320728 150.288961553 2.102474863 150.28822639 2.100408174 150.288164899 2.100429389 150.284618779 2.09078595 150.284091781 2.090976471 150.283649549 2.089733273 150.284207251 2.089532208 150.278308198 2.072948522 150.277700546 2.073158165 150.276965446 2.071091586 150.260120422 2.076903068 150.260509781 2.078005939 150.245525681 2.083303514 150.25144279 2.099865481 150.251480852 2.099851563 150.251872447 2.100947628 150.251840093 2.100959259 150.256857881 2.114807047 150.256410997 2.114961208 150.255675907 2.112894555 150.255614309 2.112915804 150.252068392 2.103272211 150.251541577 2.103462649 150.251099382 2.102219431 150.251656892 2.102018453 150.24575823 2.085434617 150.245150849 2.085644147 150.244415839 2.083577648 150.227570519 2.089388644 150.227959629 2.090490902 150.212974974 2.095788353 150.218891855 2.112350418 150.218929926 2.112336497 150.219321507 2.113432569 150.219289143 2.113444203 150.224306754 2.127292106 150.223859655 2.127446331 150.223124588 2.125379644 150.22306312 2.125400847,mast:JWST/product/jw05893-o012_t012_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw05893-o012_t012_nircam_clear-f115w_i2d.fits,PUBLIC,False,,266380994,1013.0000000000001,1282.0,0.0,835615,150.271491894735,2.19579742195885,F115W,60812.562598275465
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F200W,INFRARED,C3D-12_CWEBTILE-4-15,,jw05893-o012_t012_nircam_clear-f200w,150.30766291666666,2.0890583333333335,image,"Kakiichi, Koki",3,60812.532027939815,60817.51758314815,14945.568,INFRARED,1755.0,2226.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60817.92372674,5893,GO,,POLYGON 150.214202196 2.09940871 150.213716151 2.098042144 150.21326815 2.098196666 150.213165681 2.097908563 150.196318374 2.103719343 150.19687108 2.105285138 150.195341392 2.10581273 150.195894124 2.107378596 150.19436438 2.107906204 150.200305518 2.124737079 150.200751465 2.124576349 150.20085504 2.124869769 150.201903118 2.124492017 150.202250419 2.12545286 150.200716982 2.126006996 150.206812593 2.142871017 150.207253952 2.142704555 150.207362087 2.143003717 150.20762851 2.142903234 150.211564863 2.154054275 150.211636972 2.154028285 150.212094837 2.155281368 150.211976339 2.155324189 150.21807214 2.172188185 150.218212053 2.172135416 150.224329618 2.188189871 150.224624926 2.188075179 150.228833295 2.199592087 150.229275644 2.199430714 150.229383055 2.199724659 150.230441202 2.199338636 150.230794013 2.200264505 150.229239892 2.20084356 150.235589702 2.217506964 150.236024584 2.217338066 150.236138568 2.217637185 150.236214407 2.217610429 150.252733603 2.211194617 150.252168053 2.209700381 150.252792954 2.209457673 150.253285269 2.210774512 150.253723724 2.210609353 150.253835033 2.21090708 150.270229944 2.204731263 150.270173402 2.204578969 150.285286129 2.198709058 150.284720549 2.197214807 150.285345454 2.196972083 150.285837786 2.19828891 150.286276223 2.198123748 150.286387547 2.198421502 150.302782215 2.19224541 150.302725427 2.192092462 150.317839359 2.186221488 150.317273786 2.184727386 150.317898568 2.184484687 150.318390908 2.185801424 150.318829444 2.185636208 150.318940753 2.185933898 150.335335096 2.179757291 150.335278695 2.179605397 150.350390465 2.17373499 150.349825507 2.172242558 150.350453863 2.171998456 150.350945687 2.173313756 150.351380607 2.173149893 150.351491847 2.173447387 150.367885974 2.167270572 150.367324552 2.165758654 150.368864249 2.165178523 150.368302809 2.163666576 150.369839191 2.163087693 150.369775551 2.162907626 150.363791413 2.146792268 150.36335354 2.146951848 150.363244045 2.146656974 150.362157077 2.147053114 150.361818944 2.146095472 150.363341324 2.145545954 150.357529696 2.129086399 150.357084866 2.129241547 150.356982317 2.128951109 150.356816244 2.129009032 150.352631951 2.11774013 150.352644325 2.11773553 150.35195052 2.115852293 150.346271604 2.099767851 150.346055595 2.09984319 150.340274262 2.083783266 150.339831863 2.083939694 150.339726854 2.083647988 150.339640783 2.083678422 150.335344953 2.07201731 150.33490013 2.072177229 150.334793404 2.071887518 150.333692559 2.072283284 150.333373469 2.071396854 150.334909694 2.070834917 150.329016878 2.054464572 150.32856904 2.054622922 150.32846532 2.054334784 150.311929911 2.060181394 150.312483367 2.061730183 150.311858437 2.061951142 150.311372389 2.060584797 150.310922245 2.060740092 150.310820836 2.060455018 150.293974281 2.066266828 150.294361984 2.067364989 150.279375224 2.072663719 150.279929803 2.074215713 150.279302557 2.074437479 150.278816097 2.073069924 150.278368258 2.073224416 150.278266136 2.072937327 150.26141936 2.07874888 150.261809137 2.079852958 150.246825488 2.085150074 150.247380024 2.086702074 150.246752769 2.086923822 150.246266395 2.085556391 150.245818539 2.085710873 150.245716379 2.085423652 150.228869309 2.091234729 150.229258805 2.092338103 150.214274803 2.097635004 150.214829319 2.099187023,mast:JWST/product/jw05893-o012_t012_nircam_clear-f200w_i2d.jpg,mast:JWST/product/jw05893-o012_t012_nircam_clear-f200w_i2d.fits,PUBLIC,False,,266381594,1755.0,2226.0,0.0,835615,150.271491894735,2.19579742195885,F200W,60812.532027939815
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F356W,INFRARED,C3D-12_CWEBTILE-4-15,,jw05893-o012_t012_nircam_clear-f356w,150.30766291666666,2.0890583333333335,image,"Kakiichi, Koki",3,60812.562598275465,60817.53647201389,7472.784,INFRARED,3140.0,3980.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60817.92372674,5893,GO,,POLYGON 150.212537774 2.147847445 150.214853534 2.154100102 150.214818981 2.154112213 150.216227207 2.157914464 150.218995298 2.165668288 150.219034927 2.165653394 150.221276737 2.171932921 150.221401823 2.171885907 150.227434784 2.188174526 150.227787215 2.18804139 150.238694163 2.217488564 150.238909981 2.217410345 150.272320645 2.204788468 150.27226091 2.204623399 150.304872967 2.19230243 150.304813047 2.192136858 150.337425271 2.179814688 150.337364824 2.179647673 150.369976127 2.167325085 150.368460578 2.16313782 150.369037723 2.16291973 150.359746614 2.137249124 150.356963808 2.129583944 150.356389187 2.129785418 150.345707459 2.100271036 150.345609759 2.100305291 150.33968578 2.084092097 150.339194289 2.084263702 150.328422544 2.054781706 150.327843317 2.054983942 150.327085084 2.052908621 150.293201201 2.0647386 150.29356041 2.0657447 150.260647249 2.077235093 150.261003799 2.078233784 150.228097344 2.089720686 150.228453643 2.090718759 150.19554639 2.102205235 150.207735752 2.136351091 150.207775183 2.136336271 150.210016927 2.142615864 150.210677155 2.142367714 150.212622727 2.147817668,mast:JWST/product/jw05893-o012_t012_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw05893-o012_t012_nircam_clear-f356w_i2d.fits,PUBLIC,False,,266380943,3140.0,3980.0,0.0,835615,150.271491894735,2.19579742195885,F356W,60812.562598275465
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,C3D-16_CWEBTILE-2-15,,jw05893-o016_t016_nircam_clear-f115w,150.37368791666668,2.270233333333333,image,"Kakiichi, Koki",3,60812.78772472222,60818.78384246528,7472.784,INFRARED,1013.0000000000001,1282.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60819.61305545,5893,GO,,POLYGON 150.259650657 2.221803052 150.259123529 2.221993557 150.258681356 2.220750323 150.259239192 2.220549276 150.253340944 2.203965127 150.252733103 2.204174763 150.251997943 2.202107689 150.235151032 2.207917871 150.241091902 2.224748074 150.241153714 2.224725797 150.241598002 2.225984422 150.24150293 2.22601878 150.247599486 2.24288237 150.247613831 2.242876959 150.249880704 2.24914719 150.25052894 2.248902689 150.252351436 2.254065285 150.252373396 2.254057371 150.252831471 2.255311057 150.252762496 2.255335985 150.258859486 2.27219946 150.25887382 2.272194053 150.26114087 2.278464336 150.261230354 2.278430584 150.267335563 2.294451958 150.267631716 2.294336964 150.270003269 2.300826965 150.269965285 2.300841114 150.271014945 2.303595501 150.271840181 2.305853821 150.271871245 2.30584249 150.27233957 2.307071402 150.272246727 2.307105986 150.278596444 2.323767864 150.278627485 2.323756914 150.295192431 2.317324582 150.293617665 2.313163825 150.29425384 2.312916787 150.28802896 2.296469555 150.287502933 2.296665509 150.287097755 2.2955384 150.28766884 2.295330089 150.282433974 2.280767802 150.285033162 2.28772027 150.285431529 2.28757023 150.287386378 2.293016651 150.287415502 2.293006143 150.287881619 2.294304792 150.287859496 2.294312852 150.288485353 2.295986856 150.289667893 2.299281517 150.289711275 2.299265865 150.290194459 2.300558246 150.290141014 2.300577718 150.296294665 2.317036852 150.312689964 2.310861449 150.312633193 2.31070854 150.327748445 2.304838617 150.326173648 2.300678075 150.326809438 2.300431166 150.3205842 2.283984092 150.320058532 2.284179929 150.319653328 2.283052831 150.320224054 2.282844633 150.315010408 2.268342391 150.317587555 2.275235586 150.3179868 2.275085205 150.319941655 2.280531318 150.319971059 2.280520708 150.320437206 2.281819346 150.320414798 2.281827511 150.321049016 2.28352378 150.32222348 2.286795697 150.322266546 2.286780158 150.322749755 2.288072532 150.322696631 2.288091888 150.328850664 2.304550856 150.345245653 2.298375021 150.345189235 2.298223076 150.360302421 2.292353736 150.358727528 2.288193026 150.359363651 2.287945977 150.353138289 2.27149897 150.352612308 2.271694931 150.352207096 2.270567835 150.352778133 2.270359515 150.347518955 2.255730992 150.350142808 2.262748303 150.350540151 2.262598619 150.352495609 2.268046256 150.352524804 2.268035721 150.35299096 2.269334356 150.352968763 2.269342444 150.353596925 2.271022471 150.354777331 2.27431087 150.354820621 2.274295249 150.355303841 2.275587616 150.35525049 2.275607056 150.361404627 2.292065965 150.377799414 2.285889974 150.37774156 2.285734163 150.392853856 2.279864607 150.391279779 2.275706385 150.391918489 2.275458305 150.38569263 2.259011505 150.385164073 2.259208448 150.384758825 2.258081347 150.38533244 2.257872063 150.38005474 2.243193437 150.382697062 2.250260129 150.383095771 2.250109928 150.385051793 2.255558591 150.385076604 2.255549637 150.385542799 2.256848272 150.385524987 2.256854763 150.386028897 2.258202347 150.387328284 2.261821903 150.387375953 2.261804701 150.387859207 2.263097037 150.387801477 2.263118075 150.393956044 2.279576804 150.410350508 2.273400333 150.408800266 2.269225592 150.409408022 2.268996618 150.40924958 2.26854833 150.403364275 2.252699419 150.40280603 2.252902862 150.402364265 2.25165176 150.402914539 2.25145317 150.397102682 2.234993716 150.39649464 2.235205735 150.396444774 2.235071438 150.395761628 2.233136704 150.395730434 2.233147581 150.392215005 2.223679769 150.392278457 2.223656182 150.390211182 2.218047181 150.385843249 2.20567581 150.385676501 2.205733951 150.379906518 2.189704402 150.379380263 2.189890472 150.374975738 2.177938765 150.374391904 2.178148663 150.373966456 2.176966632 150.374540646 2.176756657 150.368648448 2.160386107 150.368043267 2.160600072 150.367296563 2.158525466 150.350760241 2.164371914 150.356678004 2.180933762 150.356721083 2.180918009 150.357112726 2.182014092 150.35707535 2.182027529 150.362096119 2.195881909 150.361654122 2.196034393 150.360919108 2.193968286 150.360859584 2.193988821 150.357312935 2.184344167 150.356784104 2.184535332 150.356341864 2.183292123 150.356901397 2.183090418 150.351002194 2.166506661 150.350387616 2.166718672 150.349650348 2.16464607 150.332804258 2.17045741 150.333195855 2.171566583 150.318213096 2.176863539 150.324130736 2.193425445 150.324168796 2.193411528 150.32456043 2.194507588 150.324528075 2.194519219 150.329546549 2.208367598 150.329099946 2.208521653 150.328364854 2.206455116 150.328303022 2.206476445 150.324756534 2.196832176 150.32422959 2.197022655 150.32378735 2.195779444 150.324344997 2.195578423 150.318445819 2.178994642 150.317838281 2.17920422 150.317103189 2.177137684 150.300256902 2.182948849 150.300646456 2.184052262 150.285660939 2.18934949 150.291577981 2.205911631 150.291616129 2.205897683 150.292007721 2.206993756 150.291975279 2.207005417 150.296992727 2.220852539 150.296546501 2.221006457 150.295811421 2.218939894 150.295749299 2.218961322 150.292203753 2.209318517 150.291676832 2.209508962 150.291234641 2.208265736 150.291792263 2.208064751 150.285893692 2.191480733 150.285286086 2.191690305 150.284551015 2.18962359 150.267704357 2.195434096 150.268093575 2.196536686 150.253107881 2.20183361 150.259024655 2.218395864 150.259062767 2.218381931 150.259454342 2.219478011 150.259421936 2.219489658 150.264439301 2.233337262 150.263992363 2.233491411 150.263257275 2.2314247 150.263195982 2.23144584,mast:JWST/product/jw05893-o016_t016_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw05893-o016_t016_nircam_clear-f115w_i2d.fits,PUBLIC,False,,266453986,1013.0000000000001,1282.0,0.0,835615,150.271491894735,2.19579742195885,F115W,60812.78772472222
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F356W,INFRARED,C3D-16_CWEBTILE-2-15,,jw05893-o016_t016_nircam_clear-f356w,150.37368791666668,2.270233333333333,image,"Kakiichi, Koki",3,60812.78772472222,60818.78384246528,7472.784,INFRARED,3140.0,3980.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60819.61305545,5893,GO,,POLYGON 150.252669006 2.253892687 150.254984734 2.260145417 150.254950276 2.260157493 150.256372262 2.263996974 150.259127005 2.271713273 150.259166498 2.271698431 150.261408391 2.277978148 150.261533034 2.277931307 150.267565981 2.294220186 150.267919039 2.294086835 150.278822422 2.323524068 150.279787789 2.32317423 150.312455346 2.310834705 150.312395475 2.310669263 150.345011035 2.298348283 150.344951514 2.298183821 150.377564798 2.285863238 150.377505329 2.285698924 150.410121917 2.273375892 150.408604918 2.269184692 150.409180449 2.268967237 150.400031788 2.243690931 150.397105733 2.235631435 150.396533633 2.235832002 150.385849954 2.206311737 150.385749664 2.206346895 150.379827549 2.190139202 150.379338827 2.19030982 150.368565132 2.16082192 150.367982274 2.161025391 150.367228441 2.158962105 150.333341969 2.170791282 150.333698984 2.171791244 150.300783762 2.183280885 150.301140508 2.184280118 150.268231206 2.195766151 150.268587615 2.196764556 150.235677879 2.208249937 150.247867009 2.242396188 150.247906511 2.242381344 150.250148227 2.248661008 150.250808753 2.248412787 150.252754368 2.253862772,mast:JWST/product/jw05893-o016_t016_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw05893-o016_t016_nircam_clear-f356w_i2d.fits,PUBLIC,False,,266452905,3140.0,3980.0,0.0,835615,150.271491894735,2.19579742195885,F356W,60812.78772472222
