obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
199788555,JWST,image,jw01727008001_04101_00001_nrca4,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00001_nrca4_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00001_nrca4_cal.fits,117573120,199813901,PUBLIC,2,F150W
199788585,JWST,image,jw01727008001_04101_00001_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00001_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00001_nrca2_cal.fits,117570240,199813901,PUBLIC,2,F150W
199788657,JWST,image,jw01727008001_04101_00001_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00001_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00001_nrca1_cal.fits,117570240,199813901,PUBLIC,2,F150W
199788664,JWST,image,jw01727008001_04101_00001_nrca3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00001_nrca3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00001_nrca3_cal.fits,117573120,199813901,PUBLIC,2,F150W
199797112,JWST,image,jw01727008001_04101_00003_nrca1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00003_nrca1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00003_nrca1_cal.fits,117570240,199813901,PUBLIC,2,F150W
199797123,JWST,image,jw01727008001_04101_00001_nrcb2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00001_nrcb2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00001_nrcb2_cal.fits,117573120,199813901,PUBLIC,2,F150W
199797139,JWST,image,jw01727008001_04101_00002_nrca2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00002_nrca2_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00002_nrca2_cal.fits,117570240,199813901,PUBLIC,2,F150W
199797207,JWST,image,jw01727008001_04101_00002_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00002_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00002_nrcb1_cal.fits,117573120,199813901,PUBLIC,2,F150W
199797216,JWST,image,jw01727008001_04101_00004_nrcb1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00004_nrcb1_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00004_nrcb1_cal.fits,117573120,199813901,PUBLIC,2,F150W
199797243,JWST,image,jw01727008001_04101_00004_nrcb3,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw01727008001_04101_00004_nrcb3_cal.fits,SCIENCE,,CAL,,CALJWST,2.0.1,1727,jw01727008001_04101_00004_nrcb3_cal.fits,117573120,199813901,PUBLIC,2,F150W
