intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,wave_min,wave_max,distance,candidate_id,candidate_ra_deg,candidate_dec_deg,filter_norm,t_min_numeric
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,CWEBTILE-3-5,,jw01727-o050_t044_nircam_clear-f115w,149.99909958333333,2.303872222222222,image,"Kartaltepe, Jeyhan",3,60313.69701822917,60313.71466509259,1030.728,INFRARED,1013.0000000000001,1282.0,COSMOS-Web: The JWST Cosmic Origins Survey,60313.99797447,1727,GO,,POLYGON 150.022059467 2.307975018 150.016704912 2.295333412 150.016138439 2.295582546 150.009975056 2.281167721 150.009947419 2.281179517 150.009431562 2.279973024 150.009503077 2.279941922 150.007201709 2.274757788 150.004550473 2.268556959 150.004465187 2.26859336 150.003932968 2.267394451 150.004078503 2.267331158 149.996844978 2.251036241 149.996637861 2.25112205 149.980614187 2.258355202 149.980622354 2.258373716 149.979592176 2.258838737 149.979531791 2.258700348 149.963489144 2.265746093 149.963503942 2.265780221 149.961984901 2.266447358 149.962031067 2.266558624 149.967441931 2.279037386 149.967391001 2.279059754 149.970446267 2.286105843 149.976100683 2.299743824 149.976253778 2.299681068 149.981508759 2.312355408 149.9820901 2.312117107 149.98695332 2.323406898 149.98693274 2.323415828 149.990061616 2.33067931 149.995700677 2.344048003 149.995776091 2.344016706 150.00110907 2.356659525 150.017312964 2.349934683 150.017287643 2.349874268 150.018335717 2.349439297 150.018403903 2.349602632 150.034918783 2.342895864 150.034888802 2.34282357 150.036441041 2.342193189 150.029602643 2.325703203 150.029436363 2.32577342 150.028926255 2.324543339 150.029125077 2.324459174 150.022129706 2.307944127,mast:JWST/product/jw01727-o050_t044_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o050_t044_nircam_clear-f115w_i2d.fits,PUBLIC,False,,200460196,1013.0000000000001,1282.0,0.0,2117792,150.02152564060543,2.3448552753162994,F115W,60313.69701822917
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F150W,INFRARED,CWEBTILE-3-5,,jw01727-o050_t044_nircam_clear-f150w,149.99909958333333,2.303872222222222,image,"Kartaltepe, Jeyhan",3,60313.721001909726,60313.73864877315,1030.728,INFRARED,1331.0,1668.0,COSMOS-Web: The JWST Cosmic Origins Survey,60313.99797447,1727,GO,,POLYGON 150.0220653 2.30797216 150.016714305 2.295338667 150.01614477 2.295589125 150.00997795 2.281165407 150.009953744 2.281175738 150.00943802 2.279969479 150.009505528 2.279940116 150.007330955 2.275041108 150.004560556 2.268561161 150.004471525 2.26859916 150.003939483 2.267400527 150.004088145 2.267335867 149.996854551 2.251039066 149.996677908 2.251112249 149.980624022 2.258359486 149.980628935 2.258370623 149.979599318 2.258835418 149.979542178 2.258704455 149.963498731 2.265750435 149.963510355 2.265777244 149.961987302 2.266446129 149.962108476 2.266738177 149.967443763 2.279043259 149.967401897 2.279061646 149.970224298 2.285570994 149.976100223 2.299744417 149.976262752 2.299677788 149.981519699 2.312357848 149.982092283 2.312123117 149.98695533 2.323413137 149.986943964 2.323418069 149.989526595 2.329413784 149.995700165 2.344048493 149.995784323 2.344013568 150.001120054 2.35666182 150.017323818 2.349937232 150.017295791 2.349870367 150.018343911 2.349435387 150.018414688 2.349604918 150.034929323 2.34289821 150.034896677 2.342819488 150.036443188 2.342191426 150.029604949 2.325701739 150.029442353 2.325770399 150.028932236 2.324540284 150.029127164 2.324457772 150.02213197 2.307942841,mast:JWST/product/jw01727-o050_t044_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o050_t044_nircam_clear-f150w_i2d.fits,PUBLIC,False,,200460181,1331.0,1668.0,0.0,2117792,150.02152564060543,2.3448552753162994,F150W,60313.721001909726
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F277W,INFRARED,CWEBTILE-3-5,Galaxy; Field galaxies,jw01727-o050_t044_nircam_clear-f277w,149.99909958333333,2.303872222222222,image,"Kartaltepe, Jeyhan",3,60313.69701822917,60313.71466509259,1030.728,INFRARED,2416.0,3127.0,COSMOS-Web: The JWST Cosmic Origins Survey,60313.99797447,1727,GO,,POLYGON 149.963727541 2.265762615 149.963739179 2.265790076 149.962215615 2.266460918 149.973076539 2.292086895 149.976060562 2.299108802 149.976117733 2.299085255 149.981473182 2.311720772 149.98202917 2.311491773 149.995753881 2.343598699 149.995778948 2.343588412 150.001173539 2.356207839 150.03438751 2.342577016 150.034358554 2.34250788 150.035898209 2.341875993 150.021888785 2.308426173 150.021771337 2.30847766 150.016470221 2.295819914 150.01596667 2.296040659 150.011028543 2.284630224 150.011060106 2.284617223 149.996633236 2.251280199 149.996211241 2.251459255,mast:JWST/product/jw01727-o050_t044_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o050_t044_nircam_clear-f277w_i2d.fits,PUBLIC,False,,200460188,2416.0,3127.0,0.0,2117792,150.02152564060543,2.3448552753162994,F277W,60313.69701822917
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F444W,INFRARED,CWEBTILE-3-5,Galaxy; Field galaxies,jw01727-o050_t044_nircam_clear-f444w,149.99909958333333,2.303872222222222,image,"Kartaltepe, Jeyhan",3,60313.721001909726,60313.73864877315,1030.728,INFRARED,3880.0,4986.0,COSMOS-Web: The JWST Cosmic Origins Survey,60313.99797447,1727,GO,,POLYGON 149.963732921 2.265755708 149.963746657 2.265788116 149.962221389 2.266459729 149.975122542 2.296897963 149.97606255 2.299109966 149.976124015 2.299084649 149.981481393 2.311724024 149.982033164 2.311496754 149.995755848 2.343600665 149.995781118 2.343590295 150.001177178 2.356213764 150.034391541 2.342582787 150.034362736 2.34251401 150.035904317 2.34188133 150.021895053 2.308430642 150.021777397 2.308482222 150.016472557 2.29581505 150.01597334 2.296033903 150.011034799 2.284623302 150.011066805 2.284610118 149.996640687 2.251276972 149.995900001 2.251591248,mast:JWST/product/jw01727-o050_t044_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o050_t044_nircam_clear-f444w_i2d.fits,PUBLIC,False,,200458921,3880.0,4986.0,0.0,2117792,150.02152564060543,2.3448552753162994,F444W,60313.721001909726
science,JWST,CALJWST,NIRSPEC/IMAGE,JWST,F140X;MIRROR,INFRARED,DC-683613,Galaxy; High-redshift galaxies,jw03045005001_05101_00001_nrs1,150.03926083333332,2.3371833333333334,image,"Faisst, Andreas L",2,60451.55899063657,60451.56169228009,218.833,INFRARED,800.0,2000.0,Witnessing the Maturing of Teenage Galaxies at z = 4  6 with a Comprehensive UV - Optical - Sub-mm Benchmark Sample for the Community,60451.76989578,3045,GO,,POLYGON 150.076896454 2.322972485 150.020928798 2.301438859 149.999271103 2.356886772 150.055767073 2.37732245,mast:JWST/product/jw03045005001_05101_00001_nrs1_cal.jpg,mast:JWST/product/jw03045005001_05101_00001_nrs1_cal.fits,PUBLIC,False,,214972496,800.0,2000.0,0.0,2117792,150.02152564060543,2.3448552753162994,,60451.55899063657
calibration,JWST,CALJWST,NIRSPEC,JWST,OPAQUE,INFRARED,UNKNOWN,,jw04455019001_04301_00001_nrs2,150.03057287252452,2.368096870362578,image,"Birkmann, Stephan",2,60268.03867625,60268.07261568287,2917.778,INFRARED,,,NIRSpec Dark Monitor Full Frame (CAL-NRS-201),60268.21120369,4455,CAL,,POLYGON 150.013842463 2.329844526 149.992547996 2.384081099 150.047855305 2.407632898 150.069515448 2.352142588,mast:JWST/product/jw04455019001_04301_00001_nrs2_dark.jpg,,PUBLIC,False,,192782598,,,0.0,2117792,150.02152564060543,2.3448552753162994,,60268.03867625
science,JWST,CALJWST,MIRI/IMAGE,JWST,F2100W,INFRARED,C3D-10_CWEBTILE-4-7,,jw05893-o010_t010_miri_f2100w,150.03442375,2.1884416666666664,image,"Kakiichi, Koki",3,60783.85679627315,60784.94236231482,14785.392000000014,INFRARED,18500.0,23500.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60785.67297447,5893,GO,,POLYGON 150.046257619 2.31731363 150.017802401 2.330347975 150.018426063 2.331708257 150.016825319 2.332441478 150.017448969 2.333801735 150.015848371 2.334534887 150.028287923 2.361666509 150.028088154 2.361758013 150.028711849 2.363118315 150.027111085 2.363851539 150.040326405 2.392674064 150.040729802 2.39248476 150.040877129 2.392806068 150.069259022 2.379486602 150.068640031 2.378142459 150.07023553 2.377393682 150.069616418 2.376049263 150.070743183 2.375520464 150.072882863 2.380186766 150.07328492 2.379998078 150.073432466 2.380319855 150.101813928 2.367000013 150.101194628 2.365655233 150.102791252 2.36490588 150.10217211 2.363561459 150.103297622 2.363033215 150.105437484 2.367699774 150.105840645 2.367510559 150.105988082 2.367832083 150.134369 2.354511623 150.133749854 2.353167241 150.135345447 2.352418335 150.134726283 2.351073908 150.135854254 2.350544483 150.137993894 2.355210251 150.138396222 2.355021412 150.138534225 2.355322348 150.142230705 2.353612534 150.166924079 2.342021932 150.166304813 2.340677364 150.167901003 2.339928119 150.167281824 2.338583744 150.168877842 2.337834577 150.156392648 2.310725916 150.156636144 2.310611617 150.156016981 2.309267246 150.157612915 2.308518105 150.146263505 2.283874991 150.144461376 2.279985342 150.144066624 2.280166208 150.143920309 2.279848506 150.115466749 2.292884903 150.116090493 2.294245142 150.114489879 2.294978462 150.115113619 2.296338694 150.113944334 2.296874399 150.111916399 2.292470753 150.111512485 2.292655802 150.111366285 2.292338327 150.082912099 2.305373895 150.083535819 2.306734175 150.081935155 2.307467454 150.08255887 2.308827725 150.081390733 2.309362858 150.079362586 2.30495856 150.07895878 2.305143549 150.078812531 2.304825956 150.050357874 2.317860977 150.050981553 2.319221224 150.049380925 2.319954445 150.050004628 2.321314743 150.0488357 2.321850207 150.046807745 2.3174461 150.046403818 2.317631131,mast:JWST/product/jw05893-o010_t010_miri_f2100w_i2d.jpg,mast:JWST/product/jw05893-o010_t010_miri_f2100w_i2d.fits,PUBLIC,False,,262051262,18500.0,23500.0,0.0,2117792,150.02152564060543,2.3448552753162994,,60783.85679627315
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F115W,INFRARED,C3D-14_CWEBTILE-2-7,,jw05893-o014_t014_nircam_clear-f115w,150.1004179166667,2.3696166666666665,image,"Kakiichi, Koki",3,60780.92693630787,60783.84420811343,7472.784,INFRARED,1013.0000000000001,1282.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60784.14899304,5893,GO,,POLYGON 149.997962825 2.320519574 149.997435717 2.32071006 149.996993601 2.319467066 149.997551417 2.31926604 149.991652665 2.302681657 149.991044662 2.302891335 149.990309475 2.300824325 149.973461179 2.306634592 149.979402538 2.323465038 149.979464545 2.323442693 149.979908776 2.324701077 149.979813507 2.324735504 149.985910571 2.341599336 149.985925082 2.341593863 149.988192132 2.347864172 149.988840887 2.347619493 149.990663408 2.352781939 149.990684777 2.352774238 149.991142796 2.354027683 149.991074398 2.3540524 149.997171763 2.370916171 149.997186247 2.370910708 149.999453409 2.377180998 149.999542483 2.377147403 150.005648176 2.393168953 150.005944664 2.393053837 150.008316195 2.399543453 150.008278028 2.399557669 150.009332812 2.402325371 150.010153289 2.404570554 150.010184172 2.40455929 150.010652429 2.405787966 150.010559766 2.40582248 150.016908548 2.422481046 150.017055817 2.422429098 150.033507371 2.416041368 150.031932657 2.411880972 150.032568684 2.411634015 150.026343409 2.395186491 150.025817497 2.395382383 150.025412386 2.394255516 150.025983363 2.394047265 150.020761948 2.37952303 150.023347024 2.386437267 150.023745563 2.386287172 150.025700499 2.391733574 150.025729804 2.391723002 150.026195859 2.393021414 150.026173554 2.39302954 150.026804615 2.394717382 150.027982305 2.39799836 150.028025507 2.397982775 150.028508627 2.399274922 150.028455364 2.399294325 150.034609444 2.415753734 150.051006182 2.409578333 150.050949293 2.409425116 150.066065834 2.403555063 150.064490856 2.399394373 150.065127286 2.399147229 150.058901432 2.382699922 150.058375166 2.38289597 150.057970025 2.381769136 150.058541354 2.38156073 150.053306818 2.367001611 150.055905145 2.373950585 150.056302912 2.373800763 150.058258186 2.379247543 150.058287461 2.37923698 150.058753551 2.380535356 150.058731276 2.380543472 150.059361512 2.382228936 150.060540162 2.385512257 150.060583396 2.385496658 150.061066551 2.386788767 150.061013255 2.386808185 150.067167866 2.403267399 150.083564257 2.397091415 150.083507617 2.396938883 150.098622856 2.391068936 150.097047812 2.386908284 150.097684225 2.38666113 150.091458101 2.370213922 150.090931844 2.370409981 150.090526692 2.369283177 150.091098013 2.369074759 150.085861278 2.354510276 150.088461684 2.361464239 150.088859252 2.361314477 150.090814744 2.366761569 150.090844042 2.366750997 150.091310145 2.36804934 150.091287847 2.368057465 150.091918765 2.369744665 150.093096854 2.373026248 150.093140066 2.373010656 150.093623234 2.374302733 150.093569961 2.374322144 150.09972485 2.390781258 150.116120992 2.384604942 150.116063054 2.384448921 150.131180135 2.378577784 150.129606236 2.374420422 150.130240686 2.374174011 150.12401423 2.357726947 150.123489876 2.357922312 150.123084706 2.356795534 150.123654118 2.356587795 150.118201196 2.341423029 150.121022257 2.348966663 150.121412128 2.34881979 150.123371101 2.354276239 150.123402544 2.354264892 150.123868672 2.355563217 150.123844229 2.355572124 150.124535966 2.357421856 150.125653744 2.36053523 150.125694736 2.360520438 150.12617793 2.36181251 150.126126877 2.361831114 150.132282111 2.37829008 150.148677955 2.372113366 150.147127931 2.367939611 150.147732571 2.367711824 150.147600145 2.367337176 150.141687078 2.351414801 150.14113304 2.351616699 150.14069134 2.350365901 150.14123741 2.350168839 150.13542499 2.333709122 150.134826181 2.33391791 150.134509378 2.333064817 150.134081782 2.331853923 150.134062234 2.331860739 150.130546022 2.322392138 150.130600497 2.322371889 150.128770635 2.317407439 150.124172037 2.304384595 150.123996617 2.30444576 150.118227502 2.288419865 150.117709573 2.288602981 150.113303163 2.276647796 150.11271629 2.276858787 150.112290885 2.275677044 150.11286811 2.275465959 150.106975058 2.25909528 150.106370666 2.259308967 150.10562316 2.257232399 150.089085588 2.263079259 150.095004158 2.279641257 150.095043448 2.27962689 150.095435043 2.28072268 150.095401457 2.280734754 150.100424765 2.294594371 150.099971482 2.294750739 150.099236763 2.292685617 150.099187991 2.292702442 150.095639318 2.283053588 150.09510744 2.283245855 150.094665234 2.282002919 150.095227821 2.281800113 150.089327766 2.265216221 150.088713972 2.265427962 150.087975892 2.263353341 150.071128519 2.26916509 150.071521881 2.270279123 150.056528876 2.275579471 150.06244713 2.292141599 150.062485389 2.29212761 150.062876963 2.293223404 150.062844408 2.293235107 150.067863201 2.307083105 150.067416816 2.307237081 150.066681589 2.305170402 150.066620322 2.305191535 150.063073766 2.29554789 150.062546427 2.295738502 150.062104244 2.294495559 150.06266229 2.294294405 150.056762536 2.277710389 150.05615436 2.277920176 150.055419163 2.275853529 150.038571517 2.281664903 150.038960773 2.282767376 150.023974504 2.288064809 150.02989232 2.304627086 150.029930653 2.304613071 150.030322206 2.305708899 150.030289578 2.305720627 150.035307923 2.31956852 150.034861224 2.319722592 150.034126041 2.317655922 150.03406489 2.317677014 150.030518782 2.308033792 150.029991677 2.3082243 150.029549519 2.306981322 150.030107332 2.306780272 150.024208026 2.290196105 150.023600003 2.290405817 150.02286475 2.288338843 150.006016812 2.29414972 150.006406406 2.29525324 149.991419248 2.300550332 149.997336516 2.317112822 149.997374821 2.317098819 149.997766337 2.318194662 149.997733738 2.318206378 150.002751593 2.332054363 150.002305585 2.332208177 150.00157034 2.330141114 150.001508442 2.330162461,mast:JWST/product/jw05893-o014_t014_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw05893-o014_t014_nircam_clear-f115w_i2d.fits,PUBLIC,False,,258844053,1013.0000000000001,1282.0,0.0,2117792,150.02152564060543,2.3448552753162994,F115W,60780.92693630787
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F200W,INFRARED,C3D-14_CWEBTILE-2-7,,jw05893-o014_t014_nircam_clear-f200w,150.1004179166667,2.3696166666666665,image,"Kakiichi, Koki",3,60780.8962415162,60783.82544369213,14945.568,INFRARED,1755.0,2226.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60784.14899304,5893,GO,,POLYGON 149.992646652 2.304170763 149.992160204 2.302803117 149.991712253 2.302957585 149.991610143 2.302670502 149.974760084 2.308480818 149.975312825 2.31004666 149.973782907 2.310574201 149.974335627 2.312139986 149.972805707 2.312667527 149.978747217 2.329498838 149.979193842 2.329337902 149.979297454 2.329631413 149.980344994 2.329253941 149.980692192 2.330214468 149.97915861 2.330768524 149.98525463 2.347632984 149.985696725 2.347466284 149.985804902 2.347765546 149.986071618 2.347664975 149.990008108 2.358815774 149.990079243 2.358790141 149.990537045 2.360042996 149.990419522 2.360085455 149.996515834 2.376949856 149.996654702 2.376897493 150.002772742 2.392952376 150.003069232 2.392837252 150.007277827 2.40435403 150.007720465 2.404192587 150.00782796 2.404486744 150.00888595 2.404100864 150.009238618 2.405026296 150.007684361 2.405605273 150.014034764 2.422269077 150.01446992 2.422100109 150.014582987 2.422396798 150.014744307 2.422339894 150.03118183 2.415957192 150.03061619 2.414462824 150.031240738 2.414220307 150.031733053 2.415537049 150.032171784 2.415371822 150.032283184 2.415669773 150.048680845 2.409494253 150.048623988 2.409341122 150.063740447 2.403470741 150.063174729 2.401976308 150.063799268 2.401733766 150.064291657 2.403050577 150.064730351 2.402885344 150.064841761 2.403183292 150.081239083 2.397007212 150.081182487 2.3968548 150.096297525 2.390984529 150.095733731 2.389495264 150.096358164 2.389252747 150.096848664 2.390564438 150.097287406 2.390399176 150.0973988 2.390697063 150.113795858 2.38452061 150.113739218 2.384368088 150.128854133 2.37849739 150.128287695 2.377001237 150.128916357 2.376757058 150.129410458 2.378078296 150.129844964 2.377914616 150.12995539 2.378209898 150.146352151 2.372033049 150.145789295 2.370517466 150.14733252 2.369936105 150.146771405 2.368425205 150.148305803 2.367847167 150.14818351 2.367501188 150.142259815 2.35155043 150.141813508 2.351713057 150.141705313 2.351421716 150.140626105 2.351814961 150.140286778 2.350854042 150.141809776 2.350304393 150.135997385 2.333844505 150.135544144 2.33400256 150.13544288 2.333715791 150.135289299 2.333769348 150.131103171 2.32249698 150.131111542 2.322493869 150.13052469 2.320901116 150.124740645 2.304521024 150.124520725 2.304597716 150.118740011 2.288541204 150.118289214 2.288700574 150.1181855 2.288412494 150.118111568 2.288438631 150.113812597 2.276770444 150.113369942 2.27692956 150.113263873 2.276641668 150.112162381 2.277037607 150.111842685 2.276149603 150.113377377 2.27558831 150.107483738 2.259217681 150.107038104 2.259375228 150.106935024 2.259088902 150.090397091 2.264935508 150.090950075 2.266482798 150.090323054 2.266704462 150.089836843 2.26533782 150.089388916 2.265492327 150.089288128 2.265209032 150.072438989 2.271020817 150.072828353 2.272123557 150.057829015 2.277425822 150.058383657 2.278977841 150.057756542 2.279199521 150.057270013 2.277831909 150.056822156 2.277986381 150.056720036 2.277699323 150.039870631 2.283510756 150.040260365 2.284614608 150.025274531 2.289911546 150.025829137 2.291463599 150.025202007 2.291685262 150.024715531 2.290317673 150.024267642 2.290472138 150.02416551 2.290185022 150.007315806 2.295995939 150.00770576 2.297100512 149.992719183 2.302397066 149.99327374 2.303949142,mast:JWST/product/jw05893-o014_t014_nircam_clear-f200w_i2d.jpg,mast:JWST/product/jw05893-o014_t014_nircam_clear-f200w_i2d.fits,PUBLIC,False,,260189003,1755.0,2226.0,0.0,2117792,150.02152564060543,2.3448552753162994,F200W,60780.8962415162
science,JWST,CALJWST,NIRCAM/IMAGE,JWST,F356W,INFRARED,C3D-14_CWEBTILE-2-7,,jw05893-o014_t014_nircam_clear-f356w,150.1004179166667,2.3696166666666665,image,"Kakiichi, Koki",3,60780.92693630787,60783.84420811343,7472.784,INFRARED,3140.0,3980.0,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,60784.14899304,5893,GO,,POLYGON 149.990980184 2.352609329 149.993296102 2.358862131 149.993261787 2.358874156 149.994695368 2.362744687 149.997439226 2.370430155 149.997478869 2.370415258 149.999720872 2.376694982 149.999845109 2.376648298 150.005878531 2.39293735 150.006231932 2.392803879 150.017139937 2.422252091 150.017281776 2.422200694 150.050771718 2.409551667 150.050711735 2.409385925 150.083329808 2.397064763 150.083270071 2.396899716 150.115886561 2.384578302 150.115826407 2.384412113 150.148443128 2.372089596 150.146926928 2.367901009 150.147504028 2.367682973 150.13804122 2.341540841 150.135428988 2.33434634 150.134859407 2.334546013 150.124174378 2.305026157 150.124071255 2.305062308 150.118148625 2.288854464 150.11766238 2.289024208 150.106887368 2.259536731 150.106300059 2.259741757 150.105543521 2.25767133 150.071654477 2.26950134 150.072013784 2.270507597 150.039098228 2.281996847 150.039454673 2.282995148 150.006543534 2.294481688 150.00690032 2.295481027 149.973987894 2.306966578 149.986178033 2.341113323 149.986217704 2.341098416 149.988459595 2.347378158 149.989120643 2.347129759 149.991066148 2.352579205,mast:JWST/product/jw05893-o014_t014_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw05893-o014_t014_nircam_clear-f356w_i2d.fits,PUBLIC,False,,258574560,3140.0,3980.0,0.0,2117792,150.02152564060543,2.3448552753162994,F356W,60780.92693630787
